epoch,loss,selection,mean_objective,worst_objective,seconds,clean_voice_eer,clean_music_eer,clean_file_eer,clean_ads,paired_fast_voice_eer,paired_fast_music_eer,paired_fast_file_eer,paired_fast_ads
11,0.4264426191026966,0.8400014143771157,0.8529213980977455,0.816007158895946,17.236430912278593,0.0646281121937726,0.18087706450422125,0.08595124182086819,0.8898356372995451,0.10827897127008464,0.2959742911918456,0.14708951898496683,0.816007158895946
12,0.42249237031986314,0.8392253719930276,0.8521831526898994,0.8151609221274088,18.609346124343574,0.06505220040412033,0.18209909620262207,0.08630889561199842,0.8892053832523901,0.10978297308734386,0.2971963228902464,0.147447172776097,0.8151609221274088
13,0.42302781405548256,0.8371121210450998,0.850471444050412,0.8123019497495203,19.994240511208773,0.06698029043172729,0.18209909620262207,0.0866665494031286,0.8886409383513036,0.11406324135290552,0.3020844496838495,0.14852013414948753,0.8123019497495203
14,0.42188977853705484,0.840074456763324,0.8527854097492598,0.816468401218015,21.353429620154202,0.0646281121937726,0.1833211279010229,0.08595124182086819,0.8891024182805045,0.10827897127008464,0.2996403862870479,0.1439673772837074,0.816468401218015
15,0.423920673939089,0.8406552610483433,0.8534057289653215,0.816975820631098,22.771798867732286,0.0646281121937726,0.18087706450422125,0.08595124182086819,0.8898356372995451,0.11213515132529855,0.2959742911918456,0.14360972349257722,0.816975820631098
16,0.4174488354474306,0.8420424706128578,0.8546184572968609,0.8186870667711376,24.17219261545688,0.06655620222137956,0.17721096940901895,0.08595124182086819,0.8905498478225843,0.10635088124247769,0.293530227795044,0.1439673772837074,0.8186870667711376
17,0.41734815451006096,0.8400936902765833,0.8537723384748417,0.8146904864798179,25.590791220776737,0.0646281121937726,0.17721096940901895,0.0821137925373484,0.8928541904698656,0.11213515132529855,0.2971963228902464,0.147447172776097,0.8146904864798179
18,0.4215903238703807,0.8418155695034262,0.854333345732055,0.8185682707931154,26.983921771869063,0.06698029043172729,0.17843300110741972,0.08595124182086819,0.8900984206709945,0.10550270482178223,0.2892880958334822,0.14708951898496683,0.8185682707931154
19,0.41849796908597153,0.8396405006351211,0.8519665136360606,0.8167493336333765,28.40670834761113,0.0646281121937726,0.1833211279010229,0.08978869110438797,0.8871836936387446,0.10827897127008464,0.2923081960966432,0.14780482656722718,0.8167493336333765
20,0.41620141733437777,0.8399264007576162,0.8527244230153164,0.8161586451361731,29.82463669590652,0.0646281121937726,0.18209909620262207,0.08630889561199842,0.8892902008944596,0.10978297308734386,0.30086241798544877,0.14325206970144705,0.8161586451361731
21,0.4150127436344822,0.8395771766581337,0.8529777021387653,0.8146904864798179,31.220779730007052,0.06890838045933426,0.1796550328058205,0.0821137925373484,0.8912649177977128,0.11213515132529855,0.2971963228902464,0.147447172776097,0.8146904864798179
22,0.41698635183274746,0.8394560548400912,0.8521786748307045,0.815828332000381,32.67151599843055,0.06655620222137956,0.18454315959942363,0.08559358802973802,0.888529017661028,0.10827897127008464,0.2959742911918456,0.147447172776097,0.815828332000381
23,0.4133573053404689,0.841055963395124,0.8544170043552368,0.8162426016120575,34.094549036584795,0.06227593395581791,0.1796550328058205,0.0821137925373484,0.892591407098416,0.11213515132529855,0.2984183545886472,0.14360972349257722,0.8162426016120575
24,0.41238131436208886,0.8409438924051886,0.8544419925681548,0.8158759921025373,35.583358897827566,0.06655620222137956,0.1754129008442587,0.0821137925373484,0.8930079930337722,0.11213515132529855,0.2996403862870479,0.14360972349257722,0.8158759921025373
25,0.4121995459621151,0.8386841154320035,0.8520406680112418,0.8138790892134183,37.01086556073278,0.0646281121937726,0.1796550328058205,0.08595124182086819,0.8902022468090651,0.11213515132529855,0.30510454994701053,0.14432503107483757,0.8138790892134183
26,0.4120070481052001,0.8371420280616624,0.8515859220193447,0.8103176535688239,38.49845658335835,0.0646281121937726,0.17721096940901895,0.0821137925373484,0.8928541904698656,0.11020706129769159,0.30086241798544877,0.1547644175520064,0.8103176535688239
27,0.4122779294848442,0.8391782432219042,0.8523434877027185,0.8147285034718201,39.89833709131926,0.06034784392821095,0.1833211279010229,0.08595124182086819,0.8899584719336169,0.10827897127008464,0.2996403862870479,0.147447172776097,0.8147285034718201
28,0.41190369458248216,0.8354791301922924,0.8489327013931387,0.8104939265335775,41.297782596200705,0.0646281121937726,0.18209909620262207,0.0901463448955182,0.8873714762526997,0.11213515132529855,0.3099926767406137,0.14816248035835736,0.8104939265335775
29,0.4067820580676198,0.8379743280428631,0.8504510525002549,0.8148032683362787,42.72898979485035,0.0646281121937726,0.18634122816418391,0.0901463448955182,0.8860988366642312,0.10978297308734386,0.2971963228902464,0.14816248035835736,0.8148032683362787
30,0.4113590605556965,0.8399677056431648,0.8524893231380388,0.8167132731526844,44.12917912751436,0.06698029043172729,0.18454315959942363,0.08595124182086819,0.8882653731233934,0.11063114950803937,0.2996403862870479,0.14253676211918664,0.8167132731526844
31,0.40734448563307524,0.8378811595391944,0.8509064649682805,0.8136913065994632,45.54135027900338,0.06312411037651336,0.18878529156098545,0.08523593423860784,0.8881216233370978,0.11213515132529855,0.3063265816454114,0.1439673772837074,0.8136913065994632
32,0.40574570558965206,0.838432574159018,0.8511571667569935,0.814801187905635,46.946838768199086,0.06890838045933426,0.18576519129782446,0.08595124182086819,0.8875131456083518,0.11020706129769159,0.30510454994701053,0.14325206970144705,0.814801187905635
33,0.4076149088020126,0.8394244383146579,0.8522373452409682,0.8156290397372242,48.316631582565606,0.06227593395581791,0.18634122816418391,0.08559358802973802,0.8888456507447122,0.11020706129769159,0.3075486133438121,0.14012992800018761,0.8156290397372242
34,0.404679589283963,0.8376498637934283,0.8507480304799204,0.813324697089943,49.844870986416936,0.06655620222137956,0.18454315959942363,0.08630889561199842,0.8881713638698978,0.11213515132529855,0.3075486133438121,0.1439673772837074,0.813324697089943
35,0.40307134855538607,0.8364447139987778,0.8492229581503161,0.8127136891459211,51.264882628805935,0.0646281121937726,0.1875632598625847,0.0901463448955182,0.885732227154711,0.10827897127008464,0.3075486133438121,0.1467318651938366,0.8127136891459211
36,0.4040981587022543,0.8372027775562986,0.8508436284783483,0.8118697687010635,52.7131999572739,0.06698029043172729,0.18576519129782446,0.0821137925373484,0.8898174882556331,0.11020706129769159,0.3020844496838495,0.15092696826848662,0.8118697687010635
