EPOCH,LOSS,SELECTION,MEAN_MUSIC_EER,WORST_MUSIC_EER,LOSS_FILE,LOSS_LOCAL_FAKE,LOSS_PRESENCE,LOSS_CONSISTENCY
95,0.5052945613861084,0.8166369047619048,0.15005952380952384,0.21666666666666667,0.2735484838485718,0.4118129312992096,0.1291980892419815,0.0
100,0.49640554189682007,0.8219642857142857,0.14607142857142857,0.20999999999999996,0.26715442538261414,0.4071432650089264,0.12839733064174652,0.0
105,0.4850182831287384,0.8149255952380952,0.14681547619047622,0.22333333333333336,0.26047131419181824,0.3983767330646515,0.12679292261600494,0.0
110,0.475228875875473,0.820014880952381,0.14663690476190475,0.21333333333333337,0.2529955804347992,0.39430657029151917,0.12539999186992645,0.0
115,0.4664473533630371,0.8194940476190475,0.1443452380952381,0.21666666666666667,0.24666090309619904,0.3896854519844055,0.12471850216388702,0.0
120,0.4594959616661072,0.8197172619047619,0.14389880952380954,0.21666666666666667,0.24326755106449127,0.38321977853775024,0.12309245765209198,0.0
125,0.4479331970214844,0.8191071428571428,0.14178571428571426,0.21999999999999997,0.23485206067562103,0.3772008717060089,0.1224035695195198,0.0
130,0.4425157904624939,0.8233184523809524,0.1400297619047619,0.21333333333333337,0.2318444550037384,0.37271398305892944,0.12157172709703445,0.0
135,0.438753604888916,0.8219940476190476,0.1393452380952381,0.21666666666666667,0.23000624775886536,0.36914771795272827,0.12086749821901321,0.0
140,0.4290095269680023,0.8157886904761904,0.14175595238095237,0.22666666666666668,0.22318035364151,0.36377906799316406,0.11969824135303497,0.0
145,0.42347848415374756,0.8169940476190476,0.13934523809523808,0.22666666666666668,0.21975526213645935,0.3598557114601135,0.118976891040802,0.0
150,0.4188845455646515,0.8161011904761905,0.14113095238095238,0.22666666666666668,0.21700072288513184,0.3564293682575226,0.1183457225561142,0.0
155,0.41047781705856323,0.8187648809523809,0.13913690476190477,0.22333333333333336,0.21110275387763977,0.35177913308143616,0.11742734163999557,0.0
160,0.40639805793762207,0.8164583333333333,0.14041666666666666,0.22666666666666668,0.2087608277797699,0.3485264182090759,0.11687012761831284,0.0
165,0.4003942906856537,0.8182291666666666,0.14020833333333335,0.22333333333333336,0.20519593358039856,0.3438299298286438,0.11641698330640793,0.0
170,0.39424529671669006,0.815922619047619,0.14148809523809522,0.22666666666666668,0.20179225504398346,0.338746041059494,0.11540013551712036,0.0
175,0.39118656516075134,0.8161904761904761,0.14095238095238097,0.22666666666666668,0.19947673380374908,0.3371165096759796,0.11575785279273987,0.0
180,0.3850353956222534,0.8149553571428572,0.14008928571428572,0.22999999999999998,0.19693394005298615,0.33036425709724426,0.11459656804800034,0.0
185,0.3803498148918152,0.8166369047619048,0.14005952380952383,0.22666666666666668,0.19233658909797668,0.33044636249542236,0.11395026743412018,0.0
190,0.37520527839660645,0.8164136904761905,0.1405059523809524,0.22666666666666668,0.18991544842720032,0.3253364562988281,0.11310803890228271,0.0
195,0.37204813957214355,0.8202380952380952,0.1361904761904762,0.22333333333333336,0.18787048757076263,0.3232914209365845,0.11265969276428223,0.0
200,0.3678188621997833,0.8197023809523809,0.13726190476190478,0.22333333333333336,0.18545757234096527,0.3197004199028015,0.11255548894405365,0.0
205,0.36343854665756226,0.8163839285714286,0.13723214285714286,0.22999999999999998,0.18213151395320892,0.31795307993888855,0.11165252327919006,0.0
210,0.35922563076019287,0.8196577380952381,0.1373511904761905,0.22333333333333336,0.18014691770076752,0.3137264847755432,0.11107746511697769,0.0
215,0.3551921546459198,0.8179761904761904,0.13738095238095238,0.22666666666666668,0.17758581042289734,0.3110560476779938,0.11039159446954727,0.0
220,0.35474634170532227,0.8209523809523809,0.13476190476190478,0.22333333333333336,0.17908427119255066,0.3075461685657501,0.10944484919309616,0.0
225,0.3491000235080719,0.8166517857142856,0.13669642857142858,0.22999999999999998,0.1738150417804718,0.3067985773086548,0.10942849516868591,0.0
230,0.34536030888557434,0.819047619047619,0.13523809523809524,0.22666666666666668,0.1719345599412918,0.30300644040107727,0.10961258411407471,0.0
