LAYER,ALPHA,BETA,DATASET,SCOPE,FILE_EER,MUSIC_EER
5,100.0,0.25,source_disjoint_mixed_v1,worst_codec,0.38,0.42000000000000004
5,100.0,0.5,external_mixed_v1,all_codecs,0.25749999999999995,0.27875000000000005
5,100.0,0.5,external_mixed_v1,worst_codec,0.29000000000000004,0.33999999999999997
5,100.0,0.5,source_disjoint_mixed_v1,all_codecs,0.3541666666666667,0.42500000000000004
5,100.0,0.5,source_disjoint_mixed_v1,worst_codec,0.4,0.43000000000000005
5,100.0,0.75,external_mixed_v1,all_codecs,0.25958333333333333,0.27249999999999996
5,100.0,0.75,external_mixed_v1,worst_codec,0.28833333333333333,0.31499999999999995
5,100.0,0.75,source_disjoint_mixed_v1,all_codecs,0.355,0.4275
5,100.0,0.75,source_disjoint_mixed_v1,worst_codec,0.41666666666666663,0.44999999999999996
5,100.0,1.0,external_mixed_v1,all_codecs,0.25958333333333333,0.27
5,100.0,1.0,external_mixed_v1,worst_codec,0.29000000000000004,0.31999999999999995
5,100.0,1.0,source_disjoint_mixed_v1,all_codecs,0.345,0.4275
5,100.0,1.0,source_disjoint_mixed_v1,worst_codec,0.38,0.45999999999999996
5,1000.0,0.0,external_mixed_v1,all_codecs,0.25958333333333333,0.32125000000000004
5,1000.0,0.0,external_mixed_v1,worst_codec,0.29000000000000004,0.35
5,1000.0,0.0,source_disjoint_mixed_v1,all_codecs,0.355,0.43999999999999995
5,1000.0,0.0,source_disjoint_mixed_v1,worst_codec,0.38,0.43000000000000005
5,1000.0,0.1,external_mixed_v1,all_codecs,0.26,0.31625000000000003
5,1000.0,0.1,external_mixed_v1,worst_codec,0.28833333333333333,0.35
5,1000.0,0.1,source_disjoint_mixed_v1,all_codecs,0.35,0.43999999999999995
5,1000.0,0.1,source_disjoint_mixed_v1,worst_codec,0.36,0.42000000000000004
5,1000.0,0.25,external_mixed_v1,all_codecs,0.255,0.3075
5,1000.0,0.25,external_mixed_v1,worst_codec,0.29000000000000004,0.345
5,1000.0,0.25,source_disjoint_mixed_v1,all_codecs,0.355,0.4375
5,1000.0,0.25,source_disjoint_mixed_v1,worst_codec,0.37666666666666665,0.43000000000000005
5,1000.0,0.5,external_mixed_v1,all_codecs,0.25958333333333333,0.28125
5,1000.0,0.5,external_mixed_v1,worst_codec,0.29000000000000004,0.33499999999999996
5,1000.0,0.5,source_disjoint_mixed_v1,all_codecs,0.355,0.43000000000000005
5,1000.0,0.5,source_disjoint_mixed_v1,worst_codec,0.4,0.43000000000000005
5,1000.0,0.75,external_mixed_v1,all_codecs,0.25958333333333333,0.27249999999999996
5,1000.0,0.75,external_mixed_v1,worst_codec,0.2816666666666667,0.32999999999999996
5,1000.0,0.75,source_disjoint_mixed_v1,all_codecs,0.35583333333333333,0.4225
5,1000.0,0.75,source_disjoint_mixed_v1,worst_codec,0.41666666666666663,0.43999999999999995
5,1000.0,1.0,external_mixed_v1,all_codecs,0.25749999999999995,0.27125
5,1000.0,1.0,external_mixed_v1,worst_codec,0.28833333333333333,0.32999999999999996
5,1000.0,1.0,source_disjoint_mixed_v1,all_codecs,0.355,0.43500000000000005
5,1000.0,1.0,source_disjoint_mixed_v1,worst_codec,0.4,0.47
5,10000.0,0.0,external_mixed_v1,all_codecs,0.25958333333333333,0.32125000000000004
5,10000.0,0.0,external_mixed_v1,worst_codec,0.29000000000000004,0.35
5,10000.0,0.0,source_disjoint_mixed_v1,all_codecs,0.355,0.43999999999999995
5,10000.0,0.0,source_disjoint_mixed_v1,worst_codec,0.38,0.43000000000000005
5,10000.0,0.1,external_mixed_v1,all_codecs,0.26,0.31625000000000003
5,10000.0,0.1,external_mixed_v1,worst_codec,0.28833333333333333,0.35
5,10000.0,0.1,source_disjoint_mixed_v1,all_codecs,0.355,0.43999999999999995
5,10000.0,0.1,source_disjoint_mixed_v1,worst_codec,0.37666666666666665,0.42000000000000004
5,10000.0,0.25,external_mixed_v1,all_codecs,0.25958333333333333,0.3075
5,10000.0,0.25,external_mixed_v1,worst_codec,0.2816666666666667,0.33999999999999997
5,10000.0,0.25,source_disjoint_mixed_v1,all_codecs,0.355,0.4325
5,10000.0,0.25,source_disjoint_mixed_v1,worst_codec,0.37666666666666665,0.42000000000000004
5,10000.0,0.5,external_mixed_v1,all_codecs,0.255,0.29874999999999996
5,10000.0,0.5,external_mixed_v1,worst_codec,0.29833333333333334,0.32999999999999996
5,10000.0,0.5,source_disjoint_mixed_v1,all_codecs,0.35583333333333333,0.42500000000000004
5,10000.0,0.5,source_disjoint_mixed_v1,worst_codec,0.38,0.41000000000000003
5,10000.0,0.75,external_mixed_v1,all_codecs,0.26249999999999996,0.27749999999999997
5,10000.0,0.75,external_mixed_v1,worst_codec,0.29833333333333334,0.33499999999999996
5,10000.0,0.75,source_disjoint_mixed_v1,all_codecs,0.355,0.4275
5,10000.0,0.75,source_disjoint_mixed_v1,worst_codec,0.39666666666666667,0.43999999999999995
5,10000.0,1.0,external_mixed_v1,all_codecs,0.26249999999999996,0.27249999999999996
5,10000.0,1.0,external_mixed_v1,worst_codec,0.30000000000000004,0.33999999999999997
5,10000.0,1.0,source_disjoint_mixed_v1,all_codecs,0.35916666666666663,0.42500000000000004
5,10000.0,1.0,source_disjoint_mixed_v1,worst_codec,0.4,0.45999999999999996
6,1.0,0.0,external_mixed_v1,all_codecs,0.25958333333333333,0.32125000000000004
6,1.0,0.0,external_mixed_v1,worst_codec,0.29000000000000004,0.35
6,1.0,0.0,source_disjoint_mixed_v1,all_codecs,0.355,0.43999999999999995
6,1.0,0.0,source_disjoint_mixed_v1,worst_codec,0.38,0.43000000000000005
6,1.0,0.1,external_mixed_v1,all_codecs,0.25749999999999995,0.31999999999999995
6,1.0,0.1,external_mixed_v1,worst_codec,0.2816666666666667,0.345
6,1.0,0.1,source_disjoint_mixed_v1,all_codecs,0.355,0.43500000000000005
6,1.0,0.1,source_disjoint_mixed_v1,worst_codec,0.38,0.42000000000000004
6,1.0,0.25,external_mixed_v1,all_codecs,0.255,0.2975
6,1.0,0.25,external_mixed_v1,worst_codec,0.29000000000000004,0.32499999999999996
6,1.0,0.25,source_disjoint_mixed_v1,all_codecs,0.35,0.4325
6,1.0,0.25,source_disjoint_mixed_v1,worst_codec,0.38,0.4
6,1.0,0.5,external_mixed_v1,all_codecs,0.2529166666666667,0.27125
6,1.0,0.5,external_mixed_v1,worst_codec,0.29000000000000004,0.33499999999999996
6,1.0,0.5,source_disjoint_mixed_v1,all_codecs,0.3458333333333333,0.43000000000000005
6,1.0,0.5,source_disjoint_mixed_v1,worst_codec,0.38,0.39
6,1.0,0.75,external_mixed_v1,all_codecs,0.2579166666666667,0.26875000000000004
6,1.0,0.75,external_mixed_v1,worst_codec,0.30000000000000004,0.31499999999999995
6,1.0,0.75,source_disjoint_mixed_v1,all_codecs,0.33499999999999996,0.41500000000000004
6,1.0,0.75,source_disjoint_mixed_v1,worst_codec,0.38,0.4
6,1.0,1.0,external_mixed_v1,all_codecs,0.25958333333333333,0.26249999999999996
6,1.0,1.0,external_mixed_v1,worst_codec,0.29000000000000004,0.31000000000000005
6,1.0,1.0,source_disjoint_mixed_v1,all_codecs,0.3408333333333333,0.4075
6,1.0,1.0,source_disjoint_mixed_v1,worst_codec,0.39666666666666667,0.41000000000000003
6,10.0,0.0,external_mixed_v1,all_codecs,0.25958333333333333,0.32125000000000004
6,10.0,0.0,external_mixed_v1,worst_codec,0.29000000000000004,0.35
6,10.0,0.0,source_disjoint_mixed_v1,all_codecs,0.355,0.43999999999999995
6,10.0,0.0,source_disjoint_mixed_v1,worst_codec,0.38,0.43000000000000005
6,10.0,0.1,external_mixed_v1,all_codecs,0.25749999999999995,0.31999999999999995
6,10.0,0.1,external_mixed_v1,worst_codec,0.2816666666666667,0.345
6,10.0,0.1,source_disjoint_mixed_v1,all_codecs,0.355,0.43500000000000005
6,10.0,0.1,source_disjoint_mixed_v1,worst_codec,0.38,0.42000000000000004
6,10.0,0.25,external_mixed_v1,all_codecs,0.255,0.2975
6,10.0,0.25,external_mixed_v1,worst_codec,0.29000000000000004,0.32499999999999996
6,10.0,0.25,source_disjoint_mixed_v1,all_codecs,0.35,0.4325
6,10.0,0.25,source_disjoint_mixed_v1,worst_codec,0.38,0.4
6,10.0,0.5,external_mixed_v1,all_codecs,0.2529166666666667,0.27125
6,10.0,0.5,external_mixed_v1,worst_codec,0.29000000000000004,0.33499999999999996
6,10.0,0.5,source_disjoint_mixed_v1,all_codecs,0.345,0.43000000000000005
6,10.0,0.5,source_disjoint_mixed_v1,worst_codec,0.38,0.39
6,10.0,0.75,external_mixed_v1,all_codecs,0.2579166666666667,0.26875000000000004
6,10.0,0.75,external_mixed_v1,worst_codec,0.30000000000000004,0.31499999999999995
6,10.0,0.75,source_disjoint_mixed_v1,all_codecs,0.33499999999999996,0.41500000000000004
6,10.0,0.75,source_disjoint_mixed_v1,worst_codec,0.38,0.4
6,10.0,1.0,external_mixed_v1,all_codecs,0.25958333333333333,0.26249999999999996
6,10.0,1.0,external_mixed_v1,worst_codec,0.29000000000000004,0.31000000000000005
6,10.0,1.0,source_disjoint_mixed_v1,all_codecs,0.3408333333333333,0.4075
6,10.0,1.0,source_disjoint_mixed_v1,worst_codec,0.39666666666666667,0.41000000000000003
6,100.0,0.0,external_mixed_v1,all_codecs,0.25958333333333333,0.32125000000000004
6,100.0,0.0,external_mixed_v1,worst_codec,0.29000000000000004,0.35
6,100.0,0.0,source_disjoint_mixed_v1,all_codecs,0.355,0.43999999999999995
6,100.0,0.0,source_disjoint_mixed_v1,worst_codec,0.38,0.43000000000000005
6,100.0,0.1,external_mixed_v1,all_codecs,0.25749999999999995,0.31999999999999995
6,100.0,0.1,external_mixed_v1,worst_codec,0.28833333333333333,0.345
6,100.0,0.1,source_disjoint_mixed_v1,all_codecs,0.355,0.43500000000000005
6,100.0,0.1,source_disjoint_mixed_v1,worst_codec,0.38,0.42000000000000004
6,100.0,0.25,external_mixed_v1,all_codecs,0.255,0.2975
6,100.0,0.25,external_mixed_v1,worst_codec,0.29000000000000004,0.32499999999999996
6,100.0,0.25,source_disjoint_mixed_v1,all_codecs,0.35,0.43500000000000005
6,100.0,0.25,source_disjoint_mixed_v1,worst_codec,0.38,0.4
6,100.0,0.5,external_mixed_v1,all_codecs,0.25249999999999995,0.27125
6,100.0,0.5,external_mixed_v1,worst_codec,0.29000000000000004,0.32999999999999996
6,100.0,0.5,source_disjoint_mixed_v1,all_codecs,0.345,0.43000000000000005
6,100.0,0.5,source_disjoint_mixed_v1,worst_codec,0.38,0.39
6,100.0,0.75,external_mixed_v1,all_codecs,0.2579166666666667,0.27
6,100.0,0.75,external_mixed_v1,worst_codec,0.30000000000000004,0.31499999999999995
6,100.0,0.75,source_disjoint_mixed_v1,all_codecs,0.33499999999999996,0.4175
6,100.0,0.75,source_disjoint_mixed_v1,worst_codec,0.38,0.41000000000000003
6,100.0,1.0,external_mixed_v1,all_codecs,0.25958333333333333,0.26249999999999996
6,100.0,1.0,external_mixed_v1,worst_codec,0.29000000000000004,0.31499999999999995
6,100.0,1.0,source_disjoint_mixed_v1,all_codecs,0.3441666666666667,0.41000000000000003
6,100.0,1.0,source_disjoint_mixed_v1,worst_codec,0.38333333333333336,0.41000000000000003
6,1000.0,0.0,external_mixed_v1,all_codecs,0.25958333333333333,0.32125000000000004
6,1000.0,0.0,external_mixed_v1,worst_codec,0.29000000000000004,0.35
6,1000.0,0.0,source_disjoint_mixed_v1,all_codecs,0.355,0.43999999999999995
6,1000.0,0.0,source_disjoint_mixed_v1,worst_codec,0.38,0.43000000000000005
6,1000.0,0.1,external_mixed_v1,all_codecs,0.25749999999999995,0.31999999999999995
6,1000.0,0.1,external_mixed_v1,worst_codec,0.28833333333333333,0.345
6,1000.0,0.1,source_disjoint_mixed_v1,all_codecs,0.355,0.43500000000000005
6,1000.0,0.1,source_disjoint_mixed_v1,worst_codec,0.38,0.42000000000000004
6,1000.0,0.25,external_mixed_v1,all_codecs,0.2554166666666667,0.29874999999999996
6,1000.0,0.25,external_mixed_v1,worst_codec,0.29000000000000004,0.31999999999999995
6,1000.0,0.25,source_disjoint_mixed_v1,all_codecs,0.35,0.43500000000000005
6,1000.0,0.25,source_disjoint_mixed_v1,worst_codec,0.38,0.39
6,1000.0,0.5,external_mixed_v1,all_codecs,0.25249999999999995,0.27
6,1000.0,0.5,external_mixed_v1,worst_codec,0.29000000000000004,0.32499999999999996
6,1000.0,0.5,source_disjoint_mixed_v1,all_codecs,0.345,0.43000000000000005
6,1000.0,0.5,source_disjoint_mixed_v1,worst_codec,0.38,0.4
6,1000.0,0.75,external_mixed_v1,all_codecs,0.25708333333333333,0.26625
6,1000.0,0.75,external_mixed_v1,worst_codec,0.29000000000000004,0.31499999999999995
6,1000.0,0.75,source_disjoint_mixed_v1,all_codecs,0.3408333333333333,0.41500000000000004
6,1000.0,0.75,source_disjoint_mixed_v1,worst_codec,0.38,0.41000000000000003
6,1000.0,1.0,external_mixed_v1,all_codecs,0.26,0.25875000000000004
6,1000.0,1.0,external_mixed_v1,worst_codec,0.28833333333333333,0.31999999999999995
6,1000.0,1.0,source_disjoint_mixed_v1,all_codecs,0.345,0.41000000000000003
6,1000.0,1.0,source_disjoint_mixed_v1,worst_codec,0.38,0.41000000000000003
6,10000.0,0.0,external_mixed_v1,all_codecs,0.25958333333333333,0.32125000000000004
6,10000.0,0.0,external_mixed_v1,worst_codec,0.29000000000000004,0.35
6,10000.0,0.0,source_disjoint_mixed_v1,all_codecs,0.355,0.43999999999999995
6,10000.0,0.0,source_disjoint_mixed_v1,worst_codec,0.38,0.43000000000000005
6,10000.0,0.1,external_mixed_v1,all_codecs,0.25958333333333333,0.31999999999999995
6,10000.0,0.1,external_mixed_v1,worst_codec,0.28833333333333333,0.33999999999999997
6,10000.0,0.1,source_disjoint_mixed_v1,all_codecs,0.355,0.4325
6,10000.0,0.1,source_disjoint_mixed_v1,worst_codec,0.38,0.42000000000000004
6,10000.0,0.25,external_mixed_v1,all_codecs,0.25749999999999995,0.3025
6,10000.0,0.25,external_mixed_v1,worst_codec,0.29000000000000004,0.32999999999999996
6,10000.0,0.25,source_disjoint_mixed_v1,all_codecs,0.35583333333333333,0.43999999999999995
6,10000.0,0.25,source_disjoint_mixed_v1,worst_codec,0.38,0.41000000000000003
6,10000.0,0.5,external_mixed_v1,all_codecs,0.25749999999999995,0.28125
6,10000.0,0.5,external_mixed_v1,worst_codec,0.29000000000000004,0.31999999999999995
6,10000.0,0.5,source_disjoint_mixed_v1,all_codecs,0.355,0.4275
6,10000.0,0.5,source_disjoint_mixed_v1,worst_codec,0.38,0.42000000000000004
6,10000.0,0.75,external_mixed_v1,all_codecs,0.2554166666666667,0.265
6,10000.0,0.75,external_mixed_v1,worst_codec,0.29000000000000004,0.33499999999999996
6,10000.0,0.75,source_disjoint_mixed_v1,all_codecs,0.355,0.42000000000000004
6,10000.0,0.75,source_disjoint_mixed_v1,worst_codec,0.38333333333333336,0.41000000000000003
6,10000.0,1.0,external_mixed_v1,all_codecs,0.26,0.27
6,10000.0,1.0,external_mixed_v1,worst_codec,0.29000000000000004,0.32999999999999996
6,10000.0,1.0,source_disjoint_mixed_v1,all_codecs,0.36,0.41500000000000004
6,10000.0,1.0,source_disjoint_mixed_v1,worst_codec,0.39666666666666667,0.42000000000000004
7,1.0,0.0,external_mixed_v1,all_codecs,0.25958333333333333,0.32125000000000004
7,1.0,0.0,external_mixed_v1,worst_codec,0.29000000000000004,0.35
7,1.0,0.0,source_disjoint_mixed_v1,all_codecs,0.355,0.43999999999999995
7,1.0,0.0,source_disjoint_mixed_v1,worst_codec,0.38,0.43000000000000005
7,1.0,0.1,external_mixed_v1,all_codecs,0.26,0.31499999999999995
7,1.0,0.1,external_mixed_v1,worst_codec,0.29000000000000004,0.345
7,1.0,0.1,source_disjoint_mixed_v1,all_codecs,0.35,0.43500000000000005
7,1.0,0.1,source_disjoint_mixed_v1,worst_codec,0.37666666666666665,0.41000000000000003
7,1.0,0.25,external_mixed_v1,all_codecs,0.26249999999999996,0.30000000000000004
7,1.0,0.25,external_mixed_v1,worst_codec,0.29000000000000004,0.31999999999999995
7,1.0,0.25,source_disjoint_mixed_v1,all_codecs,0.355,0.4375
7,1.0,0.25,source_disjoint_mixed_v1,worst_codec,0.37666666666666665,0.43000000000000005
7,1.0,0.5,external_mixed_v1,all_codecs,0.26,0.27749999999999997
7,1.0,0.5,external_mixed_v1,worst_codec,0.29000000000000004,0.30500000000000005
7,1.0,0.5,source_disjoint_mixed_v1,all_codecs,0.355,0.43000000000000005
7,1.0,0.5,source_disjoint_mixed_v1,worst_codec,0.38333333333333336,0.43999999999999995
7,1.0,0.75,external_mixed_v1,all_codecs,0.25749999999999995,0.27249999999999996
7,1.0,0.75,external_mixed_v1,worst_codec,0.29000000000000004,0.30000000000000004
7,1.0,0.75,source_disjoint_mixed_v1,all_codecs,0.35,0.4175
7,1.0,0.75,source_disjoint_mixed_v1,worst_codec,0.4,0.44999999999999996
7,1.0,1.0,external_mixed_v1,all_codecs,0.25958333333333333,0.27125
7,1.0,1.0,external_mixed_v1,worst_codec,0.28,0.31000000000000005
7,1.0,1.0,source_disjoint_mixed_v1,all_codecs,0.36083333333333334,0.4275
7,1.0,1.0,source_disjoint_mixed_v1,worst_codec,0.4,0.49
7,10.0,0.0,external_mixed_v1,all_codecs,0.25958333333333333,0.32125000000000004
7,10.0,0.0,external_mixed_v1,worst_codec,0.29000000000000004,0.35
7,10.0,0.0,source_disjoint_mixed_v1,all_codecs,0.355,0.43999999999999995
7,10.0,0.0,source_disjoint_mixed_v1,worst_codec,0.38,0.43000000000000005
7,10.0,0.1,external_mixed_v1,all_codecs,0.26,0.31375
7,10.0,0.1,external_mixed_v1,worst_codec,0.29000000000000004,0.345
7,10.0,0.1,source_disjoint_mixed_v1,all_codecs,0.35,0.43500000000000005
7,10.0,0.1,source_disjoint_mixed_v1,worst_codec,0.37666666666666665,0.41000000000000003
7,10.0,0.25,external_mixed_v1,all_codecs,0.26249999999999996,0.30000000000000004
7,10.0,0.25,external_mixed_v1,worst_codec,0.29000000000000004,0.31999999999999995
7,10.0,0.25,source_disjoint_mixed_v1,all_codecs,0.355,0.4375
7,10.0,0.25,source_disjoint_mixed_v1,worst_codec,0.37666666666666665,0.43000000000000005
7,10.0,0.5,external_mixed_v1,all_codecs,0.26,0.27749999999999997
7,10.0,0.5,external_mixed_v1,worst_codec,0.29000000000000004,0.30500000000000005
7,10.0,0.5,source_disjoint_mixed_v1,all_codecs,0.355,0.43000000000000005
7,10.0,0.5,source_disjoint_mixed_v1,worst_codec,0.38333333333333336,0.43999999999999995
7,10.0,0.75,external_mixed_v1,all_codecs,0.25749999999999995,0.27249999999999996
7,10.0,0.75,external_mixed_v1,worst_codec,0.29000000000000004,0.30000000000000004
7,10.0,0.75,source_disjoint_mixed_v1,all_codecs,0.35,0.4175
7,10.0,0.75,source_disjoint_mixed_v1,worst_codec,0.4,0.44999999999999996
7,10.0,1.0,external_mixed_v1,all_codecs,0.25749999999999995,0.27125
7,10.0,1.0,external_mixed_v1,worst_codec,0.28,0.31000000000000005
7,10.0,1.0,source_disjoint_mixed_v1,all_codecs,0.36083333333333334,0.4275
7,10.0,1.0,source_disjoint_mixed_v1,worst_codec,0.4,0.49
7,100.0,0.0,external_mixed_v1,all_codecs,0.25958333333333333,0.32125000000000004
7,100.0,0.0,external_mixed_v1,worst_codec,0.29000000000000004,0.35
7,100.0,0.0,source_disjoint_mixed_v1,all_codecs,0.355,0.43999999999999995
7,100.0,0.0,source_disjoint_mixed_v1,worst_codec,0.38,0.43000000000000005
7,100.0,0.1,external_mixed_v1,all_codecs,0.26,0.31499999999999995
7,100.0,0.1,external_mixed_v1,worst_codec,0.29000000000000004,0.345
7,100.0,0.1,source_disjoint_mixed_v1,all_codecs,0.35,0.43500000000000005
7,100.0,0.1,source_disjoint_mixed_v1,worst_codec,0.37666666666666665,0.41000000000000003
7,100.0,0.25,external_mixed_v1,all_codecs,0.26249999999999996,0.29874999999999996
7,100.0,0.25,external_mixed_v1,worst_codec,0.29000000000000004,0.31999999999999995
7,100.0,0.25,source_disjoint_mixed_v1,all_codecs,0.355,0.43500000000000005
7,100.0,0.25,source_disjoint_mixed_v1,worst_codec,0.37666666666666665,0.42000000000000004
7,100.0,0.5,external_mixed_v1,all_codecs,0.26,0.27749999999999997
7,100.0,0.5,external_mixed_v1,worst_codec,0.29000000000000004,0.31000000000000005
7,100.0,0.5,source_disjoint_mixed_v1,all_codecs,0.355,0.4325
7,100.0,0.5,source_disjoint_mixed_v1,worst_codec,0.38333333333333336,0.43999999999999995
7,100.0,0.75,external_mixed_v1,all_codecs,0.25749999999999995,0.27375000000000005
7,100.0,0.75,external_mixed_v1,worst_codec,0.29000000000000004,0.30000000000000004
7,100.0,0.75,source_disjoint_mixed_v1,all_codecs,0.35,0.4175
7,100.0,0.75,source_disjoint_mixed_v1,worst_codec,0.4,0.44999999999999996
7,100.0,1.0,external_mixed_v1,all_codecs,0.25749999999999995,0.27249999999999996
7,100.0,1.0,external_mixed_v1,worst_codec,0.28,0.31000000000000005
7,100.0,1.0,source_disjoint_mixed_v1,all_codecs,0.36,0.43000000000000005
7,100.0,1.0,source_disjoint_mixed_v1,worst_codec,0.4,0.49
7,1000.0,0.0,external_mixed_v1,all_codecs,0.25958333333333333,0.32125000000000004
7,1000.0,0.0,external_mixed_v1,worst_codec,0.29000000000000004,0.35
7,1000.0,0.0,source_disjoint_mixed_v1,all_codecs,0.355,0.43999999999999995
7,1000.0,0.0,source_disjoint_mixed_v1,worst_codec,0.38,0.43000000000000005
7,1000.0,0.1,external_mixed_v1,all_codecs,0.26,0.31625000000000003
7,1000.0,0.1,external_mixed_v1,worst_codec,0.28833333333333333,0.33999999999999997
7,1000.0,0.1,source_disjoint_mixed_v1,all_codecs,0.35,0.4325
7,1000.0,0.1,source_disjoint_mixed_v1,worst_codec,0.37666666666666665,0.41000000000000003
7,1000.0,0.25,external_mixed_v1,all_codecs,0.26249999999999996,0.29874999999999996
7,1000.0,0.25,external_mixed_v1,worst_codec,0.28833333333333333,0.31999999999999995
7,1000.0,0.25,source_disjoint_mixed_v1,all_codecs,0.355,0.43500000000000005
7,1000.0,0.25,source_disjoint_mixed_v1,worst_codec,0.37666666666666665,0.41000000000000003
7,1000.0,0.5,external_mixed_v1,all_codecs,0.26208333333333333,0.2825
7,1000.0,0.5,external_mixed_v1,worst_codec,0.29000000000000004,0.31000000000000005
7,1000.0,0.5,source_disjoint_mixed_v1,all_codecs,0.355,0.43500000000000005
7,1000.0,0.5,source_disjoint_mixed_v1,worst_codec,0.38333333333333336,0.43000000000000005
7,1000.0,0.75,external_mixed_v1,all_codecs,0.26,0.26125
7,1000.0,0.75,external_mixed_v1,worst_codec,0.29000000000000004,0.29500000000000004
7,1000.0,0.75,source_disjoint_mixed_v1,all_codecs,0.35083333333333333,0.4225
7,1000.0,0.75,source_disjoint_mixed_v1,worst_codec,0.39666666666666667,0.43999999999999995
7,1000.0,1.0,external_mixed_v1,all_codecs,0.25749999999999995,0.25875000000000004
7,1000.0,1.0,external_mixed_v1,worst_codec,0.28,0.30000000000000004
7,1000.0,1.0,source_disjoint_mixed_v1,all_codecs,0.3458333333333333,0.4225
7,1000.0,1.0,source_disjoint_mixed_v1,worst_codec,0.4,0.47
7,10000.0,0.0,external_mixed_v1,all_codecs,0.25958333333333333,0.32125000000000004
7,10000.0,0.0,external_mixed_v1,worst_codec,0.29000000000000004,0.35
7,10000.0,0.0,source_disjoint_mixed_v1,all_codecs,0.355,0.43999999999999995
7,10000.0,0.0,source_disjoint_mixed_v1,worst_codec,0.38,0.43000000000000005
7,10000.0,0.1,external_mixed_v1,all_codecs,0.26,0.3175
7,10000.0,0.1,external_mixed_v1,worst_codec,0.29000000000000004,0.345
7,10000.0,0.1,source_disjoint_mixed_v1,all_codecs,0.35,0.43999999999999995
7,10000.0,0.1,source_disjoint_mixed_v1,worst_codec,0.37666666666666665,0.43000000000000005
7,10000.0,0.25,external_mixed_v1,all_codecs,0.2579166666666667,0.30874999999999997
7,10000.0,0.25,external_mixed_v1,worst_codec,0.2816666666666667,0.32999999999999996
7,10000.0,0.25,source_disjoint_mixed_v1,all_codecs,0.3491666666666667,0.4275
7,10000.0,0.25,source_disjoint_mixed_v1,worst_codec,0.36333333333333334,0.42000000000000004
7,10000.0,0.5,external_mixed_v1,all_codecs,0.26,0.2925
7,10000.0,0.5,external_mixed_v1,worst_codec,0.28833333333333333,0.31499999999999995
7,10000.0,0.5,source_disjoint_mixed_v1,all_codecs,0.355,0.42500000000000004
7,10000.0,0.5,source_disjoint_mixed_v1,worst_codec,0.38,0.43000000000000005
7,10000.0,0.75,external_mixed_v1,all_codecs,0.26,0.27375000000000005
7,10000.0,0.75,external_mixed_v1,worst_codec,0.2816666666666667,0.30500000000000005
7,10000.0,0.75,source_disjoint_mixed_v1,all_codecs,0.35583333333333333,0.4275
7,10000.0,0.75,source_disjoint_mixed_v1,worst_codec,0.37666666666666665,0.43999999999999995
7,10000.0,1.0,external_mixed_v1,all_codecs,0.25708333333333333,0.25749999999999995
7,10000.0,1.0,external_mixed_v1,worst_codec,0.2816666666666667,0.30000000000000004
7,10000.0,1.0,source_disjoint_mixed_v1,all_codecs,0.355,0.42000000000000004
7,10000.0,1.0,source_disjoint_mixed_v1,worst_codec,0.38,0.44999999999999996
8,1.0,0.0,external_mixed_v1,all_codecs,0.25958333333333333,0.32125000000000004
8,1.0,0.0,external_mixed_v1,worst_codec,0.29000000000000004,0.35
8,1.0,0.0,source_disjoint_mixed_v1,all_codecs,0.355,0.43999999999999995
8,1.0,0.0,source_disjoint_mixed_v1,worst_codec,0.38,0.43000000000000005
8,1.0,0.1,external_mixed_v1,all_codecs,0.25958333333333333,0.31375
8,1.0,0.1,external_mixed_v1,worst_codec,0.2816666666666667,0.33999999999999997
8,1.0,0.1,source_disjoint_mixed_v1,all_codecs,0.355,0.4375
8,1.0,0.1,source_disjoint_mixed_v1,worst_codec,0.38,0.43000000000000005
8,1.0,0.25,external_mixed_v1,all_codecs,0.255,0.29374999999999996
8,1.0,0.25,external_mixed_v1,worst_codec,0.28,0.32499999999999996
8,1.0,0.25,source_disjoint_mixed_v1,all_codecs,0.35,0.4375
8,1.0,0.25,source_disjoint_mixed_v1,worst_codec,0.38,0.44999999999999996
8,1.0,0.5,external_mixed_v1,all_codecs,0.2529166666666667,0.275
8,1.0,0.5,external_mixed_v1,worst_codec,0.28833333333333333,0.31999999999999995
8,1.0,0.5,source_disjoint_mixed_v1,all_codecs,0.35083333333333333,0.43500000000000005
8,1.0,0.5,source_disjoint_mixed_v1,worst_codec,0.38,0.45999999999999996
8,1.0,0.75,external_mixed_v1,all_codecs,0.255,0.26
8,1.0,0.75,external_mixed_v1,worst_codec,0.2816666666666667,0.30000000000000004
8,1.0,0.75,source_disjoint_mixed_v1,all_codecs,0.35,0.4375
8,1.0,0.75,source_disjoint_mixed_v1,worst_codec,0.4,0.49
8,1.0,1.0,external_mixed_v1,all_codecs,0.25249999999999995,0.24875000000000003
8,1.0,1.0,external_mixed_v1,worst_codec,0.29000000000000004,0.29500000000000004
8,1.0,1.0,source_disjoint_mixed_v1,all_codecs,0.355,0.44499999999999995
8,1.0,1.0,source_disjoint_mixed_v1,worst_codec,0.4033333333333333,0.51
8,10.0,0.0,external_mixed_v1,all_codecs,0.25958333333333333,0.32125000000000004
8,10.0,0.0,external_mixed_v1,worst_codec,0.29000000000000004,0.35
8,10.0,0.0,source_disjoint_mixed_v1,all_codecs,0.355,0.43999999999999995
8,10.0,0.0,source_disjoint_mixed_v1,worst_codec,0.38,0.43000000000000005
