SPLIT,EVAL_CELL,N,FILE_FAKE_PROB_Q10,FILE_FAKE_PROB_MEDIAN,FILE_FAKE_PROB_Q90,VOICE_FAKE_PROB_Q10,VOICE_FAKE_PROB_MEDIAN,VOICE_FAKE_PROB_Q90,MUSIC_FAKE_PROB_Q10,MUSIC_FAKE_PROB_MEDIAN,MUSIC_FAKE_PROB_Q90,VOICE_PRESENT_PROB_Q10,VOICE_PRESENT_PROB_MEDIAN,VOICE_PRESENT_PROB_Q90,MUSIC_PRESENT_PROB_Q10,MUSIC_PRESENT_PROB_MEDIAN,MUSIC_PRESENT_PROB_Q90
dev,concurrent__voice_fake__music_fake,25,0.015119474360000001,0.5909315422,0.9994119167600001,0.06417376324000004,0.9857975841,0.99980144504,0.05461416262000002,0.3707839549,0.91420464518,0.348551172,0.7651946545,0.8822465539000001,0.07651995126000001,0.8644681573,0.9320269584800001
dev,concurrent__voice_fake__music_real,25,0.0036716772200000003,0.4303878993,0.9996548056400001,0.5703192889800002,0.9979586601,0.99992518426,0.0036716772200000003,0.1653206853,0.62331511082,0.23309693932,0.5383004546,0.8157640696,0.80812380312,0.8905546665,0.91973283294
dev,concurrent__voice_real__music_fake,25,0.02333108298,0.3860242069,0.98814940454,0.015201930240000007,0.9717498422,0.9991564155,0.024392068020000005,0.3856245279,0.6291805044000002,0.16393600108,0.6793732047,0.8832923889000001,0.6609464169,0.8567203283,0.90987035032
dev,concurrent__voice_real__music_real,25,0.0038813508800000004,0.1489300653,0.97143200638,0.17123847456000008,0.9771018624,0.99896097184,0.0027490393600000003,0.1002391055,0.49612124234000005,0.30336372254,0.5454799533,0.82260677812,0.78951534036,0.8667495251,0.91716743708
dev,music_only__music_fake,25,0.03561404126000001,0.5028023752,0.62116251292,0.40089870098,0.8488942981,0.99535746576,0.03561404126000001,0.5028023752,0.62116251292,0.01967661864,0.0278360657,0.14125044344,0.84572262766,0.8983509541,0.94656333924
dev,music_only__music_real,25,0.00236172974,0.2522449892,0.52675743588,0.08788327726000003,0.8535652757,0.9934803247,0.00236172974,0.2522449892,0.52675743588,0.02430557942,0.0312968418,0.10105949940000003,0.82802823782,0.8865557313,0.92314584254
dev,partial_overlap__voice_fake__music_fake,25,0.36895872356000003,0.9744493961,0.99925357102,0.8422610879,0.9918873906,0.99947977068,0.26373419462000003,0.5069359108,0.8873147607,0.56291439534,0.783916831,0.85941795108,0.12046086786000004,0.8396474719,0.91988841294
dev,partial_overlap__voice_fake__music_real,25,0.3036104262,0.9985747337,0.99997017384,0.5517273306800001,0.9985747337,0.99997017384,0.11759091464000002,0.4994123727,0.99380058644,0.66287645104,0.8194659948,0.8639101386,0.83048028946,0.8884930015,0.93069617748
dev,partial_overlap__voice_real__music_fake,25,0.41574286822,0.9793297052,0.9982760429199999,0.45553828482000003,0.9794233441,0.9982760429199999,0.23677010834000004,0.4906356037,0.7312526226,0.5674933791400001,0.7699764967,0.8693412065400001,0.66533737186,0.8697054982,0.93819675448
dev,partial_overlap__voice_real__music_real,25,0.62834279242,0.9324249625,0.99900451898,0.4622335791800001,0.9324249625,0.99900451898,0.11233392210000004,0.5007283986,0.7173911303400001,0.7401249170399999,0.8104653955,0.85665372608,0.8168076396,0.8834874034,0.9330792665400001
dev,sequential__voice_fake__music_fake,25,0.76018878218,0.998467505,0.99997501376,0.96328649524,0.9988794923,0.99997501376,0.49374563694,0.6385757625,0.9320428222800002,0.70759948494,0.8139626384,0.85323524478,0.61988010406,0.8990648985,0.93662089108
dev,sequential__voice_fake__music_real,25,0.84732536076,0.9977795482,0.99994876384,0.62494581936,0.9977795482,0.99994876384,0.21391067204,0.5211182386,0.9943408757400001,0.75443305968,0.8101089001,0.86196920872,0.7348592042800001,0.86213094,0.9172406435
dev,sequential__voice_real__music_fake,25,0.6494268775,0.9249297976,0.99738488196,0.42054628730000004,0.8643776774,0.9794975757800001,0.49926695824,0.6854351759,0.992782557,0.7615705371,0.8223956227,0.8849873543000001,0.4020921409000001,0.8768853545,0.93358705044
dev,sequential__voice_real__music_real,25,0.49864473340000004,0.810346961,0.99288021328,0.2557883203000001,0.8503510952,0.99288021328,0.47429953516,0.5256160349,0.7475273788,0.6795620679600001,0.8117448688,0.89544707538,0.85444830658,0.8855686784,0.93067722318
dev,voice_only__voice_fake,25,0.14474430494000012,0.9965984225,0.99969233274,0.14474430494000012,0.9965984225,0.99969233274,0.49103656411999996,0.5299371183,0.98371759354,0.77205827232,0.8240024447,0.87485061884,0.02539184428,0.0361264087,0.05565202308000001
dev,voice_only__voice_real,25,0.0005950108600000002,0.0127207078,0.8843701363000003,0.0005950108600000002,0.0127207078,0.8843701363000003,0.48927401006,0.5795643926,0.8381819725,0.7733136057400001,0.8207572699,0.8882832765600001,0.02972859514,0.0380049311,0.06214385186
holdout,concurrent__voice_fake__music_fake,25,0.06514837440000001,0.5138275465,0.9936708212,0.3697785317800001,0.9911114573,0.9993160009000001,0.05561646964,0.3667107681,0.5890026412800001,0.11524048890000002,0.6105589867,0.8051890731,0.70615124702,0.8705130816,0.9175346613400001
holdout,concurrent__voice_fake__music_real,25,0.006124169180000001,0.2362872791,0.96629201174,0.08010762112000003,0.9685975909,0.99850908518,0.006124169180000001,0.1279362636,0.50118814318,0.17548624576000005,0.5744946003,0.7777349114800001,0.8115761399,0.8808624148,0.91986595394
holdout,concurrent__voice_real__music_fake,25,0.08560300616000002,0.5296297166,0.9041032075600002,0.01438899484000001,0.7486791611,0.99743496178,0.03791948154000001,0.4366078377,0.7578850627000001,0.27459305526000005,0.6767566204,0.8378080487199999,0.5475404620000001,0.8727535009,0.92381705046
holdout,concurrent__voice_real__music_real,25,0.0203939285,0.4155375957,0.97193915844,0.0018007349,0.6774576902,0.99796122314,0.007468659240000001,0.2058572322,0.5222349457600001,0.35653352144,0.7195736766,0.83924564126,0.7538479566399999,0.8713593483,0.92408472304
holdout,music_only__music_fake,25,0.0966567103,0.5293428656,0.8207889259200001,0.46024613976,0.9440360665,0.99911879302,0.0966567103,0.5293428656,0.8207889259200001,0.030904254699999998,0.0525495857,0.16871832010000004,0.7696993708400001,0.9012128115,0.93990952966
holdout,music_only__music_real,25,0.00986849196,0.2538741007,0.5384995520000001,0.04155450984000001,0.8839742541,0.99167405364,0.00986849196,0.2538741007,0.5384995520000001,0.02356092334,0.0417702608,0.13883359132000003,0.6087991714200001,0.8405728936,0.90644373894
holdout,partial_overlap__voice_fake__music_fake,25,0.37221773526,0.9558525681,0.9996425748200001,0.8248378037999999,0.990874052,0.99980012182,0.31569153144,0.5511620194,0.89858440758,0.52565033434,0.7364904284,0.84407161474,0.78298356534,0.8856488466,0.92685595746
holdout,partial_overlap__voice_fake__music_real,25,0.5246890888,0.9773414731,0.99978640076,0.86747841832,0.9986115694,0.99986615178,0.20291484984,0.4905790836,0.7214090764400001,0.63098305468,0.7880802751,0.8288999795800001,0.7608789921,0.8712516427,0.91674979922
holdout,partial_overlap__voice_real__music_fake,25,0.48033672320000004,0.902436927,0.99828428028,0.6455921411400001,0.9393224716,0.99626942872,0.2204877764,0.5035300211,0.9666864007800001,0.56936433314,0.7469850183,0.8590859532,0.7819234252,0.8930764198,0.9265933871200001
holdout,partial_overlap__voice_real__music_real,25,0.17819835846,0.8653028607,0.9961438298,0.38296652436,0.9269219041,0.99599481822,0.14021437316,0.3802920268,0.9505079000800001,0.46220415232,0.7738624215,0.85841037034,0.8138306141,0.8771158457,0.91268571614
holdout,sequential__voice_fake__music_fake,25,0.86160781384,0.9984354377,0.99995679858,0.93926062584,0.9992455244,0.99995679858,0.46849382518000005,0.7333991528,0.8708253503,0.74582382444,0.8102165461,0.88022345308,0.5737859129800001,0.8696696162,0.92012598516
holdout,sequential__voice_fake__music_real,25,0.83492695094,0.9982129335,0.99990890028,0.83492695094,0.9982129335,0.99990890028,0.44432561694,0.4975587428,0.82796711324,0.74451011416,0.8122286201,0.8817800879600001,0.78613692522,0.8496869206,0.91902586222
holdout,sequential__voice_real__music_fake,25,0.48208132982,0.8605462313,0.99674990178,0.48208132982,0.8605462313,0.99789352418,0.4264648974,0.648205474,0.8657551825,0.6827286720200001,0.8271025419,0.87401112316,0.695883441,0.8802365065,0.91503160002
holdout,sequential__voice_real__music_real,25,0.58136296274,0.9333780408,0.98688261512,0.54383589032,0.9427979589,0.98688261512,0.36808903660000003,0.5142327398,0.8327608287200001,0.74611947538,0.8334299326,0.86303174498,0.80312353374,0.8819506168,0.93399968148
holdout,voice_only__voice_fake,25,0.9790635347200001,0.9991526604,0.9998754024200001,0.9790635347200001,0.9991526604,0.9998754024200001,0.47678430676,0.5005469918,0.71606907844,0.6962343454600001,0.7941350937,0.88132447004,0.029847275080000003,0.0384371094,0.049476876100000004
holdout,voice_only__voice_real,25,0.00031388626000000003,0.0051267394,0.2264239311000001,0.00031388626000000003,0.0051267394,0.2264239311000001,0.3479708254,0.5032182336,0.8631997824000001,0.63368778226,0.8318300247,0.88481827978,0.037395280600000004,0.0499385558,0.11813236774000002
locked,concurrent__voice_fake__music_fake,25,0.24704291222,0.7445674688,0.9979254246,0.2625342399,0.9936077595,0.99956519604,0.12599090570000007,0.50262225,0.97865564524,0.15669736268,0.5928717256,0.83590795996,0.16918328406000008,0.8586480021,0.91601121426
locked,concurrent__voice_fake__music_real,25,0.01694108216000001,0.5352700949,0.99976710082,0.21102427544,0.9870404601,0.99976710082,0.002081831480000001,0.1573319882,0.5823019102400001,0.16074303094,0.7189275622,0.85156611202,0.77167776824,0.8830325603,0.9204841375
locked,concurrent__voice_real__music_fake,25,0.008203695900000002,0.4712607563,0.8702603935800001,0.0011183218200000002,0.5384634733,0.9927218318000001,0.049834541220000014,0.4712607563,0.8702603935800001,0.16240791384,0.6949093342,0.8584493160400001,0.5308451891,0.8700714707,0.89220536946
locked,concurrent__voice_real__music_real,25,0.017840720480000006,0.2837763429,0.9563950539,0.006421060380000005,0.9632453322,0.99962337014,0.017840720480000006,0.2511085429,0.54198088422,0.2631967068,0.6566768289,0.80865194798,0.6515812755000001,0.8836864829,0.92798672914
locked,music_only__music_fake,25,0.07585170448000003,0.5055643907,0.9173148334200001,0.32224842908,0.8187331557,0.9984780788600001,0.07585170448000003,0.5055643907,0.9173148334200001,0.024603996779999998,0.0458201468,0.19949561654000006,0.8239178300000001,0.8789135814,0.91215362552
locked,music_only__music_real,25,0.0030534525600000003,0.2870754562,0.6355294912999999,0.2651177376600001,0.8996524811,0.9985995531,0.0030534525600000003,0.2870754562,0.6355294912999999,0.02698435936,0.0449683294,0.15709482432000005,0.83914804462,0.9129036069,0.93846871854
locked,partial_overlap__voice_fake__music_fake,25,0.43484607638,0.9869366288,0.9999045610199999,0.96487004758,0.9984852672,0.9999521017399999,0.37633460758,0.5318339802,0.8127272248000001,0.45256454348,0.7789109945,0.85461974142,0.814772594,0.8693933487,0.90075631144
locked,partial_overlap__voice_fake__music_real,25,0.32739945950000005,0.999145031,0.99991881848,0.93515708448,0.9992415905,0.99991881848,0.05418322052000002,0.4576934874,0.6317459493800001,0.52836006284,0.7858517766,0.84545954468,0.76607578996,0.8680130839,0.9341863513199999
locked,partial_overlap__voice_real__music_fake,25,0.39504442812,0.9382948279,0.99197126628,0.36034966112,0.9382948279,0.9928847909,0.12443394342000001,0.5366099924,0.7999752372800001,0.64603332286,0.7682171464,0.87471351624,0.74227626324,0.8519058824,0.8979208469
locked,partial_overlap__voice_real__music_real,25,0.30565887984000006,0.9368618131,0.9955051660800001,0.26933631894,0.9428356886,0.99900723698,0.11094532906000001,0.4231308699,0.74351119992,0.57368386982,0.8064283729,0.8858058214600001,0.7941227316399999,0.8851112127,0.9196584344200001
locked,sequential__voice_fake__music_fake,25,0.86270154714,0.9948922396,0.99985301494,0.88206577302,0.997271955,0.99997057918,0.49485198855999996,0.729439348,0.86721779704,0.7376078605399999,0.8266041875,0.8835249781400001,0.79482747314,0.8843759298,0.91425738332
locked,sequential__voice_fake__music_real,25,0.7637694448200001,0.9991627932,0.9999741793,0.99358183146,0.9993712306,0.9999741793,0.43180390898000004,0.6201800108,0.90842463376,0.74615460632,0.8089449406,0.8766321301600001,0.7839078306999999,0.8965502977,0.92770925758
locked,sequential__voice_real__music_fake,25,0.49936625958,0.9285430908,0.99702818394,0.2668515503600001,0.9165033698,0.99457763434,0.42489726838,0.6954887509,0.9382254898200001,0.78356769084,0.8203151226,0.87483859062,0.8103486538,0.8629087806,0.9072036743199999
locked,sequential__voice_real__music_real,25,0.49459305704,0.9000530839,0.9984548211400001,0.38179326058,0.8919190764,0.9984548211400001,0.44732916358,0.6016861796,0.9281546264800001,0.7324077964,0.8226340413,0.8794791579,0.8330038428200001,0.8881425858,0.9244957447000001
locked,voice_only__voice_fake,25,0.86928976772,0.9990687966,0.99997377398,0.86928976772,0.9990687966,0.99997377398,0.4954290092,0.5713251829,0.8358551562000001,0.74674278494,0.8098214865,0.88717181684,0.02732903548,0.0464277193,0.06146775184
locked,voice_only__voice_real,25,0.00025188554,0.0032358204,0.88147631882,0.00025188554,0.0032358204,0.88147631882,0.45765088796000003,0.5107289255,0.9332193583400001,0.7950831890200001,0.8283054829,0.8811315417400001,0.03581699432,0.0474648252,0.0589370951
