MODE,ROUTE,POOL,WEIGHT,FILE_RATIO,dev,factorial,factorial_plus_phone,phone,yue,MIN_AUDIT_DELTA,MEAN_AUDIT_DELTA
residual,soft_nonphone,Q75,0.15,0.25,-0.008961038961038947,0.0,-0.0020869565217391806,0.0,-0.007556100981767289,-0.008961038961038947,-0.004129284985701559
residual,hard_nonphone,Q75,0.075,0.5,-0.008961038961038947,-0.0017142857142856682,-0.001565217391304441,0.0,-0.007556100981767289,-0.008961038961038947,-0.004557856414272976
residual,soft_nonphone,Q75,0.075,0.5,-0.008961038961038947,-0.0017142857142856682,-0.001565217391304441,0.0,-0.007556100981767289,-0.008961038961038947,-0.004557856414272976
residual,global,LME_T5,0.05,0.5,-0.008961038961038947,0.0,-0.001565217391304441,-0.0023571428571429465,-0.007556100981767289,-0.008961038961038947,-0.004718570699987296
moe,hard_nonphone,MEAN,0.075,0.0,-0.005142857142857116,-0.0017142857142856682,-0.00313043478260866,0.0,-0.00967741935483879,-0.00967741935483879,-0.0041336405529953935
moe,soft_nonphone,MEAN,0.075,0.0,-0.005142857142857116,-0.0017142857142856682,-0.00313043478260866,0.0,-0.00967741935483879,-0.00967741935483879,-0.0041336405529953935
moe,hard_nonphone,MEAN,0.075,0.25,-0.008961038961038947,0.001194805194805304,-0.003786845039018938,0.0,-0.00967741935483879,-0.00967741935483879,-0.004360913280268108
moe,soft_nonphone,MEAN,0.075,0.25,-0.008961038961038947,0.001194805194805304,-0.003786845039018938,0.0,-0.00967741935483879,-0.00967741935483879,-0.004360913280268108
moe,hard_nonphone,Q75,0.05,0.0,-0.006857142857142895,-0.0017142857142856682,-0.0020869565217391806,0.0,-0.00967741935483879,-0.00967741935483879,-0.004562211981566838
moe,soft_nonphone,Q75,0.05,0.0,-0.006857142857142895,-0.0017142857142856682,-0.0020869565217391806,0.0,-0.00967741935483879,-0.00967741935483879,-0.004562211981566838
moe,hard_nonphone,Q75,0.075,0.0,-0.008571428571428563,-0.0034285714285713365,-0.00313043478260866,0.0,-0.00967741935483879,-0.00967741935483879,-0.005419354838709672
moe,soft_nonphone,Q75,0.075,0.0,-0.008571428571428563,-0.0034285714285713365,-0.00313043478260866,0.0,-0.00967741935483879,-0.00967741935483879,-0.005419354838709672
moe,hard_nonphone,MEAN,0.1,0.0,-0.006857142857142895,-0.005142857142857116,-0.00313043478260866,0.0,-0.00967741935483879,-0.00967741935483879,-0.0054193548387097
moe,hard_nonphone,Q75,0.1,0.0,-0.006857142857142895,-0.005142857142857116,-0.0036521739130435105,0.0,-0.00967741935483879,-0.00967741935483879,-0.0054193548387097
moe,soft_nonphone,MEAN,0.1,0.0,-0.006857142857142895,-0.005142857142857116,-0.00260869565217392,0.0,-0.00967741935483879,-0.00967741935483879,-0.0054193548387097
moe,soft_nonphone,Q75,0.1,0.0,-0.006857142857142895,-0.005142857142857116,-0.0036521739130435105,0.0,-0.00967741935483879,-0.00967741935483879,-0.0054193548387097
moe,global,Q75,0.05,0.25,-0.008571428571428563,-0.0005194805194803642,-0.006786622073578719,-0.0030000000000001137,-0.00967741935483879,-0.00967741935483879,-0.005442082111436958
moe,hard_nonphone,MEAN,0.075,1.0,-0.008961038961038947,-0.005532467532467389,-0.003786845039018938,0.0,-0.00967741935483879,-0.00967741935483879,-0.0060427314620862815
moe,soft_nonphone,MEAN,0.075,1.0,-0.008961038961038947,-0.005532467532467389,-0.003786845039018938,0.0,-0.00967741935483879,-0.00967741935483879,-0.0060427314620862815
moe,global,Q75,0.05,0.0,-0.008571428571428563,-0.0034285714285713365,-0.00521739130434784,-0.0030000000000001137,-0.00967741935483879,-0.00967741935483879,-0.006169354838709701
moe,global,MEAN,0.075,0.0,-0.008571428571428563,-0.0034285714285713365,-0.00730434782608691,-0.003750000000000031,-0.00967741935483879,-0.00967741935483879,-0.00635685483870968
residual,global,Q75,0.05,1.0,-0.009870129870129807,0.0038181818181819427,-0.001565217391304441,-0.0023571428571429465,-0.0027173913043478937,-0.009870129870129807,-0.002781620553359676
moe,hard_nonphone,MEAN,0.075,0.5,-0.009870129870129807,-0.0017142857142856682,-0.003786845039018938,0.0,-0.00967741935483879,-0.009870129870129807,-0.005315458734813566
moe,soft_nonphone,MEAN,0.075,0.5,-0.009870129870129807,-0.0017142857142856682,-0.003786845039018938,0.0,-0.00967741935483879,-0.009870129870129807,-0.005315458734813566
residual,hard_nonphone,Q75,0.3,0.0,-0.010285714285714231,0.0,-0.00417391304347825,0.0,-0.004838709677419395,-0.010285714285714231,-0.0037811059907834066
residual,soft_nonphone,Q75,0.3,0.0,-0.010285714285714231,0.0,-0.00417391304347825,0.0,-0.004838709677419395,-0.010285714285714231,-0.0037811059907834066
residual,global,Q75,0.3,0.0,-0.010285714285714231,0.0017142857142857792,-0.00521739130434784,-0.005249999999999977,-0.004838709677419395,-0.010285714285714231,-0.004665034562211956
residual,global,MAX,0.2,0.0,-0.010285714285714231,0.0,-0.006260869565217431,-0.0045000000000000595,-0.004838709677419395,-0.010285714285714231,-0.0049061059907834215
moe,hard_nonphone,MAX,0.075,0.0,-0.010285714285714231,-0.005142857142857116,-0.00417391304347825,0.0,-0.004838709677419395,-0.010285714285714231,-0.0050668202764976855
moe,soft_nonphone,MAX,0.075,0.0,-0.010285714285714231,-0.005142857142857116,-0.00417391304347825,0.0,-0.004838709677419395,-0.010285714285714231,-0.0050668202764976855
moe,global,LME_T5,0.075,0.0,-0.010285714285714231,-0.0034285714285713365,-0.0083478260869565,-0.003750000000000031,-0.004838709677419395,-0.010285714285714231,-0.0055757488479262485
moe,hard_nonphone,LME_T5,0.15,0.0,-0.010285714285714231,-0.008571428571428452,-0.004695652173913101,0.0,-0.004838709677419395,-0.010285714285714231,-0.00592396313364052
moe,hard_nonphone,LME_T5,0.2,0.0,-0.010285714285714231,-0.008571428571428452,-0.00521739130434784,0.0,-0.004838709677419395,-0.010285714285714231,-0.00592396313364052
moe,soft_nonphone,LME_T5,0.15,0.0,-0.010285714285714231,-0.008571428571428452,-0.00417391304347825,0.0,-0.004838709677419395,-0.010285714285714231,-0.00592396313364052
moe,soft_nonphone,LME_T5,0.2,0.0,-0.010285714285714231,-0.008571428571428452,-0.00521739130434784,0.0,-0.004838709677419395,-0.010285714285714231,-0.00592396313364052
moe,hard_nonphone,Q75,0.15,0.0,-0.010285714285714231,-0.006857142857142784,-0.00521739130434784,0.0,-0.00967741935483879,-0.010285714285714231,-0.006705069124423951
moe,soft_nonphone,Q75,0.15,0.0,-0.010285714285714231,-0.006857142857142784,-0.004695652173913101,0.0,-0.00967741935483879,-0.010285714285714231,-0.006705069124423951
moe,global,LME_T5,0.1,0.0,-0.010285714285714231,-0.008571428571428452,-0.009913043478260941,-0.0045000000000000595,-0.004838709677419395,-0.010285714285714231,-0.0070489631336405345
moe,global,MEAN,0.1,0.0,-0.010285714285714231,-0.006857142857142784,-0.00939130434782609,-0.0045000000000000595,-0.00967741935483879,-0.010285714285714231,-0.007830069124423966
residual,hard_nonphone,Q75,0.2,0.25,-0.010675324675324616,0.0046233766233767515,-0.00260869565217392,0.0,-0.007556100981767289,-0.010675324675324616,-0.003402012258428788
residual,soft_nonphone,Q75,0.2,0.25,-0.010675324675324616,0.0046233766233767515,-0.0020869565217391806,0.0,-0.007556100981767289,-0.010675324675324616,-0.003402012258428788
residual,global,Q75,0.15,0.25,-0.010675324675324616,0.0046233766233767515,-0.00313043478260866,-0.0038571428571430033,-0.007556100981767289,-0.010675324675324616,-0.004366297972714539
residual,global,Q75,0.1,0.25,-0.010675324675324616,0.0029090909090909722,-0.00260869565217392,-0.0023571428571429465,-0.007556100981767289,-0.010675324675324616,-0.00441986940128597
residual,global,MAX,0.05,0.25,-0.010675324675324616,0.001194805194805304,-0.00260869565217392,-0.0015000000000000568,-0.007556100981767289,-0.010675324675324616,-0.004634155115571664
residual,global,Q75,0.075,0.25,-0.010675324675324616,0.001194805194805304,-0.0020869565217391806,-0.0015000000000000568,-0.007556100981767289,-0.010675324675324616,-0.004634155115571664
moe,hard_nonphone,LME_T5,0.075,0.5,-0.010675324675324616,-0.0034285714285713365,-0.0043085841694537885,0.0,-0.004838709677419395,-0.010675324675324616,-0.004735651445328837
moe,soft_nonphone,LME_T5,0.075,0.5,-0.010675324675324616,-0.0034285714285713365,-0.0043085841694537885,0.0,-0.004838709677419395,-0.010675324675324616,-0.004735651445328837
moe,global,MEAN,0.05,0.5,-0.010675324675324616,0.00038961038961060623,-0.0058738015607581184,-0.0038571428571430033,-0.004838709677419395,-0.010675324675324616,-0.004745391705069102
moe,hard_nonphone,Q75,0.05,0.25,-0.010675324675324616,0.001194805194805304,-0.0027433667781494586,0.0,-0.00967741935483879,-0.010675324675324616,-0.004789484708839525
moe,hard_nonphone,Q75,0.05,0.5,-0.010675324675324616,0.001194805194805304,-0.0020869565217391806,0.0,-0.00967741935483879,-0.010675324675324616,-0.004789484708839525
moe,soft_nonphone,Q75,0.05,0.25,-0.010675324675324616,0.001194805194805304,-0.0027433667781494586,0.0,-0.00967741935483879,-0.010675324675324616,-0.004789484708839525
moe,soft_nonphone,Q75,0.05,0.5,-0.010675324675324616,0.001194805194805304,-0.0020869565217391806,0.0,-0.00967741935483879,-0.010675324675324616,-0.004789484708839525
residual,global,Q75,0.075,0.5,-0.010675324675324616,0.001194805194805304,-0.0020869565217391806,-0.0023571428571429465,-0.007556100981767289,-0.010675324675324616,-0.004848440829857387
moe,global,LME_T5,0.05,0.25,-0.010675324675324616,-0.0005194805194803642,-0.007308361204013569,-0.003750000000000031,-0.004838709677419395,-0.010675324675324616,-0.0049458787180561015
moe,hard_nonphone,MAX,0.05,1.0,-0.010675324675324616,-0.0017142857142856682,-0.0032651059085841982,0.0,-0.007556100981767289,-0.010675324675324616,-0.004986427842844393
moe,soft_nonphone,MAX,0.05,1.0,-0.010675324675324616,-0.0017142857142856682,-0.0032651059085841982,0.0,-0.007556100981767289,-0.010675324675324616,-0.004986427842844393
moe,hard_nonphone,Q75,0.05,1.0,-0.010675324675324616,-0.0017142857142856682,-0.0027433667781494586,0.0,-0.00967741935483879,-0.010675324675324616,-0.005516757436112268
moe,soft_nonphone,Q75,0.05,1.0,-0.010675324675324616,-0.0017142857142856682,-0.0027433667781494586,0.0,-0.00967741935483879,-0.010675324675324616,-0.005516757436112268
moe,hard_nonphone,Q75,0.1,0.25,-0.010675324675324616,-0.0022337662337661435,-0.0036521739130435105,0.0,-0.00967741935483879,-0.010675324675324616,-0.005646627565982387
moe,soft_nonphone,Q75,0.1,0.25,-0.010675324675324616,-0.0022337662337661435,-0.0036521739130435105,0.0,-0.00967741935483879,-0.010675324675324616,-0.005646627565982387
moe,hard_nonphone,LME_T5,0.075,1.0,-0.010675324675324616,-0.007246753246753057,-0.0043085841694537885,0.0,-0.007556100981767289,-0.010675324675324616,-0.00636954472596124
moe,soft_nonphone,LME_T5,0.075,1.0,-0.010675324675324616,-0.007246753246753057,-0.0043085841694537885,0.0,-0.007556100981767289,-0.010675324675324616,-0.00636954472596124
moe,hard_nonphone,Q75,0.1,0.5,-0.010675324675324616,-0.005142857142857116,-0.0043085841694537885,0.0,-0.00967741935483879,-0.010675324675324616,-0.00637390029325513
moe,soft_nonphone,Q75,0.1,0.5,-0.010675324675324616,-0.005142857142857116,-0.0043085841694537885,0.0,-0.00967741935483879,-0.010675324675324616,-0.00637390029325513
residual,global,Q75,0.1,0.5,-0.011584415584415586,0.0038181818181819427,-0.00260869565217392,-0.0023571428571429465,-0.007556100981767289,-0.011584415584415586,-0.00441986940128597
residual,global,Q75,0.2,0.25,-0.011584415584415586,0.005532467532467722,-0.0036521739130435105,-0.004607142857142921,-0.007556100981767289,-0.011584415584415586,-0.004553797972714518
moe,global,MEAN,0.05,1.0,-0.011584415584415586,0.00038961038961060623,-0.0058738015607581184,-0.005928571428571505,-0.004838709677419395,-0.011584415584415586,-0.00549052157519897
moe,hard_nonphone,MEAN,0.1,0.25,-0.011584415584415586,-0.005142857142857116,-0.003786845039018938,0.0,-0.00967741935483879,-0.011584415584415586,-0.006601173020527873
moe,hard_nonphone,MEAN,0.1,0.5,-0.011584415584415586,-0.005142857142857116,-0.003786845039018938,0.0,-0.00967741935483879,-0.011584415584415586,-0.006601173020527873
moe,soft_nonphone,MEAN,0.1,0.25,-0.011584415584415586,-0.005142857142857116,-0.0032651059085841982,0.0,-0.00967741935483879,-0.011584415584415586,-0.006601173020527873
moe,soft_nonphone,MEAN,0.1,0.5,-0.011584415584415586,-0.005142857142857116,-0.0032651059085841982,0.0,-0.00967741935483879,-0.011584415584415586,-0.006601173020527873
moe,hard_nonphone,MAX,0.1,0.0,-0.01200000000000001,-0.006857142857142784,-0.00521739130434784,0.0,-0.004838709677419395,-0.01200000000000001,-0.005923963133640547
moe,soft_nonphone,MAX,0.1,0.0,-0.01200000000000001,-0.006857142857142784,-0.00521739130434784,0.0,-0.004838709677419395,-0.01200000000000001,-0.005923963133640547
moe,global,MAX,0.075,0.0,-0.01200000000000001,-0.006857142857142784,-0.00886956521739135,-0.003750000000000031,-0.004838709677419395,-0.01200000000000001,-0.006861463133640555
moe,hard_nonphone,MEAN,0.15,0.0,-0.01200000000000001,-0.006857142857142784,-0.00417391304347825,0.0,-0.00967741935483879,-0.01200000000000001,-0.007133640552995396
moe,soft_nonphone,MEAN,0.15,0.0,-0.01200000000000001,-0.006857142857142784,-0.0036521739130435105,0.0,-0.00967741935483879,-0.01200000000000001,-0.007133640552995396
moe,global,Q75,0.075,0.0,-0.01200000000000001,-0.0034285714285713365,-0.00782608695652176,-0.003750000000000031,-0.00967741935483879,-0.01200000000000001,-0.007213997695852542
moe,global,Q75,0.075,0.25,-0.01200000000000001,-0.0034285714285713365,-0.008482497212932039,-0.004607142857142921,-0.00967741935483879,-0.01200000000000001,-0.007428283410138264
moe,global,MAX,0.1,0.0,-0.01200000000000001,-0.008571428571428452,-0.009913043478260941,-0.005249999999999977,-0.004838709677419395,-0.01200000000000001,-0.007665034562211959
moe,hard_nonphone,MEAN,0.2,0.0,-0.01200000000000001,-0.010285714285714231,-0.00521739130434784,0.0,-0.00967741935483879,-0.01200000000000001,-0.007990783410138258
moe,soft_nonphone,MEAN,0.2,0.0,-0.01200000000000001,-0.010285714285714231,-0.00521739130434784,0.0,-0.00967741935483879,-0.01200000000000001,-0.007990783410138258
moe,hard_nonphone,Q75,0.075,0.25,-0.012389610389610395,-0.0005194805194803642,-0.00313043478260866,0.0,-0.00967741935483879,-0.012389610389610395,-0.005646627565982387
moe,soft_nonphone,Q75,0.075,0.25,-0.012389610389610395,-0.0005194805194803642,-0.00313043478260866,0.0,-0.00967741935483879,-0.012389610389610395,-0.005646627565982387
moe,hard_nonphone,Q75,0.075,0.5,-0.012389610389610395,-0.0034285714285713365,-0.003786845039018938,0.0,-0.00967741935483879,-0.012389610389610395,-0.00637390029325513
moe,soft_nonphone,Q75,0.075,0.5,-0.012389610389610395,-0.0034285714285713365,-0.003786845039018938,0.0,-0.00967741935483879,-0.012389610389610395,-0.00637390029325513
moe,global,Q75,0.05,0.5,-0.012389610389610395,-0.0005194805194803642,-0.00521739130434784,-0.0038571428571430033,-0.00967741935483879,-0.012389610389610395,-0.006610913280268138
moe,global,MEAN,0.075,0.25,-0.012389610389610395,-0.0034285714285713365,-0.007960758082497299,-0.004607142857142921,-0.00967741935483879,-0.012389610389610395,-0.0075256860075408605
residual,hard_nonphone,MEAN,0.15,0.5,0.0008051948051948088,0.0017142857142857792,0.0010474916387960276,0.0,-0.013247282608695676,-0.013247282608695676,-0.002681950522303772
residual,soft_nonphone,MEAN,0.15,0.5,0.0008051948051948088,0.0017142857142857792,0.0010474916387960276,0.0,-0.013247282608695676,-0.013247282608695676,-0.002681950522303772
residual,hard_nonphone,MEAN,0.075,1.0,-0.0009090909090909705,0.0,0.0005257525083611769,0.0,-0.013247282608695676,-0.013247282608695676,-0.0035390933794466617
residual,soft_nonphone,MEAN,0.075,1.0,-0.0009090909090909705,0.0,0.0005257525083611769,0.0,-0.013247282608695676,-0.013247282608695676,-0.0035390933794466617
residual,global,MEAN,0.15,0.5,-0.0038181818181818317,0.0038181818181819427,4.013377926326278e-06,-0.0022500000000000853,-0.013247282608695676,-0.013247282608695676,-0.0038743206521739126
residual,global,MEAN,0.075,1.0,-0.0055324675324675,0.0038181818181819427,0.0005257525083611769,-0.0015000000000000568,-0.013247282608695676,-0.013247282608695676,-0.004115392080745323
residual,hard_nonphone,LME_T5,0.2,0.25,-0.0038181818181818317,0.0,-0.001565217391304441,0.0,-0.013247282608695676,-0.013247282608695676,-0.004266366106719377
residual,soft_nonphone,LME_T5,0.2,0.25,-0.0038181818181818317,0.0,-0.001565217391304441,0.0,-0.013247282608695676,-0.013247282608695676,-0.004266366106719377
residual,hard_nonphone,LME_T5,0.1,0.5,-0.0055324675324675,0.0,-0.0020869565217391806,0.0,-0.013247282608695676,-0.013247282608695676,-0.004694937535290794
residual,soft_nonphone,LME_T5,0.1,0.5,-0.0055324675324675,0.0,-0.0020869565217391806,0.0,-0.013247282608695676,-0.013247282608695676,-0.004694937535290794
residual,global,LME_T5,0.1,0.5,-0.007246753246753279,0.0046233766233767515,-0.00260869565217392,-0.003107142857142975,-0.013247282608695676,-0.013247282608695676,-0.004744450522303795
residual,global,LME_T5,0.2,0.25,-0.007246753246753279,0.0046233766233767515,-0.00417391304347825,-0.0038571428571430033,-0.013247282608695676,-0.013247282608695676,-0.004931950522303802
moe,hard_nonphone,LME_T5,0.1,0.5,-0.013298701298701254,-0.006857142857142784,-0.0043085841694537885,0.0,-0.004838709677419395,-0.013298701298701254,-0.006248638458315858
moe,soft_nonphone,LME_T5,0.1,0.5,-0.013298701298701254,-0.006857142857142784,-0.0043085841694537885,0.0,-0.004838709677419395,-0.013298701298701254,-0.006248638458315858
moe,global,MEAN,0.075,0.5,-0.013298701298701254,0.00038961038961060623,-0.007047937569676699,-0.004964285714285754,-0.00967741935483879,-0.013298701298701254,-0.006887698994553798
moe,hard_nonphone,LME_T5,0.1,1.0,-0.013298701298701254,-0.010675324675324505,-0.0036521739130435105,0.0,-0.007556100981767289,-0.013298701298701254,-0.007882531738948262
moe,soft_nonphone,LME_T5,0.1,1.0,-0.013298701298701254,-0.010675324675324505,-0.0036521739130435105,0.0,-0.007556100981767289,-0.013298701298701254,-0.007882531738948262
moe,global,Q75,0.05,1.0,-0.013298701298701254,-0.0034285714285713365,-0.00521739130434784,-0.006785714285714395,-0.00967741935483879,-0.013298701298701254,-0.008297601591956444
moe,global,MEAN,0.075,1.0,-0.013298701298701254,-0.0034285714285713365,-0.009529988851728066,-0.007892857142857257,-0.00967741935483879,-0.013298701298701254,-0.00857438730624216
residual,hard_nonphone,MAX,0.2,0.0,-0.013714285714285679,-0.0017142857142856682,-0.00521739130434784,0.0,-0.004838709677419395,-0.013714285714285679,-0.0050668202764976855
residual,soft_nonphone,MAX,0.2,0.0,-0.013714285714285679,-0.0017142857142856682,-0.00521739130434784,0.0,-0.004838709677419395,-0.013714285714285679,-0.0050668202764976855
moe,hard_nonphone,MAX,0.15,0.0,-0.013714285714285679,-0.010285714285714231,-0.006260869565217431,0.0,-0.00967741935483879,-0.013714285714285679,-0.008419354838709675
moe,soft_nonphone,MAX,0.15,0.0,-0.013714285714285679,-0.010285714285714231,-0.00573913043478258,0.0,-0.00967741935483879,-0.013714285714285679,-0.008419354838709675
moe,global,Q75,0.1,0.0,-0.013714285714285679,-0.010285714285714231,-0.009913043478260941,-0.0045000000000000595,-0.00967741935483879,-0.013714285714285679,-0.00954435483870969
moe,hard_nonphone,MAX,0.075,0.5,-0.014103896103896174,-0.005142857142857116,-0.004830323299888528,0.0,-0.007556100981767289,-0.014103896103896174,-0.006700713557130145
moe,soft_nonphone,MAX,0.075,0.5,-0.014103896103896174,-0.005142857142857116,-0.004830323299888528,0.0,-0.007556100981767289,-0.014103896103896174,-0.006700713557130145
moe,hard_nonphone,LME_T5,0.15,0.25,-0.014103896103896174,-0.008571428571428452,-0.005352062430323268,0.0,-0.004838709677419395,-0.014103896103896174,-0.006878508588186005
moe,soft_nonphone,LME_T5,0.15,0.25,-0.014103896103896174,-0.008571428571428452,-0.004830323299888528,0.0,-0.004838709677419395,-0.014103896103896174,-0.006878508588186005
moe,hard_nonphone,Q75,0.15,0.25,-0.014103896103896174,-0.006857142857142784,-0.0058738015607581184,0.0,-0.00967741935483879,-0.014103896103896174,-0.007659614578969437
moe,soft_nonphone,Q75,0.15,0.25,-0.014103896103896174,-0.006857142857142784,-0.005352062430323268,0.0,-0.00967741935483879,-0.014103896103896174,-0.007659614578969437
moe,global,MEAN,0.1,0.25,-0.014103896103896174,-0.0030389610389608412,-0.010047714604236369,-0.005357142857142949,-0.00967741935483879,-0.014103896103896174,-0.008044354838709689
moe,global,LME_T5,0.075,1.0,-0.014103896103896174,-0.0034285714285713365,-0.011486287625418146,-0.008750000000000036,-0.007556100981767289,-0.014103896103896174,-0.008459642128558709
moe,hard_nonphone,LME_T5,0.15,0.5,-0.014103896103896174,-0.012389610389610173,-0.005352062430323268,0.0,-0.007556100981767289,-0.014103896103896174,-0.008512401868818409
moe,soft_nonphone,LME_T5,0.15,0.5,-0.014103896103896174,-0.012389610389610173,-0.004830323299888528,0.0,-0.007556100981767289,-0.014103896103896174,-0.008512401868818409
moe,global,LME_T5,0.05,1.0,-0.014493506493506558,0.00038961038961060623,-0.006395540691192969,-0.007892857142857257,-0.004838709677419395,-0.014493506493506558,-0.006708865731043151
moe,global,MAX,0.05,1.0,-0.014493506493506558,-0.0034285714285713365,-0.007439018952062448,-0.007892857142857257,-0.007556100981767289,-0.014493506493506558,-0.00834275901167561
moe,global,LME_T5,0.075,0.5,-0.015012987012986923,0.00038961038961060623,-0.0083478260869565,-0.004964285714285754,-0.004838709677419395,-0.015012987012986923,-0.006106593003770366
moe,hard_nonphone,LME_T5,0.2,0.25,-0.015012987012986923,-0.008571428571428452,-0.0058738015607581184,0.0,-0.004838709677419395,-0.015012987012986923,-0.007105781315458692
moe,soft_nonphone,LME_T5,0.2,0.25,-0.015012987012986923,-0.008571428571428452,-0.0058738015607581184,0.0,-0.004838709677419395,-0.015012987012986923,-0.007105781315458692
moe,hard_nonphone,MAX,0.075,1.0,-0.015012987012986923,-0.008961038961038836,-0.004830323299888528,0.0,-0.007556100981767289,-0.015012987012986923,-0.007882531738948262
moe,soft_nonphone,MAX,0.075,1.0,-0.015012987012986923,-0.008961038961038836,-0.004830323299888528,0.0,-0.007556100981767289,-0.015012987012986923,-0.007882531738948262
moe,hard_nonphone,LME_T5,0.2,0.5,-0.015012987012986923,-0.012389610389610173,-0.00521739130434784,0.0,-0.007556100981767289,-0.015012987012986923,-0.008739674596091096
moe,soft_nonphone,LME_T5,0.2,0.5,-0.015012987012986923,-0.012389610389610173,-0.00521739130434784,0.0,-0.007556100981767289,-0.015012987012986923,-0.008739674596091096
moe,global,MEAN,0.1,0.5,-0.015012987012986923,-0.0030389610389608412,-0.010047714604236369,-0.007428571428571562,-0.00967741935483879,-0.015012987012986923,-0.008789484708839529
moe,hard_nonphone,MEAN,0.1,1.0,-0.015402597402597307,-0.009870129870129807,-0.0022176142697881707,0.0,-0.00967741935483879,-0.015402597402597307,-0.008737536656891476
moe,soft_nonphone,MEAN,0.1,1.0,-0.015402597402597307,-0.009870129870129807,-0.001695875139353431,0.0,-0.00967741935483879,-0.015402597402597307,-0.008737536656891476
moe,global,LME_T5,0.15,0.0,-0.015428571428571347,-0.010285714285714231,-0.01252173913043475,-0.007500000000000062,-0.004838709677419395,-0.015428571428571347,-0.009513248847926259
moe,hard_nonphone,MAX,0.1,0.5,-0.015818181818181842,-0.006857142857142784,-0.0058738015607581184,0.0,-0.007556100981767289,-0.015818181818181842,-0.007557856414272979
moe,soft_nonphone,MAX,0.1,0.5,-0.015818181818181842,-0.006857142857142784,-0.0058738015607581184,0.0,-0.007556100981767289,-0.015818181818181842,-0.007557856414272979
moe,global,Q75,0.075,0.5,-0.015818181818181842,0.00038961038961060623,-0.00782608695652176,-0.006678571428571534,-0.00967741935483879,-0.015818181818181842,-0.00794614055299539
moe,hard_nonphone,MEAN,0.15,0.5,-0.015818181818181842,-0.010675324675324505,-0.004830323299888528,0.0,-0.00967741935483879,-0.015818181818181842,-0.009042731462086284
moe,soft_nonphone,MEAN,0.15,0.5,-0.015818181818181842,-0.010675324675324505,-0.0043085841694537885,0.0,-0.00967741935483879,-0.015818181818181842,-0.009042731462086284
residual,hard_nonphone,MEAN,0.2,0.5,0.002519480519480477,0.0029090909090909722,0.0010474916387960276,0.0,-0.01596467391304357,-0.01596467391304357,-0.00263402562111803
residual,soft_nonphone,MEAN,0.2,0.5,0.002519480519480477,0.0029090909090909722,0.0015692307692307672,0.0,-0.01596467391304357,-0.01596467391304357,-0.00263402562111803
residual,global,MEAN,0.1,1.0,-0.0026233766233766387,0.007246753246753501,0.0009168338907469264,-0.0006428571428572782,-0.01596467391304357,-0.01596467391304357,-0.0029960386081309964
residual,hard_nonphone,MEAN,0.1,1.0,-0.0009090909090909705,0.0046233766233767515,0.0005257525083611769,0.0,-0.01596467391304357,-0.01596467391304357,-0.0030625970496894472
residual,soft_nonphone,MEAN,0.1,1.0,-0.0009090909090909705,0.0046233766233767515,0.0005257525083611769,0.0,-0.01596467391304357,-0.01596467391304357,-0.0030625970496894472
residual,global,MEAN,0.2,0.5,-0.0009090909090909705,0.005532467532467722,0.0009168338907469264,-0.0028928571428572525,-0.01596467391304357,-0.01596467391304357,-0.0035585386081310177
residual,hard_nonphone,LME_T5,0.15,0.5,0.0,0.0,-0.0011741360089186914,0.0,-0.01596467391304357,-0.01596467391304357,-0.0039911684782608925
residual,soft_nonphone,LME_T5,0.15,0.5,0.0,0.0,-0.0011741360089186914,0.0,-0.01596467391304357,-0.01596467391304357,-0.0039911684782608925
residual,global,LME_T5,0.15,0.5,-0.007246753246753279,0.0038181818181819427,-0.0011701226309922541,-0.002142857142857224,-0.01596467391304357,-0.01596467391304357,-0.005384025621118033
moe,hard_nonphone,MEAN,0.15,0.25,-0.016727272727272702,-0.006857142857142784,-0.004830323299888528,0.0,-0.00967741935483879,-0.016727272727272702,-0.008315458734813569
moe,soft_nonphone,MEAN,0.15,0.25,-0.016727272727272702,-0.006857142857142784,-0.0043085841694537885,0.0,-0.00967741935483879,-0.016727272727272702,-0.008315458734813569
moe,global,MAX,0.075,0.5,-0.016727272727272702,-0.0030389610389608412,-0.00886956521739135,-0.006678571428571534,-0.007556100981767289,-0.016727272727272702,-0.008500226544143091
moe,hard_nonphone,MEAN,0.2,0.25,-0.016727272727272702,-0.010285714285714231,-0.0058738015607581184,0.0,-0.00967741935483879,-0.016727272727272702,-0.00917260159195643
moe,soft_nonphone,MEAN,0.2,0.25,-0.016727272727272702,-0.010285714285714231,-0.0058738015607581184,0.0,-0.00967741935483879,-0.016727272727272702,-0.00917260159195643
moe,hard_nonphone,Q75,0.2,0.0,-0.017142857142857126,-0.008571428571428452,-0.00573913043478258,0.0,-0.00967741935483879,-0.017142857142857126,-0.008847926267281092
moe,soft_nonphone,Q75,0.2,0.0,-0.017142857142857126,-0.008571428571428452,-0.00573913043478258,0.0,-0.00967741935483879,-0.017142857142857126,-0.008847926267281092
moe,global,MEAN,0.15,0.0,-0.017142857142857126,-0.010285714285714231,-0.011478260869565271,-0.006750000000000034,-0.00967741935483879,-0.017142857142857126,-0.010963997695852545
moe,global,Q75,0.15,0.0,-0.017142857142857126,-0.010285714285714231,-0.01200000000000001,-0.006750000000000034,-0.00967741935483879,-0.017142857142857126,-0.010963997695852545
moe,global,MAX,0.15,0.0,-0.017142857142857126,-0.010285714285714231,-0.01252173913043475,-0.00825000000000009,-0.00967741935483879,-0.017142857142857126,-0.01133899769585256
