ID,FAKE_LOGIT_MEAN,FAKE_LOGIT_MAX,FAKE_LOGIT_LME5,WINDOWS
sdm_real_0027__phonefact_g726_24k,1.5149739980697632,1.875,1.7199178821582979,3
sdm_real_0027__phonefact_opus_nb_8k,2.23828125,3.03125,2.8125963471798565,3
sdm_real_0027__phonefact_resample8k,0.6204426884651184,2.08203125,1.8623184074060397,3
sdm_real_0028__phonefact_g711_ulaw,-0.2415364533662796,2.2421875,2.0224653148658094,3
sdm_real_0028__phonefact_g726_24k,-2.5611979961395264,-1.79296875,-2.006423043260308,3
sdm_real_0028__phonefact_opus_nb_8k,0.6015625,2.8984375,2.678719537144553,3
sdm_real_0028__phonefact_resample8k,2.3997395038604736,3.515625,3.320553370956693,3
sdm_real_0029__phonefact_g711_ulaw,1.09375,2.07421875,1.8548143871355145,3
sdm_real_0029__phonefact_g726_24k,1.4153646230697632,2.7578125,2.5381070048298513,3
sdm_real_0029__phonefact_opus_nb_8k,1.283203125,2.3671875,2.1475828500566694,3
sdm_real_0029__phonefact_resample8k,1.380859375,2.6875,2.4677997855331153,3
sdm_real_0030__phonefact_g711_ulaw,0.10595703125,1.79296875,1.5732782277789088,3
sdm_real_0030__phonefact_g726_24k,0.040283203125,2.265625,2.045905639900793,3
sdm_real_0030__phonefact_opus_nb_8k,3.796875,4.3984375,4.211811573953678,3
sdm_real_0030__phonefact_resample8k,-0.5559895634651184,2.40625,2.186527542392329,3
sdm_real_0031__phonefact_g711_ulaw,4.838541507720947,5.21875,5.039701291117764,3
sdm_real_0031__phonefact_g726_24k,5.109375,5.90625,5.688637307516693,3
sdm_real_0031__phonefact_opus_nb_8k,4.002604007720947,4.3828125,4.215277603358633,3
sdm_real_0031__phonefact_resample8k,5.018229007720947,5.890625,5.70158898620422,3
sdm_real_0032__phonefact_g711_ulaw,-5.130208492279053,-4.03125,-4.248469455847877,3
sdm_real_0032__phonefact_g726_24k,-5.619791507720947,-4.625,-4.84326163421421,3
sdm_real_0032__phonefact_opus_nb_8k,-1.6608072519302368,-0.568359375,-0.787906579346348,3
sdm_real_0032__phonefact_resample8k,-6.984375,-6.578125,-6.766776553125579,3
sdm_real_0033__phonefact_g711_ulaw,1.5768228769302368,4.5625,4.342777583663181,3
sdm_real_0033__phonefact_g726_24k,1.1822916269302368,4.1875,3.9677775495450005,3
sdm_real_0033__phonefact_opus_nb_8k,1.12109375,3.3671875,3.1474678007242085,3
sdm_real_0033__phonefact_resample8k,-0.859375,3.5,3.2802775422663877,3
sdm_real_0034__phonefact_g711_ulaw,4.166666507720947,6.65625,6.436527571475741,3
sdm_real_0034__phonefact_g726_24k,3.765625,4.640625,4.450496254503774,3
sdm_real_0034__phonefact_opus_nb_8k,3.7135417461395264,4.921875,4.702272203787589,3
sdm_real_0034__phonefact_resample8k,3.0078125,3.8125,3.5951054704046816,3
sdm_real_0035__phonefact_g711_ulaw,0.4757486879825592,2.953125,2.7334025626542093,3
sdm_real_0035__phonefact_g726_24k,-0.2338053435087204,1.61328125,1.3936118993567312,3
sdm_real_0035__phonefact_opus_nb_8k,0.0367838554084301,1.4140625,1.196293143088765,3
sdm_real_0035__phonefact_resample8k,-0.50390625,1.80859375,1.5888713042810505,3
sdm_real_0036__phonefact_g711_ulaw,-2.5481770038604736,-1.78515625,-2.0028458279644146,3
sdm_real_0036__phonefact_g726_24k,-2.3463542461395264,-1.5234375,-1.7418982309208086,3
sdm_real_0036__phonefact_opus_nb_8k,-0.498046875,0.515625,0.4150737881835801,3
sdm_real_0036__phonefact_resample8k,-0.4817708432674408,3.765625,3.5459025422664516,3
sdm_real_0037__phonefact_g711_ulaw,0.3587239682674408,2.4296875,2.209965189251937,3
sdm_real_0037__phonefact_g726_24k,0.5565592646598816,2.5390625,2.319340413739585,3
sdm_real_0037__phonefact_opus_nb_8k,0.6276041865348816,2.421875,2.202181853467265,3
sdm_real_0037__phonefact_resample8k,0.2119140625,1.7578125,1.5383211451756709,3
sdm_real_0038__phonefact_g711_ulaw,2.6328125,3.28125,3.072541802107614,3
sdm_real_0038__phonefact_g726_24k,1.6419271230697632,4.2109375,3.9912150622045437,3
sdm_real_0038__phonefact_opus_nb_8k,1.96484375,2.6953125,2.482783887386529,3
sdm_real_0038__phonefact_resample8k,3.2057292461395264,4.75,4.530298332660587,3
sdm_real_0039__phonefact_g711_ulaw,1.9329427480697632,2.9609375,2.7416836911713567,3
sdm_real_0039__phonefact_g726_24k,0.0572916679084301,3.1953125,2.9755900422998502,3
sdm_real_0039__phonefact_opus_nb_8k,2.7894694805145264,4.328125,4.124783947280514,3
sdm_real_0039__phonefact_resample8k,4.2421875,4.5390625,4.3617205274919595,3
sdm_real_0040__phonefact_g711_ulaw,3.06640625,6.15625,5.936535011119629,3
sdm_real_0040__phonefact_g726_24k,3.2975261211395264,6.25,6.030285308639142,3
sdm_real_0040__phonefact_opus_nb_8k,2.2649738788604736,3.796875,3.5771665322804367,3
sdm_real_0040__phonefact_resample8k,4.751302242279053,6.265625,6.0788850753342585,3
sdm_real_0041__phonefact_g711_ulaw,4.364583492279053,4.890625,4.682301999496352,3
sdm_real_0041__phonefact_g726_24k,4.388020992279053,5.828125,5.60906856211851,3
sdm_real_0041__phonefact_opus_nb_8k,3.7838542461395264,4.171875,3.9807626739842794,3
sdm_real_0041__phonefact_resample8k,3.4674479961395264,5.078125,4.858609101316385,3
sdm_real_0042__phonefact_g711_ulaw,1.0598958730697632,3.9140625,3.694491180485445,3
sdm_real_0042__phonefact_g726_24k,2.091796875,3.953125,3.7334029815408902,3
sdm_real_0042__phonefact_opus_nb_8k,-0.9085286259651184,0.3017578125,0.08208131217922117,3
sdm_real_0042__phonefact_resample8k,3.8567707538604736,6.765625,6.545902542403549,3
sdm_real_0043__phonefact_g711_ulaw,0.013020833022892475,2.8671875,2.6474650439221876,3
sdm_real_0043__phonefact_g726_24k,-0.7714436650276184,0.1866455078125,-0.027754783351773726,3
sdm_real_0043__phonefact_opus_nb_8k,0.233642578125,0.32177734375,0.2610751554654649,3
sdm_real_0043__phonefact_resample8k,1.5797525644302368,3.125,2.905289994768088,3
sdm_real_0044__phonefact_g711_ulaw,3.4453125,4.15625,3.958632963106895,3
sdm_real_0044__phonefact_g726_24k,4.036458492279053,4.65625,4.4403219413425274,3
sdm_real_0044__phonefact_opus_nb_8k,3.9348957538604736,4.46875,4.259073484165556,3
sdm_real_0044__phonefact_resample8k,3.9479167461395264,4.3828125,4.180897918344479,3
sdm_real_0045__phonefact_g711_ulaw,1.8831380605697632,3.7109375,3.4917848351753613,3
sdm_real_0045__phonefact_g726_24k,2.345703125,3.28125,3.164885308152198,3
sdm_real_0045__phonefact_opus_nb_8k,2.9596354961395264,5.890625,5.671072463553388,3
sdm_real_0045__phonefact_resample8k,1.97265625,3.1328125,2.913193177449604,3
sdm_real_0046__phonefact_g711_ulaw,1.8326822519302368,3.5390625,3.319341413778288,3
sdm_real_0046__phonefact_g726_24k,2.0774738788604736,2.9609375,2.748058130667905,3
sdm_real_0046__phonefact_opus_nb_8k,1.4894205331802368,2.921875,2.7021915502713227,3
sdm_real_0046__phonefact_resample8k,2.46875,3.4140625,3.1949289493530637,3
sdm_real_0047__phonefact_g711_ulaw,2.56640625,3.5625,3.343257096420416,3
sdm_real_0047__phonefact_g726_24k,3.0442707538604736,3.6953125,3.4785998638491877,3
sdm_real_0047__phonefact_opus_nb_8k,3.5338542461395264,6.234375,6.014652675897517,3
sdm_real_0047__phonefact_resample8k,1.4798177480697632,2.8359375,2.716456434282699,3
sdm_real_0048__phonefact_g711_ulaw,1.2786458730697632,2.9296875,2.7553638904672226,3
sdm_real_0048__phonefact_g726_24k,1.91705322265625,2.8828125,2.748830302350993,3
sdm_real_0048__phonefact_opus_nb_8k,0.7473958134651184,2.265625,2.050123618591346,3
sdm_real_0048__phonefact_resample8k,-0.28515625,1.150390625,1.02199555554525,3
sdm_real_0049__phonefact_g711_ulaw,3.4544270038604736,4.375,4.16609175621794,3
sdm_real_0049__phonefact_g726_24k,1.0017904043197632,4.15625,3.9365275428802784,3
sdm_real_0049__phonefact_opus_nb_8k,1.721923828125,4.8125,4.592777542306452,3
sdm_real_0049__phonefact_resample8k,8.119791984558105,8.90625,8.687814731673797,3
sdxeq_0000__phonefact_g711_ulaw,-4.708333492279053,-4.140625,-4.34958867490551,3
sdxeq_0000__phonefact_g726_24k,-4.768229007720947,-4.2265625,-4.39744436160269,3
sdxeq_0000__phonefact_opus_nb_8k,-3.7213542461395264,-3.2578125,-3.460574037065522,3
sdxeq_0000__phonefact_resample8k,-5.765625,-5.578125,-5.67877359700204,3
sdxeq_0001__phonefact_g711_ulaw,-3.2369792461395264,-2.453125,-2.668633886193752,3
sdxeq_0001__phonefact_g726_24k,-2.3541667461395264,0.9765625,0.756840042324982,3
sdxeq_0001__phonefact_opus_nb_8k,-2.1653645038604736,-1.3515625,-1.5614368299310597,3
sdxeq_0001__phonefact_resample8k,-2.0416667461395264,-1.51171875,-1.7204405353627243,3
sdxeq_0002__phonefact_g711_ulaw,-5.302083492279053,-4.84375,-5.03172195627373,3
sdxeq_0002__phonefact_g726_24k,-3.0501301288604736,-0.791015625,-1.0107380263873138,3
sdxeq_0002__phonefact_opus_nb_8k,-2.8033854961395264,-2.26171875,-2.464125009405399,3
sdxeq_0002__phonefact_resample8k,1.1223958730697632,3.4609375,3.2575964470759713,3
sdxeq_0003__phonefact_g711_ulaw,-3.96875,-3.515625,-3.7223956478833364,3
sdxeq_0003__phonefact_g726_24k,-3.0338542461395264,-1.9921875,-2.2099249445172484,3
sdxeq_0003__phonefact_opus_nb_8k,-1.2343343496322632,0.0938720703125,-0.12583142639940728,3
sdxeq_0003__phonefact_resample8k,-2.6692707538604736,-1.7265625,-1.9439577140118494,3
sdxeq_0004__phonefact_g711_ulaw,-1.845703125,-0.814453125,-1.0339945354685345,3
sdxeq_0004__phonefact_g726_24k,-0.5402424931526184,-0.12322998046875,-0.20570705054866867,3
sdxeq_0004__phonefact_opus_nb_8k,-0.1886393278837204,1.16015625,0.9434202020660158,3
sdxeq_0004__phonefact_resample8k,2.7708332538604736,3.3515625,3.1375176023988796,3
sdxeq_0005__phonefact_g711_ulaw,-2.8346354961395264,-1.91796875,-2.1342006140305028,3
sdxeq_0005__phonefact_g726_24k,-2.1569011211395264,-1.025390625,-1.2438073718151497,3
sdxeq_0005__phonefact_opus_nb_8k,-0.5006510615348816,0.90625,0.6868358134770229,3
sdxeq_0005__phonefact_resample8k,-1.8168131113052368,-0.251220703125,-0.47093544830958434,3
sdxeq_0006__phonefact_g711_ulaw,-2.2890625,-1.78125,-1.9347003622363812,3
sdxeq_0006__phonefact_g726_24k,-2.12890625,-1.328125,-1.5453860131876824,3
sdxeq_0006__phonefact_opus_nb_8k,1.1334635019302368,2.96875,2.749028628607321,3
sdxeq_0006__phonefact_resample8k,-2.1822917461395264,-1.515625,-1.7323202648199332,3
sdxeq_0007__phonefact_g711_ulaw,-6.697916507720947,-5.71875,-5.938185075741979,3
sdxeq_0007__phonefact_g726_24k,-6.0,-5.078125,-5.297435444949764,3
sdxeq_0007__phonefact_opus_nb_8k,-4.192708492279053,-2.390625,-2.6103396819788953,3
sdxeq_0007__phonefact_resample8k,-4.643229007720947,-3.3984375,-3.6180124690891753,3
sdxeq_0008__phonefact_g711_ulaw,1.01953125,2.609375,2.4700825858535094,3
sdxeq_0008__phonefact_g726_24k,1.9134114980697632,3.1875,2.9679160846291377,3
sdxeq_0008__phonefact_opus_nb_8k,1.7994791269302368,2.4140625,2.2045437631855616,3
sdxeq_0008__phonefact_resample8k,-3.5572917461395264,-3.25,-3.4168569333040324,3
sdxeq_0009__phonefact_g711_ulaw,-0.1145833358168602,1.96484375,1.7451213868262265,3
sdxeq_0009__phonefact_g726_24k,3.3854167461395264,5.265625,5.045906245756791,3
sdxeq_0009__phonefact_opus_nb_8k,-1.041015625,1.123046875,0.9033255518207796,3
sdxeq_0009__phonefact_resample8k,0.197265625,1.82421875,1.6048782686646885,3
sdxeq_0010__phonefact_g711_ulaw,-4.510416507720947,-3.1640625,-3.3828013939440402,3
sdxeq_0010__phonefact_g726_24k,-3.3841145038604736,-1.84765625,-2.0658396235103478,3
sdxeq_0010__phonefact_opus_nb_8k,0.8957621455192566,1.68359375,1.4758944232472397,3
sdxeq_0010__phonefact_resample8k,-3.4947917461395264,-1.0078125,-1.2274881250857987,3
sdxeq_0011__phonefact_g711_ulaw,-4.994791507720947,-4.5625,-4.762079530391239,3
sdxeq_0011__phonefact_g726_24k,-4.104166507720947,-3.7421875,-3.88029857361943,3
sdxeq_0011__phonefact_opus_nb_8k,-0.5494791865348816,2.6640625,2.4443400422921404,3
sdxeq_0011__phonefact_resample8k,-5.104166507720947,-4.84375,-4.967789752653312,3
sdxeq_0012__phonefact_g711_ulaw,-2.6731770038604736,-2.30859375,-2.4374663466031157,3
sdxeq_0012__phonefact_g726_24k,-1.9817708730697632,-1.75390625,-1.8727141462908363,3
sdxeq_0012__phonefact_opus_nb_8k,-1.7630208730697632,-0.73046875,-0.9489899864724137,3
sdxeq_0012__phonefact_resample8k,-3.3697917461395264,-2.734375,-2.9505931491191606,3
sdxeq_0013__phonefact_g711_ulaw,-4.505208492279053,-3.546875,-3.765944501377686,3
sdxeq_0013__phonefact_g726_24k,-5.260416507720947,-4.953125,-5.133357885128907,3
sdxeq_0013__phonefact_opus_nb_8k,-1.6705728769302368,-0.912109375,-1.0923875135632009,3
sdxeq_0013__phonefact_resample8k,4.052083492279053,5.359375,5.1420592335437645,3
sdxeq_0014__phonefact_g711_ulaw,-5.59375,-5.15625,-5.33931752050888,3
sdxeq_0014__phonefact_g726_24k,-4.825520992279053,-4.5078125,-4.667726342369834,3
sdxeq_0014__phonefact_opus_nb_8k,-1.9231771230697632,-1.1015625,-1.3200383134469937,3
sdxeq_0014__phonefact_resample8k,-2.8893229961395264,-1.77734375,-1.996970706676769,3
sdxeq_0015__phonefact_g711_ulaw,1.5123697519302368,3.2265625,3.009341956428437,3
sdxeq_0015__phonefact_g726_24k,0.6158854365348816,1.71875,1.5095344784966738,3
sdxeq_0015__phonefact_opus_nb_8k,2.33355712890625,4.53125,4.311530467210519,3
sdxeq_0015__phonefact_resample8k,3.3684895038604736,5.515625,5.29593185068656,3
sdxeq_0016__phonefact_g711_ulaw,-3.8776042461395264,-3.4375,-3.5298070612254753,3
sdxeq_0016__phonefact_g726_24k,-4.723958492279053,-3.390625,-3.610313166948881,3
sdxeq_0016__phonefact_opus_nb_8k,0.0074869790114462376,0.884765625,0.6751164288131447,3
sdxeq_0016__phonefact_resample8k,-1.2057291269302368,3.21875,2.999027542266403,3
sdxeq_0017__phonefact_g711_ulaw,-0.7311198115348816,1.091796875,0.872078967989436,3
sdxeq_0017__phonefact_g726_24k,-1.111328125,-0.5205078125,-0.6488718838712745,3
sdxeq_0017__phonefact_opus_nb_8k,0.1808268278837204,1.1953125,0.975793153596333,3
sdxeq_0017__phonefact_resample8k,-1.31640625,2.01953125,1.7998087924247343,3
sdxeq_0018__phonefact_g711_ulaw,-3.0260417461395264,-2.8359375,-2.968133451505798,3
sdxeq_0018__phonefact_g726_24k,-3.3359375,-2.8125,-2.972287703641308,3
sdxeq_0018__phonefact_opus_nb_8k,-0.9609375,1.044921875,0.8252125768895503,3
sdxeq_0018__phonefact_resample8k,-2.4869792461395264,-2.3203125,-2.4385687946708576,3
sdxeq_0019__phonefact_g711_ulaw,-3.7708332538604736,-3.1015625,-3.3139511612422536,3
sdxeq_0019__phonefact_g726_24k,-2.9440104961395264,-1.45703125,-1.6767457192848956,3
sdxeq_0019__phonefact_opus_nb_8k,-1.6458333730697632,-0.41015625,-0.6294270419076192,3
sdxeq_0019__phonefact_resample8k,-2.8997395038604736,-1.28515625,-1.5048638303246986,3
sdxeq_0020__phonefact_g711_ulaw,-3.8463542461395264,-3.40625,-3.610086144976812,3
sdxeq_0020__phonefact_g726_24k,-3.6666667461395264,-2.5234375,-2.743081958441146,3
sdxeq_0020__phonefact_opus_nb_8k,1.1432291269302368,3.734375,3.514701240287647,3
sdxeq_0020__phonefact_resample8k,-4.1484375,-3.796875,-3.986809476820043,3
sdxeq_0021__phonefact_g711_ulaw,-2.83203125,-2.11328125,-2.3282674084520627,3
sdxeq_0021__phonefact_g726_24k,4.2109375,5.265625,5.046142360978921,3
sdxeq_0021__phonefact_opus_nb_8k,1.7826334238052368,2.8125,2.6104333300319644,3
sdxeq_0021__phonefact_resample8k,3.8072917461395264,7.0625,6.842841552157266,3
sdxeq_0022__phonefact_g711_ulaw,-1.4055989980697632,-0.775390625,-0.9798733982095678,3
sdxeq_0022__phonefact_g726_24k,-0.9765625,1.484375,1.2646525507549917,3
sdxeq_0022__phonefact_opus_nb_8k,2.1315104961395264,3.546875,3.327363281022156,3
sdxeq_0022__phonefact_resample8k,-2.1184895038604736,-0.77734375,-0.9970477587531971,3
sdxeq_0023__phonefact_g711_ulaw,-3.9505207538604736,-1.9921875,-2.211908387687204,3
sdxeq_0023__phonefact_g726_24k,-1.15234375,3.5234375,3.303715042266508,3
sdxeq_0023__phonefact_opus_nb_8k,-0.92041015625,0.32080078125,0.10111914666017711,3
sdxeq_0023__phonefact_resample8k,3.2734375,7.65625,7.436527590664103,3
sdxeq_0024__phonefact_g711_ulaw,-3.3880207538604736,-2.34375,-2.5621247453957032,3
sdxeq_0024__phonefact_g726_24k,-3.6119792461395264,-2.8671875,-3.0768395449447423,3
sdxeq_0024__phonefact_opus_nb_8k,-0.87890625,1.8828125,1.6630900435538867,3
sdxeq_0024__phonefact_resample8k,-3.1901042461395264,-2.828125,-3.014415133908127,3
sdxeq_0025__phonefact_g711_ulaw,-0.05078125,3.3671875,3.1474650422761132,3
sdxeq_0025__phonefact_g726_24k,3.0052082538604736,3.546875,3.362846364321192,3
sdxeq_0025__phonefact_opus_nb_8k,2.82421875,3.9609375,3.7427254985134146,3
sdxeq_0025__phonefact_resample8k,1.615234375,3.0625,2.842817206160528,3
sdxeq_0026__phonefact_g711_ulaw,0.7591145634651184,2.046875,1.865212373563066,3
sdxeq_0026__phonefact_g726_24k,0.3841145932674408,2.359375,2.1487596658050463,3
sdxeq_0026__phonefact_opus_nb_8k,-0.625,2.0703125,1.850590054136075,3
sdxeq_0026__phonefact_resample8k,-0.9856770634651184,1.81640625,1.5966837925956168,3
sdxeq_0027__phonefact_g711_ulaw,-3.9505207538604736,-3.4453125,-3.5707019370714628,3
sdxeq_0027__phonefact_g726_24k,-4.221354007720947,-3.5234375,-3.7409598386943728,3
sdxeq_0027__phonefact_opus_nb_8k,-3.1145832538604736,-1.5546875,-1.7744048497876037,3
sdxeq_0027__phonefact_resample8k,-3.2005207538604736,-2.875,-3.0446404760010393,3
sdxeq_0028__phonefact_g711_ulaw,-0.5618489384651184,0.802734375,0.5831284796085532,3
sdxeq_0028__phonefact_g726_24k,-1.1217447519302368,0.951171875,0.7314518003538433,3
sdxeq_0028__phonefact_opus_nb_8k,0.9886067509651184,2.265625,2.0473544824110737,3
sdxeq_0028__phonefact_resample8k,2.921875,5.359375,5.13965255550273,3
sdxeq_0029__phonefact_g711_ulaw,-3.2679035663604736,-0.0068359375,-0.22655839521366303,3
sdxeq_0029__phonefact_g726_24k,-4.0703125,-2.1171875,-2.3369018810537607,3
sdxeq_0029__phonefact_opus_nb_8k,-2.7395832538604736,-2.00390625,-2.1696480757588863,3
sdxeq_0029__phonefact_resample8k,-1.8284097909927368,-0.1727294921875,-0.392449566256156,3
sdxeq_0030__phonefact_g711_ulaw,-4.994791507720947,-4.59375,-4.793509183532671,3
sdxeq_0030__phonefact_g726_24k,-4.8671875,-4.453125,-4.559398875089161,3
sdxeq_0030__phonefact_opus_nb_8k,-2.7421875,-1.6015625,-1.8196524801869285,3
sdxeq_0030__phonefact_resample8k,-2.0963542461395264,1.59375,1.3740275440155465,3
sdxeq_0031__phonefact_g711_ulaw,2.6178386211395264,3.609375,3.44362539753134,3
sdxeq_0031__phonefact_g726_24k,1.7884114980697632,3.4296875,3.227620442320892,3
sdxeq_0031__phonefact_opus_nb_8k,3.7721354961395264,4.9375,4.722250729186786,3
sdxeq_0031__phonefact_resample8k,4.869791507720947,6.296875,6.077171984924392,3
sdxeq_0032__phonefact_g711_ulaw,-3.1458332538604736,-2.1171875,-2.335561019206799,3
sdxeq_0032__phonefact_g726_24k,-2.72265625,-1.93359375,-2.149885359431914,3
sdxeq_0032__phonefact_opus_nb_8k,-3.5104167461395264,-2.4375,-2.657094067735449,3
sdxeq_0032__phonefact_resample8k,-2.2578125,-2.15625,-2.243916893220983,3
sdxeq_0033__phonefact_g711_ulaw,-2.78125,-2.5078125,-2.66248770724167,3
sdxeq_0033__phonefact_g726_24k,-3.5677082538604736,-3.2109375,-3.3983628239178634,3
sdxeq_0033__phonefact_opus_nb_8k,-3.5286457538604736,-3.109375,-3.2908426875978813,3
sdxeq_0033__phonefact_resample8k,-1.5338541269302368,-0.97265625,-1.1452367115104056,3
sdxeq_0034__phonefact_g711_ulaw,2.7659504413604736,4.65625,4.436759761036456,3
sdxeq_0034__phonefact_g726_24k,1.474609375,3.1953125,2.977190189549369,3
sdxeq_0034__phonefact_opus_nb_8k,1.6549478769302368,3.640625,3.4219657422289687,3
sdxeq_0034__phonefact_resample8k,-0.0540364570915699,4.421875,4.202152542267121,3
sdxeq_0035__phonefact_g711_ulaw,-2.4386394023895264,0.34814453125,0.1284220743965631,3
sdxeq_0035__phonefact_g726_24k,-2.619140625,-0.310546875,-0.5302693204939848,3
sdxeq_0035__phonefact_opus_nb_8k,-0.6985676884651184,0.330078125,0.11060919918049192,3
sdxeq_0035__phonefact_resample8k,1.4544271230697632,3.9375,3.717852375385603,3
sdxeq_0036__phonefact_g711_ulaw,-2.71875,-2.53125,-2.6133673008444136,3
sdxeq_0036__phonefact_g726_24k,-4.2265625,-3.921875,-4.10438661882952,3
sdxeq_0036__phonefact_opus_nb_8k,-3.2591145038604736,-2.22265625,-2.44219612887137,3
sdxeq_0036__phonefact_resample8k,1.2552083730697632,2.53125,2.3502697693340395,3
sdxeq_0037__phonefact_g711_ulaw,-1.34375,3.203125,2.98340254226638,3
sdxeq_0037__phonefact_g726_24k,-1.0625,3.09375,2.8740275422664032,3
sdxeq_0037__phonefact_opus_nb_8k,2.8746745586395264,5.046875,4.8271868068483,3
sdxeq_0037__phonefact_resample8k,-3.404296875,-1.166015625,-1.3857380581114442,3
sdxeq_0038__phonefact_g711_ulaw,0.3515625,8.0625,7.842777542266378,3
sdxeq_0038__phonefact_g726_24k,3.3147785663604736,8.75,8.53027754226638,3
sdxeq_0038__phonefact_opus_nb_8k,3.43359375,7.328125,7.108402549688411,3
sdxeq_0038__phonefact_resample8k,-1.2604166269302368,2.921875,2.7021525422668957,3
sdxeq_0039__phonefact_g711_ulaw,-4.1328125,-3.0859375,-3.305141188884032,3
sdxeq_0039__phonefact_g726_24k,-4.247395992279053,-3.2265625,-3.445889937968377,3
sdxeq_0039__phonefact_opus_nb_8k,-0.8170573115348816,1.625,1.4052786119922387,3
sdxeq_0039__phonefact_resample8k,-3.203125,-2.640625,-2.8539067996688567,3
sdxeq_0040__phonefact_g711_ulaw,-1.08984375,-0.482421875,-0.63264738326461,3
sdxeq_0040__phonefact_g726_24k,-1.0902913808822632,-0.0697021484375,-0.28140472389126703,3
sdxeq_0040__phonefact_opus_nb_8k,3.6458332538604736,4.28125,4.115535983294512,3
sdxeq_0040__phonefact_resample8k,1.1686197519302368,2.328125,2.1090573806225366,3
sdxeq_0041__phonefact_g711_ulaw,-1.6178385019302368,-1.056640625,-1.2700595569682256,3
sdxeq_0041__phonefact_g726_24k,-2.70703125,-2.01953125,-2.217536628676236,3
sdxeq_0041__phonefact_opus_nb_8k,-2.0034587383270264,-0.1900634765625,-0.40978501304051634,3
sdxeq_0041__phonefact_resample8k,-1.4401041269302368,-0.6484375,-0.8669343961233114,3
sdxeq_0042__phonefact_g711_ulaw,-6.833333492279053,-6.515625,-6.610662717058155,3
sdxeq_0042__phonefact_g726_24k,-6.697916507720947,-5.703125,-5.922518420331299,3
sdxeq_0042__phonefact_opus_nb_8k,-6.036458492279053,-5.734375,-5.897952968506315,3
sdxeq_0042__phonefact_resample8k,-6.526041507720947,-5.484375,-5.7039030387304885,3
sdxeq_0043__phonefact_g711_ulaw,-0.6653645634651184,2.1171875,1.8974650436453395,3
sdxeq_0043__phonefact_g726_24k,0.1813151091337204,2.0859375,1.8662630325480045,3
sdxeq_0043__phonefact_opus_nb_8k,1.3528646230697632,1.3828125,1.3553297115238896,3
sdxeq_0043__phonefact_resample8k,0.1471354216337204,2.421875,2.202152562346903,3
sdxeq_0044__phonefact_g711_ulaw,-4.046875,-3.3046875,-3.477390977834157,3
sdxeq_0044__phonefact_g726_24k,-4.044270992279053,-3.0546875,-3.273747210009399,3
sdxeq_0044__phonefact_opus_nb_8k,-3.78125,-2.859375,-3.0704933361960896,3
sdxeq_0044__phonefact_resample8k,-4.377604007720947,-3.5390625,-3.758034683536453,3
sdxeq_0045__phonefact_g711_ulaw,-5.208333492279053,-4.78125,-4.975659180686047,3
sdxeq_0045__phonefact_g726_24k,-3.90625,-3.140625,-3.3477350263901955,3
sdxeq_0045__phonefact_opus_nb_8k,-4.859375,-4.5625,-4.725617235011338,3
sdxeq_0045__phonefact_resample8k,-2.2447917461395264,1.9453125,1.7255900422663877,3
sdxeq_0046__phonefact_g711_ulaw,1.5289713144302368,3.1328125,2.913093005842635,3
sdxeq_0046__phonefact_g726_24k,1.5638021230697632,2.9921875,2.7724745980236465,3
sdxeq_0046__phonefact_opus_nb_8k,2.1927082538604736,3.328125,3.108548900037647,3
sdxeq_0046__phonefact_resample8k,3.056640625,4.765625,4.546047894598269,3
sdxeq_0047__phonefact_g711_ulaw,-2.2076823711395264,-1.138671875,-1.3581370729533842,3
sdxeq_0047__phonefact_g726_24k,0.1178385391831398,1.033203125,0.8185111808267086,3
sdxeq_0047__phonefact_opus_nb_8k,0.8873698115348816,1.72265625,1.5541980755296125,3
sdxeq_0047__phonefact_resample8k,-1.3656412363052368,0.219482421875,-0.00016398114448055168,3
sdxeq_0048__phonefact_g711_ulaw,-2.5481770038604736,-1.78515625,-2.0034034001478185,3
sdxeq_0048__phonefact_g726_24k,-2.78125,-1.8359375,-2.0552794651320054,3
sdxeq_0048__phonefact_opus_nb_8k,-2.6875,-1.9375,-2.1522865728158442,3
sdxeq_0048__phonefact_resample8k,-2.7447917461395264,-1.5234375,-1.7430843611835427,3
sdxeq_0049__phonefact_g711_ulaw,0.556640625,2.765625,2.545918078016935,3
sdxeq_0049__phonefact_g726_24k,1.9401041269302368,2.546875,2.3420598716480456,3
sdxeq_0049__phonefact_opus_nb_8k,1.6692708730697632,2.546875,2.3300445900181272,3
sdxeq_0049__phonefact_resample8k,0.1953125,2.796875,2.5783018877398334,3
sdxeq_0050__phonefact_g711_ulaw,2.30859375,2.546875,2.3933049875169146,3
sdxeq_0050__phonefact_g726_24k,2.1223957538604736,2.5234375,2.350634455196191,3
sdxeq_0050__phonefact_opus_nb_8k,1.7740885019302368,2.6484375,2.42962332048259,3
sdxeq_0050__phonefact_resample8k,1.4838460683822632,3.2734375,3.0537174163586003,3
sdxeq_0051__phonefact_g711_ulaw,2.7880859375,7.015625,6.7959025422669175,3
sdxeq_0051__phonefact_g726_24k,0.6494140625,4.2890625,4.069340043017951,3
sdxeq_0051__phonefact_opus_nb_8k,2.3958332538604736,3.4453125,3.225937620451777,3
sdxeq_0051__phonefact_resample8k,4.057291507720947,6.859375,6.639652558478962,3
sdxeq_0052__phonefact_g711_ulaw,4.265625,6.25,6.030277884849269,3
sdxeq_0052__phonefact_g726_24k,1.6341146230697632,4.0078125,3.788091355488293,3
