EPOCH,LOSS,SELECTION,MEAN_MUSIC_EER,WORST_MUSIC_EER,LOSS_FILE,LOSS_LOCAL_FAKE,LOSS_PRESENCE,LOSS_CONSISTENCY
180,0.7708935141563416,0.7717857142857143,0.17830357142857142,0.27812499999999996,0.42127370834350586,0.5235088467597961,0.4393269717693329,0.0
185,0.7695148587226868,0.7717857142857143,0.17830357142857142,0.27812499999999996,0.42060548067092896,0.5236330032348633,0.43546435236930847,0.0
190,0.768182098865509,0.7720535714285715,0.17776785714285712,0.27812499999999996,0.41997262835502625,0.5237571001052856,0.4316547214984894,0.0
195,0.7668924331665039,0.7701785714285714,0.17839285714285716,0.28125,0.4193720817565918,0.5238817930221558,0.42789730429649353,0.0
200,0.7656437158584595,0.770327380952381,0.17809523809523808,0.28125,0.41880226135253906,0.5240064859390259,0.42419108748435974,0.0
205,0.7644335031509399,0.770327380952381,0.17809523809523808,0.28125,0.41826125979423523,0.5241304039955139,0.4205351769924164,0.0
210,0.7632594704627991,0.7702380952380952,0.17827380952380953,0.28125,0.4177469313144684,0.5242536067962646,0.41692879796028137,0.0
215,0.7621199488639832,0.7717559523809524,0.17836309523809524,0.27812499999999996,0.41725778579711914,0.524375855922699,0.41337114572525024,0.0
220,0.7610131502151489,0.7718452380952381,0.17818452380952382,0.27812499999999996,0.41679221391677856,0.5244972705841064,0.40986141562461853,0.0
225,0.7599372863769531,0.7716071428571429,0.17866071428571426,0.27812499999999996,0.41634875535964966,0.5246174931526184,0.40639880299568176,0.0
230,0.7588909268379211,0.7716964285714286,0.17848214285714284,0.27812499999999996,0.4159261882305145,0.5247364640235901,0.4029826521873474,0.0
235,0.7578729391098022,0.7716964285714286,0.17848214285714284,0.27812499999999996,0.41552335023880005,0.524854302406311,0.3996121883392334,0.0
240,0.756881594657898,0.7720238095238096,0.17782738095238093,0.27812499999999996,0.4151388108730316,0.5249708294868469,0.3962867558002472,0.0
245,0.7559159994125366,0.7702380952380952,0.17827380952380953,0.28125,0.4147718548774719,0.5250861048698425,0.3930056691169739,0.0
250,0.7549750208854675,0.7697916666666667,0.17916666666666667,0.28125,0.41442129015922546,0.5252002477645874,0.38976821303367615,0.0
255,0.7540576457977295,0.7697916666666667,0.17916666666666667,0.28125,0.414086252450943,0.5253131985664368,0.38657382130622864,0.0
260,0.7531627416610718,0.7689880952380952,0.18077380952380956,0.28125,0.41376590728759766,0.5254249572753906,0.3834218382835388,0.0
265,0.7522895336151123,0.7688095238095238,0.1811309523809524,0.28125,0.41345950961112976,0.5255354642868042,0.38031160831451416,0.0
270,0.7514370679855347,0.7688095238095238,0.1811309523809524,0.28125,0.4131660461425781,0.5256450176239014,0.37724247574806213,0.0
275,0.7506046891212463,0.769077380952381,0.1805952380952381,0.28125,0.4128851890563965,0.525753378868103,0.3742140531539917,0.0
