W_seed00_fixedteacher_lr1e4,W_seed00_ch01,W_seed01_ch01,W_seed02_ch01,dev_ADS,dev_DELTA,factorial_ADS,factorial_DELTA,phone_ADS,phone_DELTA,yue_ADS,yue_DELTA,MIN_DELTA,MEAN_DELTA,mixfake_EXPERT_ADS,mixfake_DELTA_VS_UNIFORM,external_EXPERT_ADS,external_DELTA_VS_UNIFORM,source_EXPERT_ADS,source_DELTA_VS_UNIFORM,equal_EXPERT_ADS,equal_DELTA_VS_UNIFORM,factorial_dev_EXPERT_ADS,factorial_dev_DELTA_VS_UNIFORM,telephone_dev_EXPERT_ADS,telephone_dev_DELTA_VS_UNIFORM,GENERAL_MIN_DELTA,GENERAL_MEAN_DELTA
0.625,0.125,0.0,0.25,0.7596363636363637,0.005350649350649328,0.786077922077922,0.008571428571428563,0.8625714285714285,0.03846428571428562,0.8610684022907902,0.009695535296867841,0.005350649350649328,0.015520474733307837,0.9544999999999999,-0.0013750000000001261,0.8521666666666667,0.006166666666666765,0.8590000000000001,-0.0020000000000000018,0.8700000000000001,0.02100000000000002,0.7224415584415584,-0.017740259740259723,0.8066666666666666,-0.005111111111111177,-0.017740259740259723,0.0001567159692159592
0.0,0.75,0.25,0.0,0.7739220779220779,0.019636363636363563,0.7828311688311688,0.005324675324675288,0.8743214285714286,0.050214285714285656,0.8678482935951379,0.016475426601215593,0.005324675324675288,0.022912687819135025,0.9459166666666665,-0.009958333333333513,0.8401666666666667,-0.005833333333333246,0.8570000000000001,-0.0040000000000000036,0.8386666666666668,-0.010333333333333306,0.7468311688311687,0.006649350649350572,0.8076666666666666,-0.0041111111111111764,-0.010333333333333306,-0.004597793410293445
0.0,0.375,0.0,0.625,0.7733506493506495,0.019064935064935118,0.7828311688311688,0.005324675324675288,0.8798928571428573,0.05578571428571433,0.8619769752220664,0.01060410822814406,0.005324675324675288,0.022694858225867198,0.948875,-0.007000000000000006,0.8326666666666667,-0.013333333333333308,0.8653333333333334,0.0043333333333333,0.8390000000000001,-0.010000000000000009,0.7409610389610389,0.0007792207792207684,0.7985555555555556,-0.013222222222222246,-0.013333333333333308,-0.006407166907166917
0.25,0.125,0.25,0.375,0.7632467532467533,0.008961038961038947,0.7828311688311688,0.005324675324675288,0.8666785714285714,0.04257142857142848,0.8715982935951379,0.020225426601215513,0.005324675324675288,0.019270642364589557,0.9565,0.0006249999999999867,0.8453333333333333,-0.0006666666666667043,0.8596666666666667,-0.0013333333333334085,0.8460000000000001,-0.0030000000000000027,0.7378961038961038,-0.0022857142857143353,0.8104444444444444,-0.0013333333333334085,-0.0030000000000000027,-0.0013323412698413122
0.25,0.0,0.375,0.375,0.7597662337662338,0.005480519480519419,0.7828311688311688,0.005324675324675288,0.8656785714285715,0.04157142857142859,0.8667595839177186,0.015386716923796229,0.005324675324675288,0.016940835075104882,0.957875,0.0020000000000000018,0.842,-0.0040000000000000036,0.8606666666666667,-0.00033333333333340764,0.8460000000000001,-0.0030000000000000027,0.7270649350649351,-0.013116883116883082,0.8076666666666666,-0.0041111111111111764,-0.013116883116883082,-0.0037602212602212783
0.125,0.875,0.0,0.0,0.7624415584415585,0.008155844155844139,0.7826493506493507,0.005142857142857227,0.8713928571428572,0.047285714285714264,0.8743156848994857,0.022942817905563406,0.005142857142857227,0.02088180837249476,0.9448749999999999,-0.01100000000000012,0.8314999999999999,-0.014500000000000068,0.8683333333333334,0.007333333333333303,0.87,0.020999999999999908,0.7316103896103896,-0.008571428571428563,0.8053333333333333,-0.006444444444444475,-0.014500000000000068,-0.002030423280423336
0.0,0.625,0.125,0.25,0.7767792207792208,0.022493506493506454,0.7824935064935066,0.004987012987013095,0.8752857142857142,0.051178571428571296,0.8715982935951379,0.020225426601215513,0.004987012987013095,0.02472112937757659,0.9485833333333333,-0.007291666666666696,0.8333333333333333,-0.012666666666666715,0.8586666666666667,-0.0023333333333334094,0.8500000000000001,0.0010000000000000009,0.7495064935064935,0.009324675324675291,0.8066666666666666,-0.005111111111111177,-0.012666666666666715,-0.002846350408850451
0.0,0.625,0.0,0.375,0.7744935064935066,0.02020779220779223,0.7824935064935066,0.004987012987013095,0.8785357142857142,0.05442857142857127,0.8678482935951379,0.016475426601215593,0.004987012987013095,0.024024700806148047,0.947125,-0.008750000000000036,0.833,-0.013000000000000012,0.8653333333333334,0.0043333333333333,0.8390000000000001,-0.010000000000000009,0.7430649350649352,0.002883116883117043,0.8004444444444444,-0.011333333333333417,-0.013000000000000012,-0.005977813852813855
0.375,0.25,0.25,0.125,0.7592467532467533,0.004961038961038944,0.7849350649350649,0.007428571428571451,0.8636071428571428,0.03949999999999987,0.8715982935951379,0.020225426601215513,0.004961038961038944,0.018028759247706444,0.95575,-0.00012500000000004174,0.846,0.0,0.8610000000000001,0.0,0.8506666666666667,0.0016666666666665941,0.7367532467532467,-0.0034285714285714475,0.8103333333333333,-0.0014444444444444704,-0.0034285714285714475,-0.0005552248677248942
0.375,0.125,0.25,0.25,0.7592467532467533,0.004961038961038944,0.7866493506493506,0.00914285714285712,0.8618571428571429,0.03774999999999995,0.8715982935951379,0.020225426601215513,0.004961038961038944,0.01801983067627788,0.9576666666666667,0.0017916666666666359,0.8434999999999999,-0.0025000000000000577,0.8573333333333334,-0.003666666666666707,0.8526666666666667,0.003666666666666596,0.7329350649350649,-0.007246753246753279,0.8056666666666666,-0.006111111111111178,-0.007246753246753279,-0.0023443662818663316
0.375,0.25,0.125,0.25,0.7592467532467533,0.004961038961038944,0.7866493506493506,0.00914285714285712,0.8626071428571428,0.03849999999999987,0.8610684022907902,0.009695535296867841,0.004961038961038944,0.015574857850190943,0.956625,0.0007499999999999174,0.8494999999999999,0.0034999999999999476,0.8610000000000001,0.0,0.8526666666666667,0.003666666666666596,0.7335064935064936,-0.006675324675324612,0.8078888888888889,-0.0038888888888889417,-0.006675324675324612,-0.0004412578162578488
0.375,0.375,0.125,0.125,0.7592467532467533,0.004961038961038944,0.7837922077922078,0.006285714285714339,0.8636071428571428,0.03949999999999987,0.8610684022907902,0.009695535296867841,0.004961038961038944,0.015110572135905248,0.9554583333333333,-0.0004166666666667318,0.8425,-0.0034999999999999476,0.8610000000000001,0.0,0.8613333333333334,0.012333333333333307,0.7297402597402597,-0.010441558441558474,0.8076666666666666,-0.0041111111111111764,-0.010441558441558474,-0.0010226671476671705
0.0,0.25,0.375,0.375,0.7773506493506493,0.02306493506493501,0.7877922077922077,0.010285714285714231,0.8733571428571429,0.049250000000000016,0.8562296926133708,0.004856825619448446,0.004856825619448446,0.021864368742524426,0.9525416666666666,-0.0033333333333334103,0.834,-0.01200000000000001,0.8550000000000001,-0.006000000000000005,0.8430000000000001,-0.006000000000000005,0.7542857142857143,0.014103896103896174,0.8072222222222222,-0.004555555555555646,-0.01200000000000001,-0.0029641654641654838
0.0,0.25,0.25,0.5,0.7744415584415584,0.020155844155844038,0.7877922077922077,0.010285714285714231,0.8750714285714285,0.05096428571428557,0.8562296926133708,0.004856825619448446,0.004856825619448446,0.021565667443823072,0.9535416666666666,-0.0023333333333334094,0.835,-0.01100000000000001,0.8550000000000001,-0.006000000000000005,0.8400000000000001,-0.009000000000000008,0.751038961038961,0.010857142857142787,0.8028888888888889,-0.008888888888888946,-0.01100000000000001,-0.004394179894179932
0.0,0.375,0.25,0.375,0.7732987012987013,0.019012987012986926,0.7868831168831169,0.009376623376623372,0.8745714285714286,0.05046428571428563,0.8562296926133708,0.004856825619448446,0.004856825619448446,0.020927680430836093,0.9513750000000001,-0.0044999999999999485,0.8391666666666667,-0.006833333333333247,0.8550000000000001,-0.006000000000000005,0.8400000000000001,-0.009000000000000008,0.747844155844156,0.007662337662337815,0.806,-0.005777777777777771,-0.009000000000000008,-0.004074795574795527
0.0,0.375,0.375,0.25,0.7744415584415584,0.020155844155844038,0.7877922077922077,0.010285714285714231,0.8723571428571428,0.048249999999999904,0.8562296926133708,0.004856825619448446,0.004856825619448446,0.020887096015251655,0.9512499999999999,-0.004625000000000101,0.834,-0.01200000000000001,0.8550000000000001,-0.006000000000000005,0.8430000000000001,-0.006000000000000005,0.7533766233766234,0.013194805194805204,0.8075555555555555,-0.004222222222222349,-0.01200000000000001,-0.003275402837902878
0.0,0.5,0.25,0.25,0.7723896103896104,0.018103896103896067,0.7885974025974025,0.01109090909090904,0.8735714285714287,0.04946428571428574,0.8562296926133708,0.004856825619448446,0.004856825619448446,0.020878979132134823,0.9509166666666666,-0.004958333333333398,0.8318333333333333,-0.01416666666666666,0.857,-0.004000000000000115,0.8446666666666667,-0.004333333333333411,0.7521818181818182,0.01200000000000001,0.8083333333333333,-0.003444444444444472,-0.01416666666666666,-0.0031504629629630077
0.0,0.25,0.5,0.25,0.7718181818181817,0.0175324675324674,0.7868831168831169,0.009376623376623372,0.8735714285714287,0.04946428571428574,0.8562296926133708,0.004856825619448446,0.004856825619448446,0.02030755056070624,0.9519583333333335,-0.003916666666666568,0.8374999999999999,-0.008500000000000063,0.8550000000000001,-0.006000000000000005,0.8430000000000001,-0.006000000000000005,0.7551948051948052,0.015012987012987034,0.8072222222222222,-0.004555555555555646,-0.008500000000000063,-0.0023265392015392092
0.0,0.375,0.5,0.125,0.7706753246753246,0.016389610389610287,0.7880259740259741,0.010519480519480595,0.8730714285714285,0.04896428571428557,0.8562296926133708,0.004856825619448446,0.004856825619448446,0.020182550560706225,0.9512083333333334,-0.004666666666666597,0.8336666666666668,-0.012333333333333196,0.8450000000000001,-0.016000000000000014,0.8450000000000001,-0.0040000000000000036,0.7484155844155844,0.00823376623376626,0.8127777777777778,0.0010000000000000009,-0.016000000000000014,-0.004627705627705592
0.0,0.5,0.5,0.0,0.7733506493506495,0.019064935064935118,0.7851168831168831,0.007610389610389623,0.8730714285714285,0.04896428571428557,0.8562296926133708,0.004856825619448446,0.004856825619448446,0.02012410900226469,0.950625,-0.005249999999999977,0.832,-0.014000000000000012,0.8470000000000001,-0.014000000000000012,0.8450000000000001,-0.0040000000000000036,0.7437922077922077,0.0036103896103895083,0.8143333333333334,0.002555555555555533,-0.014000000000000012,-0.005180675805675827
0.0,0.5,0.375,0.125,0.7732987012987013,0.019012987012986926,0.7851168831168831,0.007610389610389623,0.8730714285714285,0.04896428571428557,0.8562296926133708,0.004856825619448446,0.004856825619448446,0.02011112198927764,0.9504999999999999,-0.00537500000000013,0.8298333333333333,-0.016166666666666663,0.8516666666666667,-0.009333333333333416,0.8450000000000001,-0.0040000000000000036,0.7493246753246753,0.00914285714285712,0.8038888888888889,-0.007888888888888945,-0.016166666666666663,-0.0056035052910053396
0.0,0.625,0.375,0.0,0.7733506493506495,0.019064935064935118,0.7839740259740259,0.0064675324675324,0.8735714285714287,0.04946428571428574,0.8562296926133708,0.004856825619448446,0.004856825619448446,0.019963394716550426,0.9479583333333335,-0.007916666666666572,0.8283333333333334,-0.01766666666666661,0.8553333333333334,-0.005666666666666709,0.8433333333333334,-0.005666666666666709,0.7453506493506494,0.005168831168831267,0.8116666666666666,-0.00011111111111117289,-0.01766666666666661,-0.005309824434824417
0.0,0.25,0.625,0.125,0.7706753246753246,0.016389610389610287,0.7851168831168831,0.007610389610389623,0.8718571428571429,0.04774999999999996,0.8562296926133708,0.004856825619448446,0.004856825619448446,0.01915170640486208,0.9510833333333333,-0.0047916666666667496,0.8314999999999999,-0.014500000000000068,0.8450000000000001,-0.016000000000000014,0.8450000000000001,-0.0040000000000000036,0.7531428571428571,0.012961038961038951,0.8105555555555555,-0.0012222222222223467,-0.016000000000000014,-0.0045921416546417055
0.0,0.375,0.625,0.0,0.7695324675324675,0.015246753246753175,0.7839740259740259,0.0064675324675324,0.8730714285714285,0.04896428571428557,0.8562296926133708,0.004856825619448446,0.004856825619448446,0.018883849262004898,0.9501249999999999,-0.005750000000000144,0.833,-0.013000000000000012,0.8470000000000001,-0.014000000000000012,0.8450000000000001,-0.0040000000000000036,0.7464675324675325,0.006285714285714339,0.8126666666666666,0.000888888888888828,-0.014000000000000012,-0.004929232804232834
0.125,0.0,0.5,0.375,0.7631948051948052,0.008909090909090867,0.7866493506493506,0.00914285714285712,0.8659285714285714,0.041821428571428454,0.8562296926133708,0.004856825619448446,0.004856825619448446,0.01618255056070622,0.9555,-0.0003750000000000142,0.844,-0.0020000000000000018,0.8643333333333334,0.0033333333333332993,0.8450000000000001,-0.0040000000000000036,0.7407532467532468,0.0005714285714286671,0.8053333333333333,-0.006444444444444475,-0.006444444444444475,-0.0014857804232804213
0.125,0.0,0.625,0.25,0.7620519480519481,0.007766233766233754,0.7866493506493506,0.00914285714285712,0.8654285714285714,0.04132142857142851,0.8562296926133708,0.004856825619448446,0.004856825619448446,0.015771836274991957,0.9546250000000001,-0.0012499999999999734,0.843,-0.0030000000000000027,0.8590000000000001,-0.0020000000000000018,0.8450000000000001,-0.0040000000000000036,0.736987012987013,-0.0031948051948051948,0.8081111111111111,-0.003666666666666707,-0.0040000000000000036,-0.0028519119769119805
0.25,0.0,0.125,0.625,0.760961038961039,0.006675324675324612,0.7828311688311688,0.005324675324675288,0.8630714285714285,0.03896428571428556,0.8562296926133708,0.004856825619448446,0.004856825619448446,0.013955277833433477,0.957125,0.0012499999999999734,0.852,0.006000000000000005,0.8560000000000001,-0.0050000000000000044,0.8496666666666667,0.0006666666666665932,0.7373246753246754,-0.0028571428571427804,0.8043333333333333,-0.007444444444444476,-0.007444444444444476,-0.0012308201058201147
0.5,0.125,0.375,0.0,0.7603896103896104,0.006103896103896056,0.7822597402597402,0.0047532467532467315,0.8631071428571429,0.038999999999999924,0.8715982935951379,0.020225426601215513,0.0047532467532467315,0.017520642364589556,0.9568333333333333,0.0009583333333332833,0.8431666666666667,-0.0028333333333332433,0.8570000000000001,-0.0040000000000000036,0.8436666666666668,-0.005333333333333301,0.7297402597402597,-0.010441558441558474,0.8043333333333333,-0.007444444444444476,-0.010441558441558474,-0.004849056036556036
0.25,0.0,0.625,0.125,0.7588571428571429,0.00457142857142856,0.7866493506493506,0.00914285714285712,0.8645714285714285,0.04046428571428562,0.8667595839177186,0.015386716923796229,0.00457142857142856,0.017391322088091882,0.95575,-0.00012500000000004174,0.842,-0.0040000000000000036,0.8540000000000001,-0.007000000000000006,0.8463333333333334,-0.002666666666666706,0.734077922077922,-0.006103896103896167,0.8063333333333333,-0.005444444444444474,-0.007000000000000006,-0.004223334535834566
0.875,0.0,0.0,0.125,0.7588311688311689,0.004545454545454519,0.7822597402597402,0.0047532467532467315,0.8617142857142857,0.03760714285714273,0.8743156848994857,0.022942817905563406,0.004545454545454519,0.017462165515351846,0.95625,0.0003750000000000142,0.8465,0.000500000000000056,0.8570000000000001,-0.0040000000000000036,0.8760000000000001,0.027000000000000024,0.7196363636363636,-0.020545454545454533,0.8102222222222222,-0.0015555555555556433,-0.020545454545454533,0.00029566498316498563
0.25,0.125,0.0,0.625,0.7607272727272727,0.006441558441558359,0.7819220779220779,0.004415584415584428,0.8656428571428572,0.04153571428571423,0.8715982935951379,0.020225426601215513,0.004415584415584428,0.018154570936018133,0.9554999999999999,-0.00037500000000012523,0.858,0.01200000000000001,0.8663333333333334,0.005333333333333301,0.8703333333333334,0.021333333333333315,0.7317922077922078,-0.008389610389610391,0.8005555555555556,-0.011222222222222245,-0.011222222222222245,0.0031133056758056443
0.375,0.0,0.125,0.5,0.7592467532467533,0.004961038961038944,0.7819220779220779,0.004415584415584428,0.86025,0.03614285714285703,0.8610684022907902,0.009695535296867841,0.004415584415584428,0.013803753954087061,0.9559583333333334,8.333333333332416e-05,0.855,0.009000000000000008,0.8560000000000001,-0.0050000000000000044,0.8563333333333334,0.007333333333333303,0.7335064935064936,-0.006675324675324612,0.8056666666666666,-0.006111111111111178,-0.006675324675324612,-0.00022829485329485996
0.25,0.0,0.0,0.75,0.7586753246753246,0.004389610389610277,0.783064935064935,0.00555844155844154,0.8656428571428572,0.04153571428571423,0.8715982935951379,0.020225426601215513,0.004389610389610277,0.01792729820874539,0.9557916666666666,-8.333333333343518e-05,0.8505,0.0045000000000000595,0.8660000000000001,0.0050000000000000044,0.8690000000000001,0.020000000000000018,0.7252987012987013,-0.014883116883116831,0.7983333333333333,-0.013444444444444481,-0.014883116883116831,0.00018151755651755566
0.5,0.0,0.375,0.125,0.7586753246753246,0.004389610389610277,0.7851688311688312,0.007662337662337704,0.86075,0.03664285714285709,0.8715982935951379,0.020225426601215513,0.004389610389610277,0.017230057949005145,0.95825,0.002375000000000016,0.8434999999999999,-0.0025000000000000577,0.8570000000000001,-0.0040000000000000036,0.8543333333333334,0.005333333333333301,0.7306493506493507,-0.009532467532467503,0.8063333333333333,-0.005444444444444474,-0.009532467532467503,-0.0022947631072631203
0.5,0.0,0.25,0.25,0.7586753246753246,0.004389610389610277,0.7839740259740259,0.0064675324675324,0.8605,0.036392857142857116,0.8715982935951379,0.020225426601215513,0.004389610389610277,0.016868856650303826,0.9584583333333333,0.002583333333333271,0.854,0.008000000000000007,0.8590000000000001,-0.0020000000000000018,0.8563333333333334,0.007333333333333303,0.7242077922077923,-0.015974025974025863,0.8053333333333333,-0.006444444444444475,-0.015974025974025863,-0.0010836339586339598
0.25,0.75,0.0,0.0,0.7636363636363637,0.009350649350649332,0.7817402597402597,0.004233766233766256,0.8686428571428572,0.044535714285714234,0.8715982935951379,0.020225426601215513,0.004233766233766256,0.019586389117836334,0.9505000000000001,-0.005374999999999908,0.8363333333333334,-0.009666666666666601,0.8683333333333334,0.007333333333333303,0.87,0.020999999999999908,0.7251168831168832,-0.015064935064935003,0.798,-0.013777777777777778,-0.015064935064935003,-0.0025918410293410132
0.125,0.0,0.125,0.75,0.764155844155844,0.009870129870129696,0.7816883116883117,0.0041818181818181754,0.8663928571428572,0.04228571428571426,0.8715982935951379,0.020225426601215513,0.0041818181818181754,0.01914077223471941,0.9540416666666667,-0.0018333333333333535,0.847,0.0010000000000000009,0.8643333333333334,0.0033333333333332993,0.8430000000000001,-0.006000000000000005,0.7443376623376624,0.004155844155844246,0.8028888888888889,-0.008888888888888946,-0.008888888888888946,-0.0013721741221741264
0.25,0.125,0.375,0.25,0.7632467532467533,0.008961038961038947,0.7816883116883117,0.0041818181818181754,0.8656785714285715,0.04157142857142859,0.8715982935951379,0.020225426601215513,0.0041818181818181754,0.018734928078875307,0.9565,0.0006249999999999867,0.8434999999999999,-0.0025000000000000577,0.8610000000000001,0.0,0.8490000000000001,0.0,0.732025974025974,-0.008155844155844139,0.8068888888888889,-0.004888888888888943,-0.008155844155844139,-0.002486622174122192
0.25,0.375,0.25,0.125,0.7621038961038961,0.007818181818181724,0.7816883116883117,0.0041818181818181754,0.8650714285714285,0.040964285714285564,0.8715982935951379,0.020225426601215513,0.0041818181818181754,0.018297428078875244,0.9541666666666666,-0.0017083333333334227,0.841,-0.0050000000000000044,0.8610000000000001,0.0,0.8506666666666667,0.0016666666666665941,0.739038961038961,-0.0011428571428571122,0.8107777777777778,-0.0010000000000000009,-0.0050000000000000044,-0.0011974206349206578
0.125,0.125,0.125,0.625,0.7647272727272727,0.010441558441558363,0.7816883116883117,0.0041818181818181754,0.8696071428571428,0.045499999999999874,0.8610684022907902,0.009695535296867841,0.0041818181818181754,0.017454727980061063,0.954125,-0.0017500000000000293,0.8478333333333333,0.0018333333333333535,0.8596666666666667,-0.0013333333333334085,0.8480000000000001,-0.0010000000000000009,0.7501038961038962,0.009922077922077999,0.807,-0.00477777777777777,-0.00477777777777777,0.0004823833573833573
0.25,0.125,0.125,0.5,0.760961038961039,0.006675324675324612,0.7816883116883117,0.0041818181818181754,0.8651785714285715,0.04107142857142854,0.8610684022907902,0.009695535296867841,0.0041818181818181754,0.015406026681359791,0.954875,-0.0010000000000000009,0.8545,0.008500000000000063,0.8580000000000001,-0.0030000000000000027,0.8480000000000001,-0.0010000000000000009,0.7396103896103896,-0.0005714285714285561,0.8093333333333333,-0.0024444444444444713,-0.0030000000000000027,8.068783068783854e-05
0.5,0.25,0.25,0.0,0.7603896103896104,0.006103896103896056,0.7813506493506494,0.003844155844155872,0.8627499999999999,0.03864285714285698,0.8715982935951379,0.020225426601215513,0.003844155844155872,0.017204083923031105,0.956,0.00012499999999993072,0.8455000000000001,-0.0004999999999998339,0.8580000000000001,-0.0030000000000000027,0.8540000000000001,0.0050000000000000044,0.7306493506493507,-0.009532467532467503,0.8093333333333333,-0.0024444444444444713,-0.009532467532467503,-0.001725318662818646
0.625,0.125,0.25,0.0,0.7592467532467533,0.004961038961038944,0.7813506493506494,0.003844155844155872,0.8627499999999999,0.03864285714285698,0.8715982935951379,0.020225426601215513,0.003844155844155872,0.016918369637316827,0.9565000000000001,0.0006250000000000977,0.8496666666666668,0.003666666666666818,0.8580000000000001,-0.0030000000000000027,0.8456666666666668,-0.0033333333333332993,0.7247792207792207,-0.015402597402597418,0.808,-0.003777777777777769,-0.015402597402597418,-0.003537006974506929
0.375,0.0,0.625,0.0,0.7592467532467533,0.004961038961038944,0.7813506493506494,0.003844155844155872,0.8626071428571429,0.03849999999999998,0.8667595839177186,0.015386716923796229,0.003844155844155872,0.015672977932247756,0.9555833333333333,-0.00029166666666669006,0.837,-0.009000000000000008,0.8550000000000001,-0.006000000000000005,0.8406666666666668,-0.008333333333333304,0.7230649350649351,-0.017116883116883086,0.8043333333333333,-0.007444444444444476,-0.017116883116883086,-0.008031054593554595
0.5,0.125,0.125,0.25,0.7581038961038962,0.0038181818181818317,0.7866493506493506,0.00914285714285712,0.8618571428571429,0.03774999999999995,0.8610684022907902,0.009695535296867841,0.0038181818181818317,0.015101643564476686,0.9562499999999999,0.0003749999999999032,0.8465,0.000500000000000056,0.8573333333333334,-0.003666666666666707,0.8610000000000001,0.01200000000000001,0.7247272727272728,-0.015454545454545388,0.8074444444444444,-0.004333333333333411,-0.015454545454545388,-0.0017632575757575892
0.5,0.25,0.125,0.125,0.7581038961038962,0.0038181818181818317,0.7849350649350649,0.007428571428571451,0.86125,0.03714285714285703,0.8610684022907902,0.009695535296867841,0.0038181818181818317,0.01452128642161954,0.9554166666666667,-0.00045833333333333837,0.8485,0.0025000000000000577,0.8593333333333334,-0.0016666666666667052,0.8630000000000001,0.014000000000000012,0.7270649350649351,-0.013116883116883082,0.8083333333333333,-0.003444444444444472,-0.013116883116883082,-0.0003643879268879213
0.5,0.0,0.125,0.375,0.7581038961038962,0.0038181818181818317,0.7839740259740259,0.0064675324675324,0.86025,0.03614285714285703,0.8610684022907902,0.009695535296867841,0.0038181818181818317,0.014031026681359776,0.95675,0.0008749999999999591,0.8514999999999999,0.005499999999999949,0.8560000000000001,-0.0050000000000000044,0.8600000000000001,0.01100000000000001,0.7226753246753247,-0.01750649350649347,0.8053333333333333,-0.006444444444444475,-0.01750649350649347,-0.0019293229918230053
0.0,0.75,0.0,0.25,0.7716363636363637,0.01735064935064934,0.7812987012987013,0.0037922077922077913,0.8788928571428571,0.054785714285714215,0.8678482935951379,0.016475426601215593,0.0037922077922077913,0.023100999507446734,0.9457083333333334,-0.010166666666666657,0.8304999999999999,-0.01550000000000007,0.8586666666666667,-0.0023333333333334094,0.8473333333333334,-0.0016666666666667052,0.7434545454545456,0.003272727272727427,0.8014444444444444,-0.010333333333333417,-0.01550000000000007,-0.006121212121212138
0.875,0.125,0.0,0.0,0.7579220779220779,0.0036363636363635488,0.7813506493506494,0.003844155844155872,0.8640714285714286,0.039964285714285674,0.8848455762038336,0.0334727092099113,0.0036363636363635488,0.0202293786011791,0.9549583333333334,-0.0009166666666666767,0.853,0.007000000000000006,0.8600000000000001,-0.0010000000000000009,0.873,0.02399999999999991,0.7196363636363636,-0.020545454545454533,0.809,-0.002777777777777768,-0.020545454545454533,0.0009600168350168229
0.875,0.0,0.125,0.0,0.7579220779220779,0.0036363636363635488,0.7813506493506494,0.003844155844155872,0.86125,0.03714285714285703,0.8759823515661525,0.02460948457223011,0.0036363636363635488,0.01730821529890164,0.9553750000000001,-0.0004999999999999449,0.8414999999999999,-0.0045000000000000595,0.8593333333333333,-0.0016666666666668162,0.8470000000000001,-0.0020000000000000018,0.7213506493506493,-0.018831168831168865,0.8130000000000001,0.0012222222222222356,-0.018831168831168865,-0.004379268879268909
0.375,0.25,0.375,0.0,0.7603896103896104,0.006103896103896056,0.7811168831168831,0.0036103896103896194,0.8636071428571428,0.03949999999999987,0.8715982935951379,0.020225426601215513,0.0036103896103896194,0.017359928078875264,0.9565416666666667,0.0006666666666667043,0.846,0.0,0.8570000000000001,-0.0040000000000000036,0.8523333333333334,0.0033333333333332993,0.7317922077922078,-0.008389610389610391,0.8086666666666666,-0.0031111111111111756,-0.008389610389610391,-0.0019167869167869278
0.75,0.125,0.0,0.125,0.7578701298701298,0.003584415584415468,0.7822597402597402,0.0047532467532467315,0.8613571428571429,0.037250000000000005,0.8715982935951379,0.020225426601215513,0.003584415584415468,0.01645327223471943,0.956,0.00012499999999993072,0.85,0.0040000000000000036,0.8610000000000001,0.0,0.8730000000000001,0.02400000000000002,0.7224935064935065,-0.017688311688311642,0.8056666666666666,-0.006111111111111178,-0.017688311688311642,0.0007209295334295226
0.25,0.625,0.0,0.125,0.7647792207792208,0.010493506493506444,0.7807792207792208,0.003272727272727316,0.8678928571428571,0.043785714285714206,0.8715982935951379,0.020225426601215513,0.003272727272727316,0.01944434366329087,0.9533749999999999,-0.0025000000000001688,0.8358333333333333,-0.010166666666666657,0.8626666666666667,0.0016666666666665941,0.8700000000000001,0.02100000000000002,0.7303116883116884,-0.009870129870129807,0.8013333333333333,-0.010444444444444478,-0.010444444444444478,-0.0017190957190957497
0.125,0.625,0.125,0.125,0.7672467532467533,0.012961038961038951,0.7807792207792208,0.003272727272727316,0.87,0.04589285714285707,0.8610684022907902,0.009695535296867841,0.003272727272727316,0.017955539668372794,0.9507083333333334,-0.005166666666666653,0.8358333333333333,-0.010166666666666657,0.863,0.0019999999999998908,0.8526666666666667,0.003666666666666596,0.7392727272727273,-0.0009090909090908594,0.8095555555555555,-0.0022222222222223476,-0.010166666666666657,-0.002132996632996672
0.625,0.0,0.25,0.125,0.7575324675324675,0.0032467532467531646,0.786077922077922,0.008571428571428563,0.8591428571428572,0.03503571428571428,0.8715982935951379,0.020225426601215513,0.0032467532467531646,0.01676983067627788,0.9565000000000001,0.0006250000000000977,0.8440000000000001,-0.0019999999999998908,0.8570000000000001,-0.0040000000000000036,0.8543333333333334,0.005333333333333301,0.725922077922078,-0.014259740259740195,0.8065555555555555,-0.00522222222222235,-0.014259740259740195,-0.0032539381914381735
0.0,0.0,0.25,0.75,0.7727792207792208,0.01849350649350645,0.7921818181818181,0.01467532467532462,0.8757142857142858,0.05160714285714285,0.8546010109864421,0.003228143992519805,0.003228143992519805,0.02200102950462343,0.9545,-0.001375000000000015,0.8456666666666668,-0.0003333333333331856,0.8500000000000001,-0.01100000000000001,0.8270000000000001,-0.02200000000000002,0.7437922077922077,0.0036103896103895083,0.8046666666666666,-0.007111111111111179,-0.02200000000000002,-0.006368175805675817
0.0,0.0,0.375,0.625,0.7727792207792208,0.01849350649350645,0.7883636363636364,0.010857142857142899,0.87325,0.049142857142857044,0.8546010109864421,0.003228143992519805,0.003228143992519805,0.02043041262150655,0.955,-0.0008750000000000702,0.8406666666666667,-0.005333333333333301,0.8500000000000001,-0.01100000000000001,0.8353333333333334,-0.013666666666666716,0.742077922077922,0.0018961038961038401,0.805,-0.0067777777777777715,-0.013666666666666716,-0.005959445646945671
