MODEL,AXIS,GROUP,N,IDENTITY_FILE_EER,CANDIDATE_FILE_EER,DELTA_FILE_EER,IDENTITY_VOICE_EER,CANDIDATE_VOICE_EER,DELTA_VOICE_EER,IDENTITY_MUSIC_EER,CANDIDATE_MUSIC_EER,DELTA_MUSIC_EER,IDENTITY_ADS,CANDIDATE_ADS,DELTA_ADS,IDENTITY_CPS,CANDIDATE_CPS,DELTA_CPS,IDENTITY_NORMALIZED_AVAILABLE_ADS,CANDIDATE_NORMALIZED_AVAILABLE_ADS,DELTA_NORMALIZED_AVAILABLE_ADS
v1_robust_l2__file_only,CELL,RF,925,,,,,,,,,,,,,,,,,,
v1_robust_l2__file_only,CELL,RR,925,,,,,,,,,,,,,,,,,,
v1_robust_l2__file_only,CELL,not_mixed,877,0.058167556707577305,0.0684056296388828,0.010238072931305499,0.05682597297842307,0.05682597297842307,0.0,0.07130147432638534,0.07130147432638534,0.0,0.9381605847526111,0.9330415482869584,-0.005119036465652704,0.9963475033281437,0.9963475033281437,0.0,0.9381605847526111,0.9330415482869584,-0.005119036465652704
v2_disentangle_l2,CELL,FF,925,,,,,,,,,,,,,,,,,,
v2_disentangle_l2,CELL,FR,925,,,,,,,,,,,,,,,,,,
v2_disentangle_l2,CELL,RF,925,,,,,,,,,,,,,,,,,,
v2_disentangle_l2,CELL,RR,925,,,,,,,,,,,,,,,,,,
v2_disentangle_l2,CELL,not_mixed,877,0.058167556707577305,0.0684056296388828,0.010238072931305499,0.05682597297842307,0.05390199637023596,-0.0029239766081871066,0.07130147432638534,0.08199669547534319,0.01069522114895785,0.9381605847526111,0.9304177772639084,-0.007742807488702708,0.9963475033281437,0.9963475033281437,0.0,0.9381605847526111,0.9304177772639084,-0.007742807488702708
v2_disentangle_l2__voice_only,CELL,FF,925,,,,,,,,,,,,,,,,,,
v2_disentangle_l2__voice_only,CELL,FR,925,,,,,,,,,,,,,,,,,,
v2_disentangle_l2__voice_only,CELL,RF,925,,,,,,,,,,,,,,,,,,
v2_disentangle_l2__voice_only,CELL,RR,925,,,,,,,,,,,,,,,,,,
v2_disentangle_l2__voice_only,CELL,not_mixed,877,0.058167556707577305,0.058167556707577305,0.0,0.05682597297842307,0.05390199637023596,-0.0029239766081871066,0.07130147432638534,0.07130147432638534,0.0,0.9381605847526111,0.9387453800742486,0.0005847953216374657,0.9963475033281437,0.9963475033281437,0.0,0.9381605847526111,0.9387453800742486,0.0005847953216374657
v2_disentangle_l2__music_only,CELL,FF,925,,,,,,,,,,,,,,,,,,
v2_disentangle_l2__music_only,CELL,FR,925,,,,,,,,,,,,,,,,,,
v2_disentangle_l2__music_only,CELL,RF,925,,,,,,,,,,,,,,,,,,
v2_disentangle_l2__music_only,CELL,RR,925,,,,,,,,,,,,,,,,,,
v2_disentangle_l2__music_only,CELL,not_mixed,877,0.058167556707577305,0.058167556707577305,0.0,0.05682597297842307,0.05682597297842307,0.0,0.07130147432638534,0.08199669547534319,0.01069522114895785,0.9381605847526111,0.9349520184079237,-0.003208566344687358,0.9963475033281437,0.9963475033281437,0.0,0.9381605847526111,0.9349520184079237,-0.003208566344687358
v2_disentangle_l2__file_only,CELL,FF,925,,,,,,,,,,,,,,,,,,
v2_disentangle_l2__file_only,CELL,FR,925,,,,,,,,,,,,,,,,,,
v2_disentangle_l2__file_only,CELL,RF,925,,,,,,,,,,,,,,,,,,
v2_disentangle_l2__file_only,CELL,RR,925,,,,,,,,,,,,,,,,,,
v2_disentangle_l2__file_only,CELL,not_mixed,877,0.058167556707577305,0.06384091689828551,0.0056733601907082085,0.05682597297842307,0.05682597297842307,0.0,0.07130147432638534,0.07130147432638534,0.0,0.9381605847526111,0.935323904657257,-0.002836680095354094,0.9963475033281437,0.9963475033281437,0.0,0.9381605847526111,0.935323904657257,-0.002836680095354094
v1_robust_l2,LAYOUT,concurrent,1900,0.12210526315789472,0.09263157894736841,-0.029473684210526305,0.1389473684210526,0.1136842105263158,-0.025263157894736793,0.10105263157894738,0.10210526315789473,0.0010526315789473467,0.8808421052631579,0.9003157894736843,0.01947368421052642,,,,0.8808421052631579,0.9003157894736843,0.01947368421052642
v1_robust_l2,LAYOUT,music_only,50,0.24,0.19999999999999998,-0.04000000000000001,,,,0.24,0.19999999999999998,-0.04000000000000001,,,,,,,0.7599999999999999,0.7999999999999999,0.040000000000000036
v1_robust_l2,LAYOUT,partial_overlap,300,0.2666666666666667,0.2533333333333333,-0.01333333333333342,0.31999999999999995,0.2466666666666667,-0.07333333333333325,0.30000000000000004,0.2666666666666667,-0.033333333333333326,0.7126666666666666,0.744,0.031333333333333435,,,,0.7126666666666666,0.744,0.031333333333333435
v1_robust_l2,LAYOUT,sequential,900,0.16888888888888887,0.15555555555555556,-0.013333333333333308,0.19999999999999998,0.15555555555555556,-0.044444444444444425,0.14666666666666664,0.16666666666666663,0.01999999999999999,0.8315555555555556,0.8411111111111111,0.00955555555555554,,,,0.8315555555555556,0.8411111111111111,0.00955555555555554
v1_robust_l2,LAYOUT,simultaneous,600,0.18777777777777777,0.18666666666666665,-0.0011111111111111183,0.2766666666666666,0.2466666666666667,-0.029999999999999916,0.16666666666666663,0.17333333333333334,0.00666666666666671,0.8007777777777778,0.8053333333333333,0.004555555555555535,,,,0.8007777777777778,0.8053333333333333,0.004555555555555535
v1_robust_l2,LAYOUT,source_disjoint,400,0.03500000000000002,0.08499999999999999,0.049999999999999975,,,,0.050000000000000024,0.07499999999999998,0.02499999999999996,,,,,,,0.9593749999999999,0.9187500000000001,-0.0406249999999998
v1_robust_l2,LAYOUT,source_matched_instrumental,61,0.027272727272727282,0.018181818181818188,-0.009090909090909094,,,,0.036363636363636376,0.12878787878787878,0.09242424242424241,,,,,,,0.9693181818181817,0.940340909090909,-0.028977272727272796
v1_robust_l2,LAYOUT,speech_only,266,0.04138127853881281,0.04138127853881281,0.0,0.04138127853881281,0.0261986301369863,-0.015182648401826506,,,,,,,,,,0.9586187214611873,0.9629566210045662,0.004337899543378931
v1_robust_l2,LAYOUT,voice_only,50,0.12,0.12,0.0,0.16000000000000003,0.19999999999999998,0.03999999999999995,,,,,,,,,,0.8685714285714285,0.8571428571428573,-0.011428571428571233
v1_robust_l2,LAYOUT,voice_screened_instrumental,50,,,,,,,,,,,,,,,,,,
v1_robust_l2__voice_only,LAYOUT,concurrent,1900,0.12210526315789472,0.12210526315789472,0.0,0.1389473684210526,0.1136842105263158,-0.025263157894736793,0.10105263157894738,0.10105263157894738,0.0,0.8808421052631579,0.8858947368421053,0.00505263157894742,,,,0.8808421052631579,0.8858947368421053,0.00505263157894742
v1_robust_l2__voice_only,LAYOUT,music_only,50,0.24,0.24,0.0,,,,0.24,0.24,0.0,,,,,,,0.7599999999999999,0.7599999999999999,0.0
v1_robust_l2__voice_only,LAYOUT,partial_overlap,300,0.2666666666666667,0.2666666666666667,0.0,0.31999999999999995,0.2466666666666667,-0.07333333333333325,0.30000000000000004,0.30000000000000004,0.0,0.7126666666666666,0.7273333333333333,0.014666666666666717,,,,0.7126666666666666,0.7273333333333333,0.014666666666666717
v1_robust_l2__voice_only,LAYOUT,sequential,900,0.16888888888888887,0.16888888888888887,0.0,0.19999999999999998,0.15555555555555556,-0.044444444444444425,0.14666666666666664,0.14666666666666664,0.0,0.8315555555555556,0.8404444444444444,0.008888888888888835,,,,0.8315555555555556,0.8404444444444444,0.008888888888888835
v1_robust_l2__voice_only,LAYOUT,simultaneous,600,0.18777777777777777,0.18777777777777777,0.0,0.2766666666666666,0.2466666666666667,-0.029999999999999916,0.16666666666666663,0.16666666666666663,0.0,0.8007777777777778,0.8067777777777778,0.006000000000000005,,,,0.8007777777777778,0.8067777777777778,0.006000000000000005
v1_robust_l2__voice_only,LAYOUT,source_disjoint,400,0.03500000000000002,0.03500000000000002,0.0,,,,0.050000000000000024,0.050000000000000024,0.0,,,,,,,0.9593749999999999,0.9593749999999999,0.0
v1_robust_l2__voice_only,LAYOUT,source_matched_instrumental,61,0.027272727272727282,0.027272727272727282,0.0,,,,0.036363636363636376,0.036363636363636376,0.0,,,,,,,0.9693181818181817,0.9693181818181817,0.0
v1_robust_l2__voice_only,LAYOUT,speech_only,266,0.04138127853881281,0.04138127853881281,0.0,0.04138127853881281,0.0261986301369863,-0.015182648401826506,,,,,,,,,,0.9586187214611873,0.9629566210045662,0.004337899543378931
v1_robust_l2__voice_only,LAYOUT,voice_only,50,0.12,0.12,0.0,0.16000000000000003,0.19999999999999998,0.03999999999999995,,,,,,,,,,0.8685714285714285,0.8571428571428573,-0.011428571428571233
v1_robust_l2__voice_only,LAYOUT,voice_screened_instrumental,50,,,,,,,,,,,,,,,,,,
v1_robust_l2__music_only,LAYOUT,concurrent,1900,0.12210526315789472,0.12210526315789472,0.0,0.1389473684210526,0.1389473684210526,0.0,0.10105263157894738,0.10210526315789473,0.0010526315789473467,0.8808421052631579,0.8805263157894737,-0.0003157894736841582,,,,0.8808421052631579,0.8805263157894737,-0.0003157894736841582
v1_robust_l2__music_only,LAYOUT,music_only,50,0.24,0.24,0.0,,,,0.24,0.19999999999999998,-0.04000000000000001,,,,,,,0.7599999999999999,0.7749999999999999,0.015000000000000013
v1_robust_l2__music_only,LAYOUT,partial_overlap,300,0.2666666666666667,0.2666666666666667,0.0,0.31999999999999995,0.31999999999999995,0.0,0.30000000000000004,0.2666666666666667,-0.033333333333333326,0.7126666666666666,0.7226666666666666,0.010000000000000009,,,,0.7126666666666666,0.7226666666666666,0.010000000000000009
v1_robust_l2__music_only,LAYOUT,sequential,900,0.16888888888888887,0.16888888888888887,0.0,0.19999999999999998,0.19999999999999998,0.0,0.14666666666666664,0.16666666666666663,0.01999999999999999,0.8315555555555556,0.8255555555555556,-0.006000000000000005,,,,0.8315555555555556,0.8255555555555556,-0.006000000000000005
v1_robust_l2__music_only,LAYOUT,simultaneous,600,0.18777777777777777,0.18777777777777777,0.0,0.2766666666666666,0.2766666666666666,0.0,0.16666666666666663,0.17333333333333334,0.00666666666666671,0.8007777777777778,0.7987777777777778,-0.0020000000000000018,,,,0.8007777777777778,0.7987777777777778,-0.0020000000000000018
v1_robust_l2__music_only,LAYOUT,source_disjoint,400,0.03500000000000002,0.03500000000000002,0.0,,,,0.050000000000000024,0.07499999999999998,0.02499999999999996,,,,,,,0.9593749999999999,0.95,-0.009374999999999911
v1_robust_l2__music_only,LAYOUT,source_matched_instrumental,61,0.027272727272727282,0.027272727272727282,0.0,,,,0.036363636363636376,0.12878787878787878,0.09242424242424241,,,,,,,0.9693181818181817,0.9346590909090908,-0.03465909090909092
v1_robust_l2__music_only,LAYOUT,speech_only,266,0.04138127853881281,0.04138127853881281,0.0,0.04138127853881281,0.04138127853881281,0.0,,,,,,,,,,0.9586187214611873,0.9586187214611873,0.0
v1_robust_l2__music_only,LAYOUT,voice_only,50,0.12,0.12,0.0,0.16000000000000003,0.16000000000000003,0.0,,,,,,,,,,0.8685714285714285,0.8685714285714285,0.0
v1_robust_l2__music_only,LAYOUT,voice_screened_instrumental,50,,,,,,,,,,,,,,,,,,
v1_robust_l2__file_only,LAYOUT,concurrent,1900,0.12210526315789472,0.1136842105263158,-0.008421052631578912,0.1389473684210526,0.1389473684210526,0.0,0.10105263157894738,0.10105263157894738,0.0,0.8808421052631579,0.8850526315789473,0.004210526315789442,,,,0.8808421052631579,0.8850526315789473,0.004210526315789442
v1_robust_l2__file_only,LAYOUT,music_only,50,0.24,0.24,0.0,,,,0.24,0.24,0.0,,,,,,,0.7599999999999999,0.7599999999999999,0.0
v1_robust_l2__file_only,LAYOUT,partial_overlap,300,0.2666666666666667,0.24222222222222223,-0.02444444444444449,0.31999999999999995,0.31999999999999995,0.0,0.30000000000000004,0.30000000000000004,0.0,0.7126666666666666,0.7248888888888889,0.012222222222222356,,,,0.7126666666666666,0.7248888888888889,0.012222222222222356
v1_robust_l2__file_only,LAYOUT,sequential,900,0.16888888888888887,0.15925925925925927,-0.009629629629629599,0.19999999999999998,0.19999999999999998,0.0,0.14666666666666664,0.14666666666666664,0.0,0.8315555555555556,0.8363703703703704,0.004814814814814827,,,,0.8315555555555556,0.8363703703703704,0.004814814814814827
v1_robust_l2__file_only,LAYOUT,simultaneous,600,0.18777777777777777,0.19333333333333336,0.005555555555555591,0.2766666666666666,0.2766666666666666,0.0,0.16666666666666663,0.16666666666666663,0.0,0.8007777777777778,0.798,-0.002777777777777768,,,,0.8007777777777778,0.798,-0.002777777777777768
v1_robust_l2__file_only,LAYOUT,source_disjoint,400,0.03500000000000002,0.060000000000000026,0.02500000000000001,,,,0.050000000000000024,0.050000000000000024,0.0,,,,,,,0.9593749999999999,0.9437499999999999,-0.015625
v1_robust_l2__file_only,LAYOUT,source_matched_instrumental,61,0.027272727272727282,0.027272727272727282,0.0,,,,0.036363636363636376,0.036363636363636376,0.0,,,,,,,0.9693181818181817,0.9693181818181817,0.0
v1_robust_l2__file_only,LAYOUT,speech_only,266,0.04138127853881281,0.04138127853881281,0.0,0.04138127853881281,0.04138127853881281,0.0,,,,,,,,,,0.9586187214611873,0.9586187214611873,0.0
v1_robust_l2__file_only,LAYOUT,voice_only,50,0.12,0.12,0.0,0.16000000000000003,0.16000000000000003,0.0,,,,,,,,,,0.8685714285714285,0.8685714285714285,0.0
v1_robust_l2__file_only,LAYOUT,voice_screened_instrumental,50,,,,,,,,,,,,,,,,,,
v2_disentangle_l2,LAYOUT,concurrent,1900,0.12210526315789472,0.09684210526315787,-0.02526315789473685,0.1389473684210526,0.11684210526315789,-0.02210526315789471,0.10105263157894738,0.10842105263157896,0.00736842105263158,0.8808421052631579,0.8956842105263159,0.01484210526315799,,,,0.8808421052631579,0.8956842105263159,0.01484210526315799
v2_disentangle_l2,LAYOUT,music_only,50,0.24,0.19999999999999998,-0.04000000000000001,,,,0.24,0.12,-0.12,,,,,,,0.7599999999999999,0.83,0.07000000000000006
v2_disentangle_l2,LAYOUT,partial_overlap,300,0.2666666666666667,0.2777777777777778,0.011111111111111072,0.31999999999999995,0.28,-0.039999999999999925,0.30000000000000004,0.29333333333333333,-0.00666666666666671,0.7126666666666666,0.717111111111111,0.004444444444444473,,,,0.7126666666666666,0.717111111111111,0.004444444444444473
v2_disentangle_l2,LAYOUT,sequential,900,0.16888888888888887,0.16814814814814816,-0.0007407407407407085,0.19999999999999998,0.16444444444444442,-0.03555555555555556,0.14666666666666664,0.16000000000000003,0.013333333333333391,0.8315555555555556,0.835037037037037,0.0034814814814814188,,,,0.8315555555555556,0.835037037037037,0.0034814814814814188
v2_disentangle_l2,LAYOUT,simultaneous,600,0.18777777777777777,0.18000000000000002,-0.007777777777777745,0.2766666666666666,0.2666666666666667,-0.009999999999999898,0.16666666666666663,0.17000000000000004,0.0033333333333334103,0.8007777777777778,0.8056666666666666,0.0048888888888888316,,,,0.8007777777777778,0.8056666666666666,0.0048888888888888316
v2_disentangle_l2,LAYOUT,source_disjoint,400,0.03500000000000002,0.05500000000000002,0.020000000000000004,,,,0.050000000000000024,0.06499999999999997,0.014999999999999951,,,,,,,0.9593749999999999,0.9412499999999999,-0.018124999999999947
v2_disentangle_l2,LAYOUT,source_matched_instrumental,61,0.027272727272727282,0.018181818181818188,-0.009090909090909094,,,,0.036363636363636376,0.018181818181818188,-0.018181818181818188,,,,,,,0.9693181818181817,0.9818181818181817,0.012499999999999956
v2_disentangle_l2,LAYOUT,speech_only,266,0.04138127853881281,0.04138127853881281,0.0,0.04138127853881281,0.03378995433789955,-0.007591324200913255,,,,,,,,,,0.9586187214611873,0.9607876712328768,0.0021689497716894657
v2_disentangle_l2,LAYOUT,voice_only,50,0.12,0.12,0.0,0.16000000000000003,0.19999999999999998,0.03999999999999995,,,,,,,,,,0.8685714285714285,0.8571428571428573,-0.011428571428571233
v2_disentangle_l2,LAYOUT,voice_screened_instrumental,50,,,,,,,,,,,,,,,,,,
v2_disentangle_l2__voice_only,LAYOUT,concurrent,1900,0.12210526315789472,0.12210526315789472,0.0,0.1389473684210526,0.11684210526315789,-0.02210526315789471,0.10105263157894738,0.10105263157894738,0.0,0.8808421052631579,0.8852631578947369,0.004421052631578992,,,,0.8808421052631579,0.8852631578947369,0.004421052631578992
v2_disentangle_l2__voice_only,LAYOUT,music_only,50,0.24,0.24,0.0,,,,0.24,0.24,0.0,,,,,,,0.7599999999999999,0.7599999999999999,0.0
v2_disentangle_l2__voice_only,LAYOUT,partial_overlap,300,0.2666666666666667,0.2666666666666667,0.0,0.31999999999999995,0.28,-0.039999999999999925,0.30000000000000004,0.30000000000000004,0.0,0.7126666666666666,0.7206666666666666,0.008000000000000007,,,,0.7126666666666666,0.7206666666666666,0.008000000000000007
v2_disentangle_l2__voice_only,LAYOUT,sequential,900,0.16888888888888887,0.16888888888888887,0.0,0.19999999999999998,0.16444444444444442,-0.03555555555555556,0.14666666666666664,0.14666666666666664,0.0,0.8315555555555556,0.8386666666666667,0.007111111111111068,,,,0.8315555555555556,0.8386666666666667,0.007111111111111068
v2_disentangle_l2__voice_only,LAYOUT,simultaneous,600,0.18777777777777777,0.18777777777777777,0.0,0.2766666666666666,0.2666666666666667,-0.009999999999999898,0.16666666666666663,0.16666666666666663,0.0,0.8007777777777778,0.8027777777777778,0.0020000000000000018,,,,0.8007777777777778,0.8027777777777778,0.0020000000000000018
v2_disentangle_l2__voice_only,LAYOUT,source_disjoint,400,0.03500000000000002,0.03500000000000002,0.0,,,,0.050000000000000024,0.050000000000000024,0.0,,,,,,,0.9593749999999999,0.9593749999999999,0.0
v2_disentangle_l2__voice_only,LAYOUT,source_matched_instrumental,61,0.027272727272727282,0.027272727272727282,0.0,,,,0.036363636363636376,0.036363636363636376,0.0,,,,,,,0.9693181818181817,0.9693181818181817,0.0
v2_disentangle_l2__voice_only,LAYOUT,speech_only,266,0.04138127853881281,0.04138127853881281,0.0,0.04138127853881281,0.03378995433789955,-0.007591324200913255,,,,,,,,,,0.9586187214611873,0.9607876712328768,0.0021689497716894657
v2_disentangle_l2__voice_only,LAYOUT,voice_only,50,0.12,0.12,0.0,0.16000000000000003,0.19999999999999998,0.03999999999999995,,,,,,,,,,0.8685714285714285,0.8571428571428573,-0.011428571428571233
v2_disentangle_l2__voice_only,LAYOUT,voice_screened_instrumental,50,,,,,,,,,,,,,,,,,,
v2_disentangle_l2__music_only,LAYOUT,concurrent,1900,0.12210526315789472,0.12210526315789472,0.0,0.1389473684210526,0.1389473684210526,0.0,0.10105263157894738,0.10842105263157896,0.00736842105263158,0.8808421052631579,0.8786315789473684,-0.0022105263157894406,,,,0.8808421052631579,0.8786315789473684,-0.0022105263157894406
v2_disentangle_l2__music_only,LAYOUT,music_only,50,0.24,0.24,0.0,,,,0.24,0.12,-0.12,,,,,,,0.7599999999999999,0.8049999999999999,0.04500000000000004
v2_disentangle_l2__music_only,LAYOUT,partial_overlap,300,0.2666666666666667,0.2666666666666667,0.0,0.31999999999999995,0.31999999999999995,0.0,0.30000000000000004,0.29333333333333333,-0.00666666666666671,0.7126666666666666,0.7146666666666666,0.0020000000000000018,,,,0.7126666666666666,0.7146666666666666,0.0020000000000000018
v2_disentangle_l2__music_only,LAYOUT,sequential,900,0.16888888888888887,0.16888888888888887,0.0,0.19999999999999998,0.19999999999999998,0.0,0.14666666666666664,0.16000000000000003,0.013333333333333391,0.8315555555555556,0.8275555555555556,-0.0040000000000000036,,,,0.8315555555555556,0.8275555555555556,-0.0040000000000000036
v2_disentangle_l2__music_only,LAYOUT,simultaneous,600,0.18777777777777777,0.18777777777777777,0.0,0.2766666666666666,0.2766666666666666,0.0,0.16666666666666663,0.17000000000000004,0.0033333333333334103,0.8007777777777778,0.7997777777777778,-0.0010000000000000009,,,,0.8007777777777778,0.7997777777777778,-0.0010000000000000009
v2_disentangle_l2__music_only,LAYOUT,source_disjoint,400,0.03500000000000002,0.03500000000000002,0.0,,,,0.050000000000000024,0.06499999999999997,0.014999999999999951,,,,,,,0.9593749999999999,0.95375,-0.00562499999999988
v2_disentangle_l2__music_only,LAYOUT,source_matched_instrumental,61,0.027272727272727282,0.027272727272727282,0.0,,,,0.036363636363636376,0.018181818181818188,-0.018181818181818188,,,,,,,0.9693181818181817,0.9761363636363636,0.006818181818181834
v2_disentangle_l2__music_only,LAYOUT,speech_only,266,0.04138127853881281,0.04138127853881281,0.0,0.04138127853881281,0.04138127853881281,0.0,,,,,,,,,,0.9586187214611873,0.9586187214611873,0.0
v2_disentangle_l2__music_only,LAYOUT,voice_only,50,0.12,0.12,0.0,0.16000000000000003,0.16000000000000003,0.0,,,,,,,,,,0.8685714285714285,0.8685714285714285,0.0
v2_disentangle_l2__music_only,LAYOUT,voice_screened_instrumental,50,,,,,,,,,,,,,,,,,,
v2_disentangle_l2__file_only,LAYOUT,concurrent,1900,0.12210526315789472,0.1094736842105263,-0.01263157894736841,0.1389473684210526,0.1389473684210526,0.0,0.10105263157894738,0.10105263157894738,0.0,0.8808421052631579,0.8871578947368421,0.006315789473684275,,,,0.8808421052631579,0.8871578947368421,0.006315789473684275
v2_disentangle_l2__file_only,LAYOUT,music_only,50,0.24,0.19999999999999998,-0.04000000000000001,,,,0.24,0.24,0.0,,,,,,,0.7599999999999999,0.7849999999999999,0.025000000000000022
v2_disentangle_l2__file_only,LAYOUT,partial_overlap,300,0.2666666666666667,0.28222222222222226,0.015555555555555545,0.31999999999999995,0.31999999999999995,0.0,0.30000000000000004,0.30000000000000004,0.0,0.7126666666666666,0.7048888888888889,-0.007777777777777661,,,,0.7126666666666666,0.7048888888888889,-0.007777777777777661
v2_disentangle_l2__file_only,LAYOUT,sequential,900,0.16888888888888887,0.17703703703703705,0.008148148148148182,0.19999999999999998,0.19999999999999998,0.0,0.14666666666666664,0.14666666666666664,0.0,0.8315555555555556,0.8274814814814815,-0.004074074074074119,,,,0.8315555555555556,0.8274814814814815,-0.004074074074074119
v2_disentangle_l2__file_only,LAYOUT,simultaneous,600,0.18777777777777777,0.18555555555555553,-0.0022222222222222365,0.2766666666666666,0.2766666666666666,0.0,0.16666666666666663,0.16666666666666663,0.0,0.8007777777777778,0.801888888888889,0.0011111111111111738,,,,0.8007777777777778,0.801888888888889,0.0011111111111111738
v2_disentangle_l2__file_only,LAYOUT,source_disjoint,400,0.03500000000000002,0.04500000000000002,0.010000000000000002,,,,0.050000000000000024,0.050000000000000024,0.0,,,,,,,0.9593749999999999,0.9531249999999999,-0.006249999999999978
v2_disentangle_l2__file_only,LAYOUT,source_matched_instrumental,61,0.027272727272727282,0.018181818181818188,-0.009090909090909094,,,,0.036363636363636376,0.036363636363636376,0.0,,,,,,,0.9693181818181817,0.975,0.005681818181818232
v2_disentangle_l2__file_only,LAYOUT,speech_only,266,0.04138127853881281,0.04138127853881281,0.0,0.04138127853881281,0.04138127853881281,0.0,,,,,,,,,,0.9586187214611873,0.9586187214611873,0.0
v2_disentangle_l2__file_only,LAYOUT,voice_only,50,0.12,0.12,0.0,0.16000000000000003,0.16000000000000003,0.0,,,,,,,,,,0.8685714285714285,0.8685714285714285,0.0
v2_disentangle_l2__file_only,LAYOUT,voice_screened_instrumental,50,,,,,,,,,,,,,,,,,,
v1_robust_l2,CHANNEL,clean,120,0.1333333333333333,0.10555555555555558,-0.02777777777777772,0.19999999999999998,0.15000000000000002,-0.04999999999999996,0.09999999999999999,0.09999999999999999,0.0,0.8633333333333334,0.8872222222222222,0.02388888888888885,,,,0.8633333333333334,0.8872222222222222,0.02388888888888885
v1_robust_l2,CHANNEL,clean_flac,66,0.14021739130434785,0.10434782608695654,-0.035869565217391305,0.2068965517241379,0.24137931034482762,0.034482758620689724,0.17261904761904762,0.13809523809523808,-0.03452380952380954,0.8367262797172842,0.8581216534589847,0.02139537374170053,1.0,1.0,0.0,0.8367262797172842,0.8581216534589847,0.02139537374170053
v1_robust_l2,CHANNEL,common_flac16k,511,0.05088082107843139,0.09001991421568628,0.03913909313725489,,,,0.05088082107843139,0.07436427696078429,0.0234834558823529,,,,,,,0.9491191789215686,0.9158509497549019,-0.03326822916666672
v1_robust_l2,CHANNEL,flac16k,600,0.21999999999999997,0.16000000000000003,-0.05999999999999994,0.2633333333333333,0.20333333333333337,-0.05999999999999994,0.1333333333333333,0.1366666666666667,0.0033333333333333826,0.7973333333333333,0.8383333333333332,0.040999999999999814,,,,0.7973333333333333,0.8383333333333332,0.040999999999999814
v1_robust_l2,CHANNEL,g711_ulaw,120,0.2666666666666667,0.1611111111111111,-0.10555555555555562,0.16666666666666663,0.15000000000000002,-0.016666666666666607,0.25,0.21666666666666667,-0.033333333333333326,0.7583333333333333,0.8244444444444444,0.06611111111111112,,,,0.7583333333333333,0.8244444444444444,0.06611111111111112
v1_robust_l2,CHANNEL,g722_wb,120,0.1611111111111111,0.1611111111111111,0.0,0.19999999999999998,0.15000000000000002,-0.04999999999999996,0.09999999999999999,0.09999999999999999,0.0,0.8494444444444444,0.8594444444444445,0.010000000000000009,,,,0.8494444444444444,0.8594444444444445,0.010000000000000009
v1_robust_l2,CHANNEL,mp3_64k,67,0.19306418219461696,0.19306418219461696,0.0,0.27586206896551724,0.31034482758620685,0.03448275862068961,0.20344827586206893,0.20344827586206893,0.0,0.7872610123509673,0.7803644606268294,-0.006896551724137945,1.0,1.0,0.0,0.7872610123509673,0.7803644606268294,-0.006896551724137945
v1_robust_l2,CHANNEL,noisy_flac,66,0.18412698412698414,0.1952380952380952,0.011111111111111072,0.31034482758620685,0.24137931034482762,-0.06896551724137923,0.1380952380952381,0.17261904761904762,0.03452380952380951,0.8044389709906952,0.8023193760262726,-0.0021195949644225998,0.9967672413793103,0.9967672413793103,0.0,0.8044389709906952,0.8023193760262726,-0.0021195949644225998
v1_robust_l2,CHANNEL,ogg_48k,67,0.22774327122153207,0.19306418219461696,-0.034679089026915105,0.271264367816092,0.20344827586206893,-0.06781609195402305,0.17261904761904762,0.1380952380952381,-0.03452380952380951,0.7800897765403013,0.8213496823017062,0.041259905761404925,1.0,1.0,0.0,0.7800897765403013,0.8213496823017062,0.041259905761404925
v1_robust_l2,CHANNEL,opus_nb_8k,120,0.4,0.3666666666666667,-0.033333333333333326,0.44999999999999996,0.2666666666666667,-0.18333333333333324,0.35,0.35,0.0,0.605,0.6583333333333333,0.053333333333333344,,,,0.605,0.6583333333333333,0.053333333333333344
v1_robust_l2,CHANNEL,stereo_wav,67,0.3146464646464646,0.2808080808080808,-0.033838383838383834,0.271264367816092,0.3390804597701149,0.06781609195402294,0.24166666666666667,0.20714285714285716,-0.03452380952380951,0.7159238941135493,0.7296370104990795,0.013713116385530189,1.0,1.0,0.0,0.7159238941135493,0.7296370104990795,0.013713116385530189
v1_robust_l2,CHANNEL,telephone8k,600,0.24555555555555558,0.18000000000000002,-0.06555555555555556,0.2566666666666667,0.19999999999999998,-0.056666666666666726,0.18666666666666665,0.17333333333333334,-0.013333333333333308,0.7698888888888888,0.8180000000000001,0.048111111111111216,,,,0.7698888888888888,0.8180000000000001,0.048111111111111216
v1_robust_l2,CHANNEL,telephone_flac,67,0.298936170212766,0.2526595744680851,-0.04627659574468085,0.27586206896551724,0.24137931034482762,-0.03448275862068961,0.22004608294930877,0.16993087557603687,-0.05011520737327191,0.7293456762157209,0.7744150880241808,0.045069411808459914,1.0,1.0,0.0,0.7293456762157209,0.7744150880241808,0.045069411808459914
v1_robust_l2,CHANNEL,transcode_g711_opus,120,0.3277777777777777,0.3277777777777777,0.0,0.44999999999999996,0.31666666666666665,-0.1333333333333333,0.41666666666666663,0.3833333333333333,-0.033333333333333326,0.6211111111111112,0.6577777777777778,0.036666666666666625,,,,0.6211111111111112,0.6577777777777778,0.036666666666666625
