MODEL,AXIS,GROUP,N,FILE_N,VOICE_N,MUSIC_N,FILE_EER,VOICE_EER,MUSIC_EER,VOICE_AUC,MUSIC_AUC,ADS,CPS,SCORE,NORMALIZED_AVAILABLE_ADS
v2_disentangle_l2,VOICE_GENERATOR_V57,ASVspoof2019-LA,800,800,800,800,,,0.09750000000000002,,,,,,0.9025
v2_disentangle_l2,VOICE_GENERATOR_V57,absent,561,561,0,561,0.08199669547534319,,0.08199669547534319,,,,,,0.9180033045246568
v2_disentangle_l2,VOICE_GENERATOR_V57,bonafide,1275,1275,1275,1250,0.16627692307692307,,0.13119999999999998,,1.0,,,,0.846876923076923
v2_disentangle_l2,VOICE_GENERATOR_V57,cosyvoice3_0.5b,43,43,43,37,,,0.10882352941176472,,1.0,,,,0.8911764705882352
v2_disentangle_l2,VOICE_GENERATOR_V57,f5tts_v1_base,42,42,42,39,,,0.15476190476190474,,1.0,,,,0.8452380952380952
v2_disentangle_l2,VOICE_GENERATOR_V57,qwen3tts_custom_0.6b,47,47,47,38,,,0.21130952380952384,,1.0,,,,0.7886904761904762
v2_disentangle_l2,VOICE_GENERATOR_V57,qwen3tts_finetuned_1.7b,43,43,43,36,,,0.1375,,1.0,,,,0.8624999999999999
v2_disentangle_l2,VOICE_GENERATOR_V57,real_unspecified,720,720,720,600,0.16952380952380955,,0.15666666666666665,,0.998263888888889,,,,0.8352976190476191
v2_disentangle_l2,VOICE_GENERATOR_V57,unknown_fake,746,746,746,600,,,0.14,,0.9996689497716894,,,,0.8600000000000001
v2_disentangle_l2,MUSIC_GENERATOR_V57,FMA,1100,1100,1100,1100,0.14363636363636367,0.12,,,,,,,0.8631168831168832
v2_disentangle_l2,MUSIC_GENERATOR_V57,MusicGen_medium,192,192,192,192,,0.16666666666666663,,,,,,,0.8333333333333334
v2_disentangle_l2,MUSIC_GENERATOR_V57,absent,316,316,316,0,0.05390199637023596,0.05390199637023596,,,,,,,0.9460980036297642
v2_disentangle_l2,MUSIC_GENERATOR_V57,audioldm2,192,192,192,192,,0.11458333333333334,,,,,,,0.8854166666666666
v2_disentangle_l2,MUSIC_GENERATOR_V57,musicldm,194,194,194,194,,0.15463917525773196,,,,,,,0.845360824742268
v2_disentangle_l2,MUSIC_GENERATOR_V57,mustango,192,192,192,192,,0.125,,,,,,,0.875
v2_disentangle_l2,MUSIC_GENERATOR_V57,real,175,175,150,175,0.26833333333333337,0.24,,1.0,,,,,0.7397619047619048
v2_disentangle_l2,MUSIC_GENERATOR_V57,real_unspecified,856,856,600,856,0.2206115107913669,0.22999999999999998,,0.9821223958333334,,,,,0.7767060637204524
v2_disentangle_l2,MUSIC_GENERATOR_V57,stable_audio_open,60,60,60,60,,0.2333333333333333,,,,,,,0.7666666666666667
v2_disentangle_l2,MUSIC_GENERATOR_V57,suno,148,148,143,148,,0.05596868884540117,,1.0,,,,,0.9440313111545989
v2_disentangle_l2,MUSIC_GENERATOR_V57,udio,150,150,147,150,,0.1564935064935065,,0.997732426303855,,,,,0.8435064935064935
v2_disentangle_l2,MUSIC_GENERATOR_V57,unknown_fake,855,855,600,855,,0.20333333333333337,,0.9808169934640523,,,,,0.7966666666666666
v2_disentangle_l2__voice_only,CELL_V57,FF,925,925,925,925,,,,,,,,,
v2_disentangle_l2__voice_only,CELL_V57,FR,925,925,925,925,,,,,,,,,
v2_disentangle_l2__voice_only,CELL_V57,RF,925,925,925,925,,,,,,,,,
v2_disentangle_l2__voice_only,CELL_V57,RR,925,925,925,925,,,,,,,,,
v2_disentangle_l2__voice_only,CELL_V57,not_mixed,877,877,316,561,0.058167556707577305,0.05390199637023596,0.07130147432638534,0.9927852614003023,0.999909745255985,0.9387453800742486,0.9963475033281437,0.9445055923996382,0.9387453800742486
v2_disentangle_l2__voice_only,LAYOUT_V57,concurrent,1900,1900,1900,1900,0.12210526315789472,0.11684210526315789,0.10105263157894738,,,0.8852631578947369,,,0.8852631578947369
v2_disentangle_l2__voice_only,LAYOUT_V57,music_only,50,50,0,50,0.24,,0.24,,,,,,0.7599999999999999
v2_disentangle_l2__voice_only,LAYOUT_V57,partial_overlap,300,300,300,300,0.2666666666666667,0.28,0.30000000000000004,,,0.7206666666666666,,,0.7206666666666666
v2_disentangle_l2__voice_only,LAYOUT_V57,sequential,900,900,900,900,0.16888888888888887,0.16444444444444442,0.14666666666666664,,,0.8386666666666667,,,0.8386666666666667
v2_disentangle_l2__voice_only,LAYOUT_V57,simultaneous,600,600,600,600,0.18777777777777777,0.2666666666666667,0.16666666666666663,,,0.8027777777777778,,,0.8027777777777778
v2_disentangle_l2__voice_only,LAYOUT_V57,source_disjoint,400,400,0,400,0.03500000000000002,,0.050000000000000024,,,,,,0.9593749999999999
v2_disentangle_l2__voice_only,LAYOUT_V57,source_matched_instrumental,61,61,0,61,0.027272727272727282,,0.036363636363636376,,,,,,0.9693181818181817
v2_disentangle_l2__voice_only,LAYOUT_V57,speech_only,266,266,266,0,0.04138127853881281,0.03378995433789955,,,,,,,0.9607876712328768
v2_disentangle_l2__voice_only,LAYOUT_V57,voice_only,50,50,50,0,0.12,0.19999999999999998,,,,,,,0.8571428571428573
v2_disentangle_l2__voice_only,LAYOUT_V57,voice_screened_instrumental,50,50,0,50,,,,,,,,,
v2_disentangle_l2__voice_only,CHANNEL_V57,clean,120,120,120,120,0.1333333333333333,0.18333333333333335,0.09999999999999999,,,0.8666666666666667,,,0.8666666666666667
v2_disentangle_l2__voice_only,CHANNEL_V57,clean_flac,66,66,58,58,0.14021739130434785,0.27586206896551724,0.17261904761904762,1.0,1.0,0.8229331762690084,1.0,0.8406398586421076,0.8229331762690084
v2_disentangle_l2__voice_only,CHANNEL_V57,common_flac16k,511,511,0,511,0.05088082107843139,,0.05088082107843139,,,,,,0.9491191789215686
v2_disentangle_l2__voice_only,CHANNEL_V57,flac16k,600,600,600,600,0.21999999999999997,0.21333333333333337,0.1333333333333333,,,0.8073333333333333,,,0.8073333333333333
v2_disentangle_l2__voice_only,CHANNEL_V57,g711_ulaw,120,120,120,120,0.2666666666666667,0.15000000000000002,0.25,,,0.7616666666666666,,,0.7616666666666666
v2_disentangle_l2__voice_only,CHANNEL_V57,g722_wb,120,120,120,120,0.1611111111111111,0.15000000000000002,0.09999999999999999,,,0.8594444444444445,,,0.8594444444444445
v2_disentangle_l2__voice_only,CHANNEL_V57,mp3_64k,67,67,58,59,0.19306418219461696,0.3448275862068966,0.20344827586206893,1.0,1.0,0.7734679089026915,1.0,0.7961211180124224,0.7734679089026915
v2_disentangle_l2__voice_only,CHANNEL_V57,noisy_flac,66,66,58,58,0.18412698412698414,0.27586206896551724,0.1380952380952381,0.9935344827586207,1.0,0.811335522714833,0.9967672413793103,0.8298786945812807,0.811335522714833
v2_disentangle_l2__voice_only,CHANNEL_V57,ogg_48k,67,67,59,58,0.22774327122153207,0.20344827586206893,0.17261904761904762,1.0,1.0,0.793652994931106,1.0,0.8142876954379954,0.793652994931106
v2_disentangle_l2__voice_only,CHANNEL_V57,opus_nb_8k,120,120,120,120,0.4,0.33333333333333337,0.35,,,0.6283333333333334,,,0.6283333333333334
v2_disentangle_l2__voice_only,CHANNEL_V57,stereo_wav,67,67,59,58,0.3146464646464646,0.30517241379310345,0.24166666666666667,1.0,1.0,0.709142284918147,1.0,0.7382280564263323,0.709142284918147
v2_disentangle_l2__voice_only,CHANNEL_V57,telephone8k,600,600,600,600,0.24555555555555558,0.22333333333333336,0.18666666666666665,,,0.7765555555555556,,,0.7765555555555556
v2_disentangle_l2__voice_only,CHANNEL_V57,telephone_flac,67,67,58,59,0.298936170212766,0.27586206896551724,0.22004608294930877,1.0,1.0,0.7293456762157209,1.0,0.7564111085941488,0.7293456762157209
v2_disentangle_l2__voice_only,CHANNEL_V57,transcode_g711_opus,120,120,120,120,0.3277777777777777,0.31666666666666665,0.41666666666666663,,,0.6477777777777779,,,0.6477777777777779
v2_disentangle_l2__voice_only,CHANNEL_V57,unknown,90,90,90,0,0.06666666666666665,0.09166666666666669,,,,,,,0.9261904761904762
v2_disentangle_l2__voice_only,CHANNEL_V57,wav,176,176,176,0,0.0,0.0,,,,,,,1.0
v2_disentangle_l2__voice_only,CHANNEL_V57,wav16k,1600,1600,1600,1600,0.07499999999999998,0.07874999999999999,0.07625000000000001,,,0.923875,,,0.923875
v2_disentangle_l2__voice_only,AUDIO_TYPE,mixed,3700,3700,3700,3700,0.20108108108108105,0.17135135135135138,0.1475675675675676,,,0.820918918918919,,,0.820918918918919
v2_disentangle_l2__voice_only,AUDIO_TYPE,music,561,561,0,561,0.06773640061006608,,0.07130147432638534,,,,,,0.9309266967463142
v2_disentangle_l2__voice_only,AUDIO_TYPE,voice,316,316,316,0,0.04752974389997983,0.05390199637023596,,,,,,,0.9506496125370899
v2_disentangle_l2__voice_only,VOICE_GENERATOR_V57,A07,20,20,20,20,,,0.5,,,,,,0.5
v2_disentangle_l2__voice_only,VOICE_GENERATOR_V57,A08,25,25,25,25,,,0.4,,,,,,0.6
v2_disentangle_l2__voice_only,VOICE_GENERATOR_V57,A09,20,20,20,20,,,0.4,,,,,,0.6
v2_disentangle_l2__voice_only,VOICE_GENERATOR_V57,A10,25,25,25,25,,,0.4,,,,,,0.6
v2_disentangle_l2__voice_only,VOICE_GENERATOR_V57,A11,25,25,25,25,,,0.48333333333333334,,,,,,0.5166666666666666
v2_disentangle_l2__voice_only,VOICE_GENERATOR_V57,A12,20,20,20,20,,,0.0,,,,,,1.0
v2_disentangle_l2__voice_only,VOICE_GENERATOR_V57,A13,25,25,25,25,,,0.11666666666666665,,,,,,0.8833333333333332
v2_disentangle_l2__voice_only,VOICE_GENERATOR_V57,A14,25,25,25,25,,,0.31666666666666665,,,,,,0.6833333333333333
v2_disentangle_l2__voice_only,VOICE_GENERATOR_V57,A15,25,25,25,25,,,0.0,,,,,,1.0
v2_disentangle_l2__voice_only,VOICE_GENERATOR_V57,A16,20,20,20,20,,,0.19999999999999998,,,,,,0.8
v2_disentangle_l2__voice_only,VOICE_GENERATOR_V57,A17,20,20,20,20,,,0.4,,,,,,0.6
v2_disentangle_l2__voice_only,VOICE_GENERATOR_V57,A18,25,25,25,25,,,0.19999999999999998,,,,,,0.8
v2_disentangle_l2__voice_only,VOICE_GENERATOR_V57,A19,25,25,25,25,,,0.19999999999999998,,,,,,0.8
v2_disentangle_l2__voice_only,VOICE_GENERATOR_V57,ASVspoof2019-LA,800,800,800,800,,,0.08250000000000002,,,,,,0.9175
v2_disentangle_l2__voice_only,VOICE_GENERATOR_V57,absent,561,561,0,561,0.06773640061006608,,0.07130147432638534,,,,,,0.9309266967463142
v2_disentangle_l2__voice_only,VOICE_GENERATOR_V57,bonafide,1275,1275,1275,1250,0.24,,0.13119999999999998,,1.0,,,,0.8008
v2_disentangle_l2__voice_only,VOICE_GENERATOR_V57,cosyvoice3_0.5b,43,43,43,37,,,0.18823529411764708,,1.0,,,,0.8117647058823529
v2_disentangle_l2__voice_only,VOICE_GENERATOR_V57,f5tts_v1_base,42,42,42,39,,,0.17857142857142855,,1.0,,,,0.8214285714285714
v2_disentangle_l2__voice_only,VOICE_GENERATOR_V57,qwen3tts_custom_0.6b,47,47,47,38,,,0.34523809523809523,,1.0,,,,0.6547619047619048
v2_disentangle_l2__voice_only,VOICE_GENERATOR_V57,qwen3tts_finetuned_1.7b,43,43,43,36,,,0.25,,1.0,,,,0.75
v2_disentangle_l2__voice_only,VOICE_GENERATOR_V57,real_unspecified,720,720,720,600,0.2195238095238095,,0.16000000000000003,,0.998263888888889,,,,0.802797619047619
v2_disentangle_l2__voice_only,VOICE_GENERATOR_V57,unknown_fake,746,746,746,600,,,0.16333333333333333,,0.9996689497716894,,,,0.8366666666666667
v2_disentangle_l2__voice_only,MUSIC_GENERATOR_V57,FMA,1100,1100,1100,1100,0.1527272727272727,0.12,,,,,,,0.8566233766233766
v2_disentangle_l2__voice_only,MUSIC_GENERATOR_V57,MusicGen_medium,192,192,192,192,,0.16666666666666663,,,,,,,0.8333333333333334
v2_disentangle_l2__voice_only,MUSIC_GENERATOR_V57,absent,316,316,316,0,0.04752974389997983,0.05390199637023596,,,,,,,0.9506496125370899
v2_disentangle_l2__voice_only,MUSIC_GENERATOR_V57,audioldm2,192,192,192,192,,0.11458333333333334,,,,,,,0.8854166666666666
v2_disentangle_l2__voice_only,MUSIC_GENERATOR_V57,musicldm,194,194,194,194,,0.15463917525773196,,,,,,,0.845360824742268
v2_disentangle_l2__voice_only,MUSIC_GENERATOR_V57,mustango,192,192,192,192,,0.125,,,,,,,0.875
v2_disentangle_l2__voice_only,MUSIC_GENERATOR_V57,real,175,175,150,175,0.28,0.24,,1.0,,,,,0.7314285714285715
v2_disentangle_l2__voice_only,MUSIC_GENERATOR_V57,real_unspecified,856,856,600,856,0.2802877697841727,0.22999999999999998,,0.9821223958333334,,,,,0.7340801644398768
v2_disentangle_l2__voice_only,MUSIC_GENERATOR_V57,stable_audio_open,60,60,60,60,,0.2333333333333333,,,,,,,0.7666666666666667
v2_disentangle_l2__voice_only,MUSIC_GENERATOR_V57,suno,148,148,143,148,,0.05596868884540117,,1.0,,,,,0.9440313111545989
v2_disentangle_l2__voice_only,MUSIC_GENERATOR_V57,udio,150,150,147,150,,0.1564935064935065,,0.997732426303855,,,,,0.8435064935064935
v2_disentangle_l2__voice_only,MUSIC_GENERATOR_V57,unknown_fake,855,855,600,855,,0.20333333333333337,,0.9808169934640523,,,,,0.7966666666666666
v2_disentangle_l2__music_only,CELL_V57,FF,925,925,925,925,,,,,,,,,
v2_disentangle_l2__music_only,CELL_V57,FR,925,925,925,925,,,,,,,,,
v2_disentangle_l2__music_only,CELL_V57,RF,925,925,925,925,,,,,,,,,
v2_disentangle_l2__music_only,CELL_V57,RR,925,925,925,925,,,,,,,,,
v2_disentangle_l2__music_only,CELL_V57,not_mixed,877,877,316,561,0.058167556707577305,0.05682597297842307,0.08199669547534319,0.9927852614003023,0.999909745255985,0.9349520184079237,0.9963475033281437,0.9410915668999458,0.9349520184079237
v2_disentangle_l2__music_only,LAYOUT_V57,concurrent,1900,1900,1900,1900,0.12210526315789472,0.1389473684210526,0.10842105263157896,,,0.8786315789473684,,,0.8786315789473684
v2_disentangle_l2__music_only,LAYOUT_V57,music_only,50,50,0,50,0.24,,0.12,,,,,,0.8049999999999999
v2_disentangle_l2__music_only,LAYOUT_V57,partial_overlap,300,300,300,300,0.2666666666666667,0.31999999999999995,0.29333333333333333,,,0.7146666666666666,,,0.7146666666666666
v2_disentangle_l2__music_only,LAYOUT_V57,sequential,900,900,900,900,0.16888888888888887,0.19999999999999998,0.16000000000000003,,,0.8275555555555556,,,0.8275555555555556
v2_disentangle_l2__music_only,LAYOUT_V57,simultaneous,600,600,600,600,0.18777777777777777,0.2766666666666666,0.17000000000000004,,,0.7997777777777778,,,0.7997777777777778
v2_disentangle_l2__music_only,LAYOUT_V57,source_disjoint,400,400,0,400,0.03500000000000002,,0.06499999999999997,,,,,,0.95375
v2_disentangle_l2__music_only,LAYOUT_V57,source_matched_instrumental,61,61,0,61,0.027272727272727282,,0.018181818181818188,,,,,,0.9761363636363636
v2_disentangle_l2__music_only,LAYOUT_V57,speech_only,266,266,266,0,0.04138127853881281,0.04138127853881281,,,,,,,0.9586187214611873
v2_disentangle_l2__music_only,LAYOUT_V57,voice_only,50,50,50,0,0.12,0.16000000000000003,,,,,,,0.8685714285714285
v2_disentangle_l2__music_only,LAYOUT_V57,voice_screened_instrumental,50,50,0,50,,,,,,,,,
v2_disentangle_l2__music_only,CHANNEL_V57,clean,120,120,120,120,0.1333333333333333,0.19999999999999998,0.08333333333333334,,,0.8683333333333334,,,0.8683333333333334
v2_disentangle_l2__music_only,CHANNEL_V57,clean_flac,66,66,58,58,0.14021739130434785,0.2068965517241379,0.10357142857142856,1.0,1.0,0.8574405654315699,1.0,0.8716965088884129,0.8574405654315699
v2_disentangle_l2__music_only,CHANNEL_V57,common_flac16k,511,511,0,511,0.05088082107843139,,0.06653645833333333,,,,,,0.9432483149509804
v2_disentangle_l2__music_only,CHANNEL_V57,flac16k,600,600,600,600,0.21999999999999997,0.2633333333333333,0.1266666666666667,,,0.7993333333333332,,,0.7993333333333332
v2_disentangle_l2__music_only,CHANNEL_V57,g711_ulaw,120,120,120,120,0.2666666666666667,0.16666666666666663,0.2666666666666667,,,0.7533333333333333,,,0.7533333333333333
v2_disentangle_l2__music_only,CHANNEL_V57,g722_wb,120,120,120,120,0.1611111111111111,0.19999999999999998,0.09999999999999999,,,0.8494444444444444,,,0.8494444444444444
v2_disentangle_l2__music_only,CHANNEL_V57,mp3_64k,67,67,58,59,0.19306418219461696,0.27586206896551724,0.16954022988505746,1.0,1.0,0.7974334261440709,1.0,0.8176900835296638,0.7974334261440709
v2_disentangle_l2__music_only,CHANNEL_V57,noisy_flac,66,66,58,58,0.18412698412698414,0.31034482758620685,0.10357142857142855,0.9935344827586207,1.0,0.814796113847838,0.9967672413793103,0.8329932266009853,0.814796113847838
v2_disentangle_l2__music_only,CHANNEL_V57,ogg_48k,67,67,59,58,0.22774327122153207,0.271264367816092,0.1380952380952381,1.0,1.0,0.7904469193974442,1.0,0.8114022274576997,0.7904469193974442
v2_disentangle_l2__music_only,CHANNEL_V57,opus_nb_8k,120,120,120,120,0.4,0.44999999999999996,0.3666666666666667,,,0.6,,,0.6
v2_disentangle_l2__music_only,CHANNEL_V57,stereo_wav,67,67,59,58,0.3146464646464646,0.271264367816092,0.17261904761904762,1.0,1.0,0.736638179827835,1.0,0.7629743618450515,0.736638179827835
v2_disentangle_l2__music_only,CHANNEL_V57,telephone8k,600,600,600,600,0.24555555555555558,0.2566666666666667,0.17000000000000004,,,0.7748888888888888,,,0.7748888888888888
v2_disentangle_l2__music_only,CHANNEL_V57,telephone_flac,67,67,58,59,0.298936170212766,0.27586206896551724,0.1359447004608295,1.0,1.0,0.7545760909622647,1.0,0.7791184818660383,0.7545760909622647
v2_disentangle_l2__music_only,CHANNEL_V57,transcode_g711_opus,120,120,120,120,0.3277777777777777,0.44999999999999996,0.3833333333333333,,,0.6311111111111112,,,0.6311111111111112
v2_disentangle_l2__music_only,CHANNEL_V57,unknown,90,90,90,0,0.06666666666666665,0.09999999999999999,,,,,,,0.923809523809524
v2_disentangle_l2__music_only,CHANNEL_V57,wav,176,176,176,0,0.0,0.0,,,,,,,1.0
v2_disentangle_l2__music_only,CHANNEL_V57,wav16k,1600,1600,1600,1600,0.07499999999999998,0.10250000000000001,0.07999999999999999,,,0.918,,,0.918
v2_disentangle_l2__music_only,AUDIO_TYPE,mixed,3700,3700,3700,3700,0.20108108108108105,0.19189189189189193,0.1427027027027027,,,0.8182702702702703,,,0.8182702702702703
v2_disentangle_l2__music_only,AUDIO_TYPE,music,561,561,0,561,0.06773640061006608,,0.08199669547534319,,,,,,0.926915988815455
v2_disentangle_l2__music_only,AUDIO_TYPE,voice,316,316,316,0,0.04752974389997983,0.05682597297842307,,,,,,,0.9498141906490364
v2_disentangle_l2__music_only,VOICE_GENERATOR_V57,A07,20,20,20,20,,,0.30000000000000004,,,,,,0.7
v2_disentangle_l2__music_only,VOICE_GENERATOR_V57,A08,25,25,25,25,,,0.4,,,,,,0.6
v2_disentangle_l2__music_only,VOICE_GENERATOR_V57,A09,20,20,20,20,,,0.4,,,,,,0.6
v2_disentangle_l2__music_only,VOICE_GENERATOR_V57,A10,25,25,25,25,,,0.4,,,,,,0.6
v2_disentangle_l2__music_only,VOICE_GENERATOR_V57,A11,25,25,25,25,,,0.4,,,,,,0.6
v2_disentangle_l2__music_only,VOICE_GENERATOR_V57,A12,20,20,20,20,,,0.0,,,,,,1.0
v2_disentangle_l2__music_only,VOICE_GENERATOR_V57,A13,25,25,25,25,,,0.11666666666666665,,,,,,0.8833333333333332
v2_disentangle_l2__music_only,VOICE_GENERATOR_V57,A14,25,25,25,25,,,0.2833333333333333,,,,,,0.7166666666666667
v2_disentangle_l2__music_only,VOICE_GENERATOR_V57,A15,25,25,25,25,,,0.0,,,,,,1.0
v2_disentangle_l2__music_only,VOICE_GENERATOR_V57,A16,20,20,20,20,,,0.19999999999999998,,,,,,0.8
v2_disentangle_l2__music_only,VOICE_GENERATOR_V57,A17,20,20,20,20,,,0.5666666666666667,,,,,,0.43333333333333335
v2_disentangle_l2__music_only,VOICE_GENERATOR_V57,A18,25,25,25,25,,,0.2833333333333333,,,,,,0.7166666666666667
v2_disentangle_l2__music_only,VOICE_GENERATOR_V57,A19,25,25,25,25,,,0.19999999999999998,,,,,,0.8
v2_disentangle_l2__music_only,VOICE_GENERATOR_V57,ASVspoof2019-LA,800,800,800,800,,,0.09750000000000002,,,,,,0.9025
v2_disentangle_l2__music_only,VOICE_GENERATOR_V57,absent,561,561,0,561,0.06773640061006608,,0.08199669547534319,,,,,,0.926915988815455
v2_disentangle_l2__music_only,VOICE_GENERATOR_V57,bonafide,1275,1275,1275,1250,0.24,,0.13119999999999998,,1.0,,,,0.8008
v2_disentangle_l2__music_only,VOICE_GENERATOR_V57,cosyvoice3_0.5b,43,43,43,37,,,0.10882352941176472,,1.0,,,,0.8911764705882352
v2_disentangle_l2__music_only,VOICE_GENERATOR_V57,f5tts_v1_base,42,42,42,39,,,0.15476190476190474,,1.0,,,,0.8452380952380952
v2_disentangle_l2__music_only,VOICE_GENERATOR_V57,qwen3tts_custom_0.6b,47,47,47,38,,,0.21130952380952384,,1.0,,,,0.7886904761904762
v2_disentangle_l2__music_only,VOICE_GENERATOR_V57,qwen3tts_finetuned_1.7b,43,43,43,36,,,0.1375,,1.0,,,,0.8624999999999999
v2_disentangle_l2__music_only,VOICE_GENERATOR_V57,real_unspecified,720,720,720,600,0.2195238095238095,,0.15666666666666665,,0.998263888888889,,,,0.804047619047619
v2_disentangle_l2__music_only,VOICE_GENERATOR_V57,unknown_fake,746,746,746,600,,,0.14,,0.9996689497716894,,,,0.8600000000000001
v2_disentangle_l2__music_only,MUSIC_GENERATOR_V57,FMA,1100,1100,1100,1100,0.1527272727272727,0.14181818181818184,,,,,,,0.8503896103896105
v2_disentangle_l2__music_only,MUSIC_GENERATOR_V57,MusicGen_medium,192,192,192,192,,0.14583333333333337,,,,,,,0.8541666666666666
v2_disentangle_l2__music_only,MUSIC_GENERATOR_V57,absent,316,316,316,0,0.04752974389997983,0.05682597297842307,,,,,,,0.9498141906490364
v2_disentangle_l2__music_only,MUSIC_GENERATOR_V57,audioldm2,192,192,192,192,,0.20833333333333337,,,,,,,0.7916666666666666
v2_disentangle_l2__music_only,MUSIC_GENERATOR_V57,musicldm,194,194,194,194,,0.1649484536082474,,,,,,,0.8350515463917526
v2_disentangle_l2__music_only,MUSIC_GENERATOR_V57,mustango,192,192,192,192,,0.125,,,,,,,0.875
v2_disentangle_l2__music_only,MUSIC_GENERATOR_V57,real,175,175,150,175,0.28,0.28,,1.0,,,,,0.7200000000000001
v2_disentangle_l2__music_only,MUSIC_GENERATOR_V57,real_unspecified,856,856,600,856,0.2802877697841727,0.2733333333333333,,0.9821223958333334,,,,,0.7216992120589244
v2_disentangle_l2__music_only,MUSIC_GENERATOR_V57,stable_audio_open,60,60,60,60,,0.30000000000000004,,,,,,,0.6999999999999998
v2_disentangle_l2__music_only,MUSIC_GENERATOR_V57,suno,148,148,143,148,,0.06996086105675149,,1.0,,,,,0.9300391389432485
v2_disentangle_l2__music_only,MUSIC_GENERATOR_V57,udio,150,150,147,150,,0.18376623376623377,,0.997732426303855,,,,,0.8162337662337662
v2_disentangle_l2__music_only,MUSIC_GENERATOR_V57,unknown_fake,855,855,600,855,,0.22999999999999998,,0.9808169934640523,,,,,0.7700000000000001
v2_disentangle_l2__file_only,CELL_V57,FF,925,925,925,925,,,,,,,,,
v2_disentangle_l2__file_only,CELL_V57,FR,925,925,925,925,,,,,,,,,
v2_disentangle_l2__file_only,CELL_V57,RF,925,925,925,925,,,,,,,,,
v2_disentangle_l2__file_only,CELL_V57,RR,925,925,925,925,,,,,,,,,
v2_disentangle_l2__file_only,CELL_V57,not_mixed,877,877,316,561,0.06384091689828551,0.05682597297842307,0.07130147432638534,0.9927852614003023,0.999909745255985,0.935323904657257,0.9963475033281437,0.9414262645243456,0.935323904657257
v2_disentangle_l2__file_only,LAYOUT_V57,concurrent,1900,1900,1900,1900,0.1094736842105263,0.1389473684210526,0.10105263157894738,,,0.8871578947368421,,,0.8871578947368421
v2_disentangle_l2__file_only,LAYOUT_V57,music_only,50,50,0,50,0.19999999999999998,,0.24,,,,,,0.7849999999999999
v2_disentangle_l2__file_only,LAYOUT_V57,partial_overlap,300,300,300,300,0.28222222222222226,0.31999999999999995,0.30000000000000004,,,0.7048888888888889,,,0.7048888888888889
v2_disentangle_l2__file_only,LAYOUT_V57,sequential,900,900,900,900,0.17703703703703705,0.19999999999999998,0.14666666666666664,,,0.8274814814814815,,,0.8274814814814815
v2_disentangle_l2__file_only,LAYOUT_V57,simultaneous,600,600,600,600,0.18555555555555553,0.2766666666666666,0.16666666666666663,,,0.801888888888889,,,0.801888888888889
v2_disentangle_l2__file_only,LAYOUT_V57,source_disjoint,400,400,0,400,0.04500000000000002,,0.050000000000000024,,,,,,0.9531249999999999
v2_disentangle_l2__file_only,LAYOUT_V57,source_matched_instrumental,61,61,0,61,0.018181818181818188,,0.036363636363636376,,,,,,0.975
v2_disentangle_l2__file_only,LAYOUT_V57,speech_only,266,266,266,0,0.04138127853881281,0.04138127853881281,,,,,,,0.9586187214611873
v2_disentangle_l2__file_only,LAYOUT_V57,voice_only,50,50,50,0,0.12,0.16000000000000003,,,,,,,0.8685714285714285
v2_disentangle_l2__file_only,LAYOUT_V57,voice_screened_instrumental,50,50,0,50,,,,,,,,,
v2_disentangle_l2__file_only,CHANNEL_V57,clean,120,120,120,120,0.10555555555555558,0.19999999999999998,0.09999999999999999,,,0.8772222222222222,,,0.8772222222222222
v2_disentangle_l2__file_only,CHANNEL_V57,clean_flac,66,66,58,58,0.10434782608695654,0.2068965517241379,0.17261904761904762,1.0,1.0,0.8546610623259798,1.0,0.8691949560933818,0.8546610623259798
v2_disentangle_l2__file_only,CHANNEL_V57,common_flac16k,511,511,0,511,0.05870863970588236,,0.05088082107843139,,,,,,0.9442267922794118
v2_disentangle_l2__file_only,CHANNEL_V57,flac16k,600,600,600,600,0.18000000000000002,0.2633333333333333,0.1333333333333333,,,0.8173333333333334,,,0.8173333333333334
v2_disentangle_l2__file_only,CHANNEL_V57,g711_ulaw,120,120,120,120,0.2388888888888889,0.16666666666666663,0.25,,,0.7722222222222223,,,0.7722222222222223
v2_disentangle_l2__file_only,CHANNEL_V57,g722_wb,120,120,120,120,0.16666666666666663,0.19999999999999998,0.09999999999999999,,,0.8466666666666667,,,0.8466666666666667
v2_disentangle_l2__file_only,CHANNEL_V57,mp3_64k,67,67,58,59,0.19306418219461696,0.27586206896551724,0.20344827586206893,1.0,1.0,0.7872610123509673,1.0,0.8085349111158706,0.7872610123509673
v2_disentangle_l2__file_only,CHANNEL_V57,noisy_flac,66,66,58,58,0.23015873015873015,0.31034482758620685,0.1380952380952381,0.9935344827586207,1.0,0.7814230979748221,0.9967672413793103,0.802957512315271,0.7814230979748221
v2_disentangle_l2__file_only,CHANNEL_V57,ogg_48k,67,67,59,58,0.19306418219461696,0.271264367816092,0.17261904761904762,1.0,1.0,0.7974293210537589,1.0,0.817686388948383,0.7974293210537589
v2_disentangle_l2__file_only,CHANNEL_V57,opus_nb_8k,120,120,120,120,0.40555555555555556,0.44999999999999996,0.35,,,0.6022222222222222,,,0.6022222222222222
v2_disentangle_l2__file_only,CHANNEL_V57,stereo_wav,67,67,59,58,0.23585858585858588,0.271264367816092,0.24166666666666667,1.0,1.0,0.7553178335074886,1.0,0.7797860501567397,0.7553178335074886
