EPOCH,LOSS,BASE_LOSS,CONSISTENCY_LOSS,SELECTION,MEAN_MUSIC_EER,WORST_MUSIC_EER
105,0.2719130218029022,0.22903187572956085,0.8576227426528931,0.7661819727891157,0.19430272108843535,0.2733333333333333
110,0.2671613395214081,0.22526486217975616,0.8379296064376831,0.7660756802721089,0.19118197278911567,0.2766666666666666
115,0.2627393305301666,0.22152741253376007,0.8242385387420654,0.7661139455782313,0.19110544217687073,0.2766666666666666
120,0.25857996940612793,0.2180122584104538,0.811354398727417,0.7680697278911565,0.19052721088435373,0.2733333333333333
125,0.254681259393692,0.21466481685638428,0.8003287315368652,0.7713137755102042,0.18737244897959185,0.27
130,0.251014769077301,0.2114744484424591,0.7908062934875488,0.7728996598639455,0.18753401360544217,0.2666666666666667
135,0.24754275381565094,0.20841185748577118,0.78261798620224,0.7711352040816326,0.1877295918367347,0.27
140,0.24424076080322266,0.2054678201675415,0.7754588723182678,0.7704209183673469,0.1891581632653061,0.27
145,0.24108873307704926,0.20263922214508057,0.7689900994300842,0.7686054421768708,0.1894557823129252,0.2733333333333333
150,0.23807191848754883,0.1999099999666214,0.7632384300231934,0.7685671768707483,0.18953231292517003,0.2733333333333333
155,0.23517799377441406,0.19727222621440887,0.7581153512001038,0.7695790816326531,0.19084183673469388,0.27
160,0.23239590227603912,0.19472400844097137,0.7534377574920654,0.7712159863945578,0.19090136054421766,0.2666666666666667
165,0.22971674799919128,0.1922498494386673,0.749337911605835,0.7732100340136054,0.19024659863945578,0.2633333333333333
170,0.22713281214237213,0.18985913693904877,0.7454735636711121,0.7724957482993198,0.1916751700680272,0.2633333333333333
175,0.22463729977607727,0.18754132091999054,0.7419196367263794,0.7747576530612246,0.19048469387755101,0.26
180,0.2222244143486023,0.18529026210308075,0.7386829853057861,0.7740433673469388,0.19191326530612243,0.26
185,0.2198888659477234,0.18310712277889252,0.7356347441673279,0.7742219387755103,0.1915561224489796,0.26
190,0.2176261842250824,0.18098695576190948,0.7327845096588135,0.7752933673469389,0.18941326530612246,0.26
195,0.21543221175670624,0.178926020860672,0.7301238775253296,0.7752933673469389,0.18941326530612246,0.26
200,0.21330341696739197,0.1769217699766159,0.7276330590248108,0.7753443877551021,0.18931122448979593,0.26
205,0.21123626828193665,0.17497093975543976,0.7253066301345825,0.7755229591836734,0.18895408163265306,0.26
210,0.2092277705669403,0.17307154834270477,0.7231245636940002,0.7761479591836735,0.1877040816326531,0.26
215,0.20727494359016418,0.17122261226177216,0.7210465669631958,0.7762372448979591,0.18752551020408162,0.26
220,0.20537498593330383,0.1694215089082718,0.7190696597099304,0.7762372448979591,0.18752551020408162,0.26
225,0.2035253793001175,0.16766636073589325,0.7171803712844849,0.7784991496598639,0.18633503401360546,0.2566666666666667
230,0.20172399282455444,0.16595561802387238,0.715367317199707,0.7784991496598639,0.18633503401360546,0.2566666666666667
235,0.19996853172779083,0.16428720951080322,0.713626503944397,0.7784991496598639,0.18633503401360546,0.2566666666666667
240,0.19825701415538788,0.16265957057476044,0.7119489312171936,0.778767006802721,0.18579931972789115,0.2566666666666667
245,0.19658762216567993,0.16107113659381866,0.7103295922279358,0.778767006802721,0.18579931972789115,0.2566666666666667
250,0.1949584186077118,0.159520223736763,0.7087639570236206,0.7786777210884352,0.18597789115646263,0.2566666666666667
255,0.1933678239583969,0.1580055058002472,0.7072463035583496,0.7791751700680272,0.1849829931972789,0.2566666666666667
260,0.19181419909000397,0.15652573108673096,0.7057693600654602,0.7768239795918368,0.18635204081632653,0.26
265,0.19029608368873596,0.15507948398590088,0.7043320536613464,0.7763775510204081,0.18724489795918367,0.26
270,0.18881212174892426,0.1536656618118286,0.7029291987419128,0.775187074829932,0.18629251700680274,0.2633333333333333
275,0.187360942363739,0.15228326618671417,0.7015533447265625,0.7727848639455782,0.18776360544217688,0.2666666666666667
280,0.18594127893447876,0.15093128383159637,0.7001999616622925,0.7732312925170067,0.1868707482993197,0.2666666666666667
285,0.1845521479845047,0.14960864186286926,0.698870062828064,0.7728741496598639,0.1875850340136054,0.2666666666666667
290,0.18319234251976013,0.1483142226934433,0.6975625157356262,0.770969387755102,0.1880612244897959,0.27
295,0.18186087906360626,0.14704707264900208,0.6962760090827942,0.770969387755102,0.1880612244897959,0.27
300,0.1805567890405655,0.1458062380552292,0.6950109601020813,0.7707015306122449,0.1885969387755102,0.27
305,0.17927925288677216,0.14459097385406494,0.6937655210494995,0.7706122448979592,0.18877551020408162,0.27
310,0.17802724242210388,0.14340031147003174,0.6925386786460876,0.7682993197278911,0.19006802721088434,0.2733333333333333
315,0.1767999231815338,0.1422334909439087,0.6913287043571472,0.7683886054421769,0.18988945578231295,0.2733333333333333
320,0.17559657990932465,0.14108975231647491,0.6901364326477051,0.7687457482993197,0.18917517006802717,0.2733333333333333
325,0.17441637814044952,0.13996818661689758,0.688963770866394,0.7687457482993197,0.18917517006802717,0.2733333333333333
330,0.17325863242149353,0.1388680785894394,0.6878110766410828,0.7676743197278912,0.19131802721088434,0.2733333333333333
335,0.17212264239788055,0.13778869807720184,0.6866787672042847,0.7695790816326531,0.19084183673469388,0.27
340,0.17100778222084045,0.13672935962677002,0.6855684518814087,0.7695280612244899,0.1909438775510204,0.27
345,0.16991332173347473,0.13568948209285736,0.6844766736030579,0.7695280612244899,0.1909438775510204,0.27
350,0.16883866488933563,0.13466866314411163,0.6834000945091248,0.7695280612244899,0.1909438775510204,0.27
