FILE_W,VOICE_W,dev_FILE_EER,dev_VOICE_EER,dev_ADS,factorial_FILE_EER,factorial_VOICE_EER,factorial_ADS,phone_FILE_EER,phone_VOICE_EER,phone_ADS,yue_FILE_EER,yue_VOICE_EER,yue_ADS,dev_DELTA,factorial_DELTA,phone_DELTA,yue_DELTA,AUDIT_MIN_DELTA,AUDIT_MEAN_DELTA,DEV_THEN_AUDIT_RANK
0.05,0.15,0.20763636363636362,0.28,0.7853246753246753,0.20763636363636362,0.21714285714285717,0.791038961038961,0.1382857142857143,0.12,0.8656071428571428,0.09578804347826086,0.12916666666666665,0.882724257830762,-0.0022857142857143353,-0.0034285714285715585,0.011357142857142843,-0.005416666666666736,-0.005416666666666736,0.0008373015873015163,190020.0
0.0,0.15,0.20763636363636362,0.28,0.7853246753246753,0.20763636363636362,0.21714285714285717,0.791038961038961,0.15000000000000002,0.12,0.85975,0.09578804347826086,0.12916666666666665,0.882724257830762,-0.0022857142857143353,-0.0034285714285715585,0.00550000000000006,-0.005416666666666736,-0.005416666666666736,-0.0011150793650794115,190020.0
0.05,0.075,0.20763636363636362,0.28,0.7853246753246753,0.20763636363636362,0.23428571428571432,0.7876103896103896,0.1382857142857143,0.14,0.8616071428571428,0.09578804347826086,0.10208333333333333,0.8881409244974288,-0.0022857142857143353,-0.006857142857142895,0.00735714285714284,0.0,-0.006857142857142895,0.0001666666666666483,190048.0
0.0,0.075,0.20763636363636362,0.28,0.7853246753246753,0.20763636363636362,0.23428571428571432,0.7876103896103896,0.15000000000000002,0.14,0.85575,0.09578804347826086,0.10208333333333333,0.8881409244974288,-0.0022857142857143353,-0.006857142857142895,0.0015000000000000568,0.0,-0.006857142857142895,-0.0017857142857142794,190048.0
0.2,0.05,0.20763636363636362,0.28,0.7853246753246753,0.21527272727272728,0.22285714285714286,0.7860779220779222,0.11828571428571427,0.14249999999999996,0.8711071428571429,0.12771739130434784,0.10208333333333333,0.8721762505843852,-0.0022857142857143353,-0.008389610389610391,0.016857142857142904,-0.01596467391304357,-0.01596467391304357,-0.002499047148503686,190064.0
0.2,0.075,0.20763636363636362,0.28,0.7853246753246753,0.21527272727272728,0.23428571428571432,0.7837922077922077,0.11828571428571427,0.14,0.8716071428571428,0.12771739130434784,0.10208333333333333,0.8721762505843852,-0.0022857142857143353,-0.010675324675324838,0.01735714285714285,-0.01596467391304357,-0.01596467391304357,-0.003094285243741853,190064.0
0.2,0.15,0.20763636363636362,0.28,0.7853246753246753,0.21527272727272728,0.21714285714285717,0.7872207792207793,0.11828571428571427,0.12,0.8756071428571428,0.12771739130434784,0.12916666666666665,0.8667595839177186,-0.0022857142857143353,-0.007246753246753279,0.021357142857142852,-0.021381340579710195,-0.021381340579710195,-0.002423650323106874,190069.0
0.025,0.0,0.21527272727272728,0.26857142857142857,0.7837922077922077,0.19999999999999998,0.19999999999999998,0.7982857142857143,0.14414285714285713,0.14749999999999996,0.8571785714285713,0.09578804347826086,0.10208333333333333,0.8881409244974288,-0.0038181818181819427,0.0038181818181817206,0.0029285714285713915,0.0,0.0,0.002248917748917704,280001.0
0.15,0.0,0.21527272727272728,0.26857142857142857,0.7837922077922077,0.20945454545454545,0.19999999999999998,0.7935584415584416,0.12828571428571428,0.14749999999999996,0.8651071428571429,0.10122282608695654,0.10208333333333333,0.8854235331930809,-0.0038181818181819427,-0.0009090909090909705,0.010857142857142899,-0.0027173913043478937,-0.0027173913043478937,0.0024102202145680116,280011.0
0.025,0.2,0.21527272727272728,0.26857142857142857,0.7837922077922077,0.19999999999999998,0.21714285714285717,0.7948571428571429,0.14414285714285713,0.10999999999999999,0.8646785714285714,0.09578804347826086,0.12916666666666665,0.882724257830762,-0.0038181818181819427,0.0003896103896103842,0.010428571428571454,-0.005416666666666736,-0.005416666666666736,0.001800505050505034,280020.0
