ROUTE,FILE_NONPHONE_W,FILE_PHONE_W,VOICE_NONPHONE_W,VOICE_PHONE_W,dev,factorial,phone,yue,factorial_plus_phone,dev_DELTA,factorial_DELTA,phone_DELTA,yue_DELTA,factorial_plus_phone_DELTA,MIN_AUDIT_DELTA,MEAN_AUDIT_DELTA
soft,0.1,0.275,0.15,0.275,0.7815064935064935,0.7834025974025973,0.86975,0.8918909244974288,0.8416557413600891,0.002441558441558467,0.0031948051948051948,0.002571428571428669,0.025131340579710226,7.848383500541622e-05,0.002441558441558467,0.00833478319687564
soft,0.15,0.275,0.1,0.3,0.7815064935064935,0.782883116883117,0.87025,0.8918909244974288,0.842659977703456,0.002441558441558467,0.0026753246753248305,0.003071428571428614,0.025131340579710226,0.0010827201783722984,0.002441558441558467,0.008329913067005534
hard,0.1,0.3,0.2,0.3,0.7815064935064935,0.7834025974025973,0.8752500000000001,0.8843909244974287,0.8410515050167224,0.002441558441558467,0.0031948051948051948,0.00807142857142873,0.017631340579710164,-0.000525752508361288,0.002441558441558467,0.007834783196875639
hard,0.15,0.3,0.2,0.3,0.7815064935064935,0.7834025974025973,0.8752500000000001,0.8843909244974287,0.8403950947603122,0.002441558441558467,0.0031948051948051948,0.00807142857142873,0.017631340579710164,-0.001182162764771566,0.002441558441558467,0.007834783196875639
soft,0.1,0.3,0.2,0.3,0.7815064935064935,0.7834025974025973,0.8752500000000001,0.8843909244974287,0.8410515050167224,0.002441558441558467,0.0031948051948051948,0.00807142857142873,0.017631340579710164,-0.000525752508361288,0.002441558441558467,0.007834783196875639
soft,0.15,0.3,0.2,0.3,0.7815064935064935,0.7834025974025973,0.8752500000000001,0.8843909244974287,0.8410515050167224,0.002441558441558467,0.0031948051948051948,0.00807142857142873,0.017631340579710164,-0.000525752508361288,0.002441558441558467,0.007834783196875639
hard,0.1,0.3,0.2,0.275,0.7815064935064935,0.7834025974025973,0.8747499999999999,0.8843909244974287,0.8407036789297659,0.002441558441558467,0.0031948051948051948,0.007571428571428562,0.017631340579710164,-0.000873578595317781,0.002441558441558467,0.007709783196875597
hard,0.15,0.3,0.2,0.275,0.7815064935064935,0.7834025974025973,0.8747499999999999,0.8843909244974287,0.8400472686733557,0.002441558441558467,0.0031948051948051948,0.007571428571428562,0.017631340579710164,-0.001529988851728059,0.002441558441558467,0.007709783196875597
soft,0.1,0.3,0.2,0.275,0.7815064935064935,0.7834025974025973,0.8747499999999999,0.8843909244974287,0.8407036789297659,0.002441558441558467,0.0031948051948051948,0.007571428571428562,0.017631340579710164,-0.000873578595317781,0.002441558441558467,0.007709783196875597
soft,0.15,0.3,0.2,0.275,0.7815064935064935,0.7834025974025973,0.8747499999999999,0.8843909244974287,0.8407036789297659,0.002441558441558467,0.0031948051948051948,0.007571428571428562,0.017631340579710164,-0.000873578595317781,0.002441558441558467,0.007709783196875597
