ROUTE,FILE_NONPHONE_W,FILE_PHONE_W,VOICE_NONPHONE_W,VOICE_PHONE_W,dev,factorial,phone,yue,factorial_plus_phone,dev_DELTA,factorial_DELTA,phone_DELTA,yue_DELTA,factorial_plus_phone_DELTA,MIN_AUDIT_DELTA,MEAN_AUDIT_DELTA
soft,0.15,0.15,0.2,0.2,0.7826493506493506,0.7847792207792208,0.8491071428571428,0.8854235331930809,0.8310791527313266,-0.006103896103896167,-0.008545454545454412,-0.004142857142857226,-0.0027173913043478937,-0.0019170568561873713,-0.008545454545454412,-0.0053773997741389246
soft,0.15,0.15,0.2,0.225,0.7826493506493506,0.7847792207792208,0.8491071428571428,0.8854235331930809,0.8314269788182831,-0.006103896103896167,-0.008545454545454412,-0.004142857142857226,-0.0027173913043478937,-0.0015692307692308782,-0.008545454545454412,-0.0053773997741389246
soft,0.15,0.15,0.2,0.25,0.7826493506493506,0.7847792207792208,0.8491071428571428,0.8854235331930809,0.8321226309921962,-0.006103896103896167,-0.008545454545454412,-0.004142857142857226,-0.0027173913043478937,-0.000873578595317781,-0.008545454545454412,-0.0053773997741389246
soft,0.15,0.15,0.2,0.275,0.7826493506493506,0.7847792207792208,0.8491071428571428,0.8854235331930809,0.8324704570791527,-0.006103896103896167,-0.008545454545454412,-0.004142857142857226,-0.0027173913043478937,-0.000525752508361288,-0.008545454545454412,-0.0053773997741389246
soft,0.15,0.15,0.25,0.2,0.7826493506493506,0.7847792207792208,0.8491071428571428,0.8854235331930809,0.8307313266443701,-0.006103896103896167,-0.008545454545454412,-0.004142857142857226,-0.0027173913043478937,-0.0022648829431438644,-0.008545454545454412,-0.0053773997741389246
hard,0.15,0.2,0.225,0.15,0.7805974025974026,0.7847792207792208,0.8506785714285714,0.8854235331930809,0.8303835005574136,-0.008155844155844139,-0.008545454545454412,-0.002571428571428669,-0.0027173913043478937,-0.0026127090301003575,-0.008545454545454412,-0.005497529644268778
soft,0.15,0.2,0.225,0.15,0.7805974025974026,0.7847792207792208,0.8506785714285714,0.8854235331930809,0.8303835005574136,-0.008155844155844139,-0.008545454545454412,-0.002571428571428669,-0.0027173913043478937,-0.0026127090301003575,-0.008545454545454412,-0.005497529644268778
hard,0.15,0.15,0.25,0.15,0.7826493506493506,0.7847792207792208,0.8486071428571429,0.8854235331930809,0.8307313266443701,-0.006103896103896167,-0.008545454545454412,-0.004642857142857171,-0.0027173913043478937,-0.0022648829431438644,-0.008545454545454412,-0.005502399774138911
hard,0.15,0.15,0.275,0.15,0.7826493506493506,0.7847792207792208,0.8486071428571429,0.8854235331930809,0.8303835005574136,-0.006103896103896167,-0.008545454545454412,-0.004642857142857171,-0.0027173913043478937,-0.0026127090301003575,-0.008545454545454412,-0.005502399774138911
soft,0.15,0.15,0.25,0.15,0.7826493506493506,0.7847792207792208,0.8486071428571429,0.8854235331930809,0.8307313266443701,-0.006103896103896167,-0.008545454545454412,-0.004642857142857171,-0.0027173913043478937,-0.0022648829431438644,-0.008545454545454412,-0.005502399774138911
soft,0.15,0.15,0.275,0.15,0.7826493506493506,0.7847792207792208,0.8486071428571429,0.8854235331930809,0.8303835005574136,-0.006103896103896167,-0.008545454545454412,-0.004642857142857171,-0.0027173913043478937,-0.0026127090301003575,-0.008545454545454412,-0.005502399774138911
hard,0.15,0.225,0.2,0.15,0.7803636363636364,0.7847792207792208,0.8506785714285714,0.8854235331930809,0.8312963210702341,-0.008389610389610391,-0.008545454545454412,-0.002571428571428669,-0.0027173913043478937,-0.0016998885172798683,-0.008545454545454412,-0.005555971202710341
soft,0.15,0.225,0.2,0.15,0.7803636363636364,0.7847792207792208,0.8506785714285714,0.8854235331930809,0.8312963210702341,-0.008389610389610391,-0.008545454545454412,-0.002571428571428669,-0.0027173913043478937,-0.0016998885172798683,-0.008545454545454412,-0.005555971202710341
hard,0.15,0.15,0.3,0.2,0.7815064935064935,0.7847792207792208,0.8491071428571428,0.8854235331930809,0.8307313266443701,-0.007246753246753279,-0.008545454545454412,-0.004142857142857226,-0.0027173913043478937,-0.0022648829431438644,-0.008545454545454412,-0.005663114059853203
soft,0.15,0.15,0.3,0.2,0.7815064935064935,0.7847792207792208,0.8491071428571428,0.8854235331930809,0.8307313266443701,-0.007246753246753279,-0.008545454545454412,-0.004142857142857226,-0.0027173913043478937,-0.0022648829431438644,-0.008545454545454412,-0.005663114059853203
hard,0.15,0.15,0.225,0.15,0.7815064935064935,0.7847792207792208,0.8486071428571429,0.8854235331930809,0.8303835005574136,-0.007246753246753279,-0.008545454545454412,-0.004642857142857171,-0.0027173913043478937,-0.0026127090301003575,-0.008545454545454412,-0.005788114059853189
soft,0.15,0.15,0.225,0.15,0.7815064935064935,0.7847792207792208,0.8486071428571429,0.8854235331930809,0.8303835005574136,-0.007246753246753279,-0.008545454545454412,-0.004642857142857171,-0.0027173913043478937,-0.0026127090301003575,-0.008545454545454412,-0.005788114059853189
hard,0.15,0.225,0.15,0.2,0.7826493506493506,0.7847792207792208,0.8511785714285713,0.8816735331930808,0.8319919732441472,-0.006103896103896167,-0.008545454545454412,-0.002071428571428724,-0.006467391304347925,-0.0010042363433667711,-0.008545454545454412,-0.005797042631281807
hard,0.15,0.225,0.15,0.225,0.7826493506493506,0.7847792207792208,0.8511785714285713,0.8816735331930808,0.8330354515050167,-0.006103896103896167,-0.008545454545454412,-0.002071428571428724,-0.006467391304347925,3.924191750270811e-05,-0.008545454545454412,-0.005797042631281807
hard,0.15,0.225,0.15,0.25,0.7826493506493506,0.7847792207792208,0.8511785714285713,0.8816735331930808,0.8330354515050167,-0.006103896103896167,-0.008545454545454412,-0.002071428571428724,-0.006467391304347925,3.924191750270811e-05,-0.008545454545454412,-0.005797042631281807
soft,0.15,0.225,0.15,0.2,0.7826493506493506,0.7847792207792208,0.8511785714285713,0.8816735331930808,0.8319919732441472,-0.006103896103896167,-0.008545454545454412,-0.002071428571428724,-0.006467391304347925,-0.0010042363433667711,-0.008545454545454412,-0.005797042631281807
soft,0.15,0.225,0.15,0.225,0.7826493506493506,0.7847792207792208,0.8511785714285713,0.8816735331930808,0.8330354515050167,-0.006103896103896167,-0.008545454545454412,-0.002071428571428724,-0.006467391304347925,3.924191750270811e-05,-0.008545454545454412,-0.005797042631281807
soft,0.15,0.225,0.15,0.25,0.7826493506493506,0.7847792207792208,0.8511785714285713,0.8816735331930808,0.8330354515050167,-0.006103896103896167,-0.008545454545454412,-0.002071428571428724,-0.006467391304347925,3.924191750270811e-05,-0.008545454545454412,-0.005797042631281807
hard,0.15,0.2,0.15,0.2,0.7817402597402597,0.7847792207792208,0.8511785714285713,0.8816735331930808,0.8310791527313266,-0.007012987012987026,-0.008545454545454412,-0.002071428571428724,-0.006467391304347925,-0.0019170568561873713,-0.008545454545454412,-0.006024315358554522
hard,0.15,0.2,0.15,0.225,0.7817402597402597,0.7847792207792208,0.8511785714285713,0.8816735331930808,0.8321226309921962,-0.007012987012987026,-0.008545454545454412,-0.002071428571428724,-0.006467391304347925,-0.000873578595317781,-0.008545454545454412,-0.006024315358554522
hard,0.15,0.2,0.15,0.25,0.7817402597402597,0.7847792207792208,0.8511785714285713,0.8816735331930808,0.8321226309921962,-0.007012987012987026,-0.008545454545454412,-0.002071428571428724,-0.006467391304347925,-0.000873578595317781,-0.008545454545454412,-0.006024315358554522
soft,0.15,0.2,0.15,0.2,0.7817402597402597,0.7847792207792208,0.8511785714285713,0.8816735331930808,0.8310791527313266,-0.007012987012987026,-0.008545454545454412,-0.002071428571428724,-0.006467391304347925,-0.0019170568561873713,-0.008545454545454412,-0.006024315358554522
soft,0.15,0.2,0.15,0.225,0.7817402597402597,0.7847792207792208,0.8511785714285713,0.8816735331930808,0.8321226309921962,-0.007012987012987026,-0.008545454545454412,-0.002071428571428724,-0.006467391304347925,-0.000873578595317781,-0.008545454545454412,-0.006024315358554522
soft,0.15,0.2,0.15,0.25,0.7817402597402597,0.7847792207792208,0.8511785714285713,0.8816735331930808,0.8321226309921962,-0.007012987012987026,-0.008545454545454412,-0.002071428571428724,-0.006467391304347925,-0.000873578595317781,-0.008545454545454412,-0.006024315358554522
hard,0.15,0.15,0.2,0.15,0.7803636363636364,0.7847792207792208,0.8486071428571429,0.8854235331930809,0.8303835005574136,-0.008389610389610391,-0.008545454545454412,-0.004642857142857171,-0.0027173913043478937,-0.0026127090301003575,-0.008545454545454412,-0.006073828345567467
soft,0.15,0.15,0.2,0.15,0.7803636363636364,0.7847792207792208,0.8486071428571429,0.8854235331930809,0.8303835005574136,-0.008389610389610391,-0.008545454545454412,-0.004642857142857171,-0.0027173913043478937,-0.0026127090301003575,-0.008545454545454412,-0.006073828345567467
hard,0.15,0.15,0.15,0.2,0.7826493506493506,0.7847792207792208,0.8491071428571428,0.8816735331930808,0.8310791527313266,-0.006103896103896167,-0.008545454545454412,-0.004142857142857226,-0.006467391304347925,-0.0019170568561873713,-0.008545454545454412,-0.006314899774138932
hard,0.15,0.15,0.15,0.225,0.7826493506493506,0.7847792207792208,0.8491071428571428,0.8816735331930808,0.8321226309921962,-0.006103896103896167,-0.008545454545454412,-0.004142857142857226,-0.006467391304347925,-0.000873578595317781,-0.008545454545454412,-0.006314899774138932
hard,0.15,0.15,0.15,0.25,0.7826493506493506,0.7847792207792208,0.8491071428571428,0.8816735331930808,0.8321226309921962,-0.006103896103896167,-0.008545454545454412,-0.004142857142857226,-0.006467391304347925,-0.000873578595317781,-0.008545454545454412,-0.006314899774138932
soft,0.15,0.15,0.15,0.2,0.7826493506493506,0.7847792207792208,0.8491071428571428,0.8816735331930808,0.8310791527313266,-0.006103896103896167,-0.008545454545454412,-0.004142857142857226,-0.006467391304347925,-0.0019170568561873713,-0.008545454545454412,-0.006314899774138932
soft,0.15,0.15,0.15,0.225,0.7826493506493506,0.7847792207792208,0.8491071428571428,0.8816735331930808,0.8321226309921962,-0.006103896103896167,-0.008545454545454412,-0.004142857142857226,-0.006467391304347925,-0.000873578595317781,-0.008545454545454412,-0.006314899774138932
soft,0.15,0.15,0.15,0.25,0.7826493506493506,0.7847792207792208,0.8491071428571428,0.8816735331930808,0.8321226309921962,-0.006103896103896167,-0.008545454545454412,-0.004142857142857226,-0.006467391304347925,-0.000873578595317781,-0.008545454545454412,-0.006314899774138932
hard,0.2,0.3,0.35,0.3,0.7898961038961039,0.7845454545454544,0.8571785714285713,0.8881409244974288,0.8344740245261985,0.0011428571428571122,-0.008779220779220775,0.003928571428571281,0.0,0.0014778149386844852,-0.008779220779220775,-0.0009269480519480955
soft,0.2,0.3,0.35,0.3,0.7898961038961039,0.7845454545454544,0.8571785714285713,0.8881409244974288,0.8344740245261985,0.0011428571428571122,-0.008779220779220775,0.003928571428571281,0.0,0.0014778149386844852,-0.008779220779220775,-0.0009269480519480955
hard,0.2,0.3,0.35,0.25,0.7898961038961039,0.7845454545454544,0.8561785714285715,0.8881409244974288,0.834126198439242,0.0011428571428571122,-0.008779220779220775,0.0029285714285713915,0.0,0.0011299888517279921,-0.008779220779220775,-0.001176948051948068
hard,0.2,0.3,0.35,0.275,0.7898961038961039,0.7845454545454544,0.8561785714285715,0.8881409244974288,0.8344740245261985,0.0011428571428571122,-0.008779220779220775,0.0029285714285713915,0.0,0.0014778149386844852,-0.008779220779220775,-0.001176948051948068
soft,0.2,0.3,0.35,0.25,0.7898961038961039,0.7845454545454544,0.8561785714285715,0.8881409244974288,0.834126198439242,0.0011428571428571122,-0.008779220779220775,0.0029285714285713915,0.0,0.0011299888517279921,-0.008779220779220775,-0.001176948051948068
soft,0.2,0.3,0.35,0.275,0.7898961038961039,0.7845454545454544,0.8561785714285715,0.8881409244974288,0.8344740245261985,0.0011428571428571122,-0.008779220779220775,0.0029285714285713915,0.0,0.0014778149386844852,-0.008779220779220775,-0.001176948051948068
hard,0.2,0.3,0.35,0.35,0.7887532467532468,0.7845454545454544,0.8571785714285713,0.8881409244974288,0.835517502787068,0.0,-0.008779220779220775,0.003928571428571281,0.0,0.0025212931995540755,-0.008779220779220775,-0.0012126623376623735
soft,0.2,0.3,0.35,0.35,0.7887532467532468,0.7845454545454544,0.8571785714285713,0.8881409244974288,0.835517502787068,0.0,-0.008779220779220775,0.003928571428571281,0.0,0.0025212931995540755,-0.008779220779220775,-0.0012126623376623735
hard,0.2,0.3,0.35,0.4,0.7876103896103896,0.7845454545454544,0.8576785714285715,0.8881409244974288,0.8369088071348941,-0.0011428571428571122,-0.008779220779220775,0.004428571428571448,0.0,0.003912597547380159,-0.008779220779220775,-0.0013733766233766098
hard,0.2,0.3,0.4,0.4,0.7876103896103896,0.7845454545454544,0.8576785714285715,0.8881409244974288,0.8365609810479376,-0.0011428571428571122,-0.008779220779220775,0.004428571428571448,0.0,0.0035647714604236658,-0.008779220779220775,-0.0013733766233766098
soft,0.2,0.3,0.35,0.4,0.7876103896103896,0.7845454545454544,0.8576785714285715,0.8881409244974288,0.8369088071348941,-0.0011428571428571122,-0.008779220779220775,0.004428571428571448,0.0,0.003912597547380159,-0.008779220779220775,-0.0013733766233766098
soft,0.2,0.3,0.4,0.4,0.7876103896103896,0.7845454545454544,0.8576785714285715,0.8881409244974288,0.8365609810479376,-0.0011428571428571122,-0.008779220779220775,0.004428571428571448,0.0,0.0035647714604236658,-0.008779220779220775,-0.0013733766233766098
hard,0.2,0.3,0.275,0.35,0.7876103896103896,0.7845454545454544,0.8571785714285713,0.8881409244974288,0.8365609810479376,-0.0011428571428571122,-0.008779220779220775,0.003928571428571281,0.0,0.0035647714604236658,-0.008779220779220775,-0.0014983766233766516
hard,0.2,0.3,0.4,0.35,0.7876103896103896,0.7845454545454544,0.8571785714285713,0.8881409244974288,0.8358653288740245,-0.0011428571428571122,-0.008779220779220775,0.003928571428571281,0.0,0.0028691192865105686,-0.008779220779220775,-0.0014983766233766516
soft,0.2,0.3,0.275,0.35,0.7876103896103896,0.7845454545454544,0.8571785714285713,0.8881409244974288,0.8365609810479376,-0.0011428571428571122,-0.008779220779220775,0.003928571428571281,0.0,0.0035647714604236658,-0.008779220779220775,-0.0014983766233766516
soft,0.2,0.3,0.4,0.35,0.7876103896103896,0.7845454545454544,0.8571785714285713,0.8881409244974288,0.8358653288740245,-0.0011428571428571122,-0.008779220779220775,0.003928571428571281,0.0,0.0028691192865105686,-0.008779220779220775,-0.0014983766233766516
hard,0.2,0.3,0.2,0.3,0.7864675324675324,0.7845454545454544,0.8571785714285713,0.8881409244974288,0.836213154960981,-0.0022857142857143353,-0.008779220779220775,0.003928571428571281,0.0,0.0032169453734670617,-0.008779220779220775,-0.0017840909090909574
soft,0.2,0.3,0.2,0.3,0.7864675324675324,0.7845454545454544,0.8571785714285713,0.8881409244974288,0.836213154960981,-0.0022857142857143353,-0.008779220779220775,0.003928571428571281,0.0,0.0032169453734670617,-0.008779220779220775,-0.0017840909090909574
hard,0.2,0.3,0.35,0.2,0.7864675324675324,0.7845454545454544,0.8561785714285715,0.8881409244974288,0.8334305462653289,-0.0022857142857143353,-0.008779220779220775,0.0029285714285713915,0.0,0.00043433667781489493,-0.008779220779220775,-0.00203409090909093
hard,0.2,0.3,0.35,0.225,0.7864675324675324,0.7845454545454544,0.8561785714285715,0.8881409244974288,0.8337783723522855,-0.0022857142857143353,-0.008779220779220775,0.0029285714285713915,0.0,0.000782162764771499,-0.008779220779220775,-0.00203409090909093
soft,0.2,0.3,0.35,0.2,0.7864675324675324,0.7845454545454544,0.8561785714285715,0.8881409244974288,0.8334305462653289,-0.0022857142857143353,-0.008779220779220775,0.0029285714285713915,0.0,0.00043433667781489493,-0.008779220779220775,-0.00203409090909093
soft,0.2,0.3,0.35,0.225,0.7864675324675324,0.7845454545454544,0.8561785714285715,0.8881409244974288,0.8337783723522855,-0.0022857142857143353,-0.008779220779220775,0.0029285714285713915,0.0,0.000782162764771499,-0.008779220779220775,-0.00203409090909093
hard,0.2,0.3,0.3,0.15,0.7864675324675324,0.7845454545454544,0.8556785714285715,0.8881409244974288,0.834126198439242,-0.0022857142857143353,-0.008779220779220775,0.0024285714285714466,0.0,0.0011299888517279921,-0.008779220779220775,-0.002159090909090916
hard,0.2,0.3,0.35,0.15,0.7864675324675324,0.7845454545454544,0.8556785714285715,0.8881409244974288,0.8334305462653289,-0.0022857142857143353,-0.008779220779220775,0.0024285714285714466,0.0,0.00043433667781489493,-0.008779220779220775,-0.002159090909090916
soft,0.2,0.3,0.3,0.15,0.7864675324675324,0.7845454545454544,0.8556785714285715,0.8881409244974288,0.834126198439242,-0.0022857142857143353,-0.008779220779220775,0.0024285714285714466,0.0,0.0011299888517279921,-0.008779220779220775,-0.002159090909090916
soft,0.2,0.3,0.35,0.15,0.7864675324675324,0.7845454545454544,0.8556785714285715,0.8881409244974288,0.8330827201783724,-0.0022857142857143353,-0.008779220779220775,0.0024285714285714466,0.0,8.651059085840185e-05,-0.008779220779220775,-0.002159090909090916
hard,0.2,0.2,0.35,0.3,0.7889870129870129,0.7845454545454544,0.8521785714285715,0.8881409244974288,0.8310791527313266,0.0002337662337661417,-0.008779220779220775,-0.001071428571428612,0.0,-0.0019170568561873713,-0.008779220779220775,-0.0024042207792208115
hard,0.2,0.225,0.35,0.3,0.7889870129870129,0.7845454545454544,0.8521785714285715,0.8881409244974288,0.8319919732441472,0.0002337662337661417,-0.008779220779220775,-0.001071428571428612,0.0,-0.0010042363433667711,-0.008779220779220775,-0.0024042207792208115
soft,0.2,0.2,0.35,0.3,0.7889870129870129,0.7845454545454544,0.8521785714285715,0.8881409244974288,0.8310791527313266,0.0002337662337661417,-0.008779220779220775,-0.001071428571428612,0.0,-0.0019170568561873713,-0.008779220779220775,-0.0024042207792208115
soft,0.2,0.225,0.35,0.3,0.7889870129870129,0.7845454545454544,0.8521785714285715,0.8881409244974288,0.8319919732441472,0.0002337662337661417,-0.008779220779220775,-0.001071428571428612,0.0,-0.0010042363433667711,-0.008779220779220775,-0.0024042207792208115
hard,0.2,0.2,0.35,0.25,0.7889870129870129,0.7845454545454544,0.8511785714285713,0.8881409244974288,0.8307313266443701,0.0002337662337661417,-0.008779220779220775,-0.002071428571428724,0.0,-0.0022648829431438644,-0.008779220779220775,-0.0026542207792208394
hard,0.2,0.2,0.35,0.275,0.7889870129870129,0.7845454545454544,0.8511785714285713,0.8881409244974288,0.8310791527313266,0.0002337662337661417,-0.008779220779220775,-0.002071428571428724,0.0,-0.0019170568561873713,-0.008779220779220775,-0.0026542207792208394
hard,0.2,0.225,0.35,0.25,0.7889870129870129,0.7845454545454544,0.8511785714285713,0.8881409244974288,0.8316441471571907,0.0002337662337661417,-0.008779220779220775,-0.002071428571428724,0.0,-0.0013520624303232642,-0.008779220779220775,-0.0026542207792208394
hard,0.2,0.225,0.35,0.275,0.7889870129870129,0.7845454545454544,0.8511785714285713,0.8881409244974288,0.8319919732441472,0.0002337662337661417,-0.008779220779220775,-0.002071428571428724,0.0,-0.0010042363433667711,-0.008779220779220775,-0.0026542207792208394
soft,0.2,0.2,0.35,0.25,0.7889870129870129,0.7845454545454544,0.8511785714285713,0.8881409244974288,0.8307313266443701,0.0002337662337661417,-0.008779220779220775,-0.002071428571428724,0.0,-0.0022648829431438644,-0.008779220779220775,-0.0026542207792208394
soft,0.2,0.2,0.35,0.275,0.7889870129870129,0.7845454545454544,0.8511785714285713,0.8881409244974288,0.8310791527313266,0.0002337662337661417,-0.008779220779220775,-0.002071428571428724,0.0,-0.0019170568561873713,-0.008779220779220775,-0.0026542207792208394
soft,0.2,0.225,0.35,0.25,0.7889870129870129,0.7845454545454544,0.8511785714285713,0.8881409244974288,0.8316441471571907,0.0002337662337661417,-0.008779220779220775,-0.002071428571428724,0.0,-0.0013520624303232642,-0.008779220779220775,-0.0026542207792208394
soft,0.2,0.225,0.35,0.275,0.7889870129870129,0.7845454545454544,0.8511785714285713,0.8881409244974288,0.8319919732441472,0.0002337662337661417,-0.008779220779220775,-0.002071428571428724,0.0,-0.0010042363433667711,-0.008779220779220775,-0.0026542207792208394
hard,0.2,0.2,0.35,0.35,0.7878441558441558,0.7845454545454544,0.8521785714285715,0.8881409244974288,0.8321226309921962,-0.0009090909090909705,-0.008779220779220775,-0.001071428571428612,0.0,-0.000873578595317781,-0.008779220779220775,-0.0026899350649350895
hard,0.2,0.225,0.35,0.35,0.7878441558441558,0.7845454545454544,0.8521785714285715,0.8881409244974288,0.8330354515050167,-0.0009090909090909705,-0.008779220779220775,-0.001071428571428612,0.0,3.924191750270811e-05,-0.008779220779220775,-0.0026899350649350895
soft,0.2,0.2,0.35,0.35,0.7878441558441558,0.7845454545454544,0.8521785714285715,0.8881409244974288,0.8321226309921962,-0.0009090909090909705,-0.008779220779220775,-0.001071428571428612,0.0,-0.000873578595317781,-0.008779220779220775,-0.0026899350649350895
soft,0.2,0.225,0.35,0.35,0.7878441558441558,0.7845454545454544,0.8521785714285715,0.8881409244974288,0.8330354515050167,-0.0009090909090909705,-0.008779220779220775,-0.001071428571428612,0.0,3.924191750270811e-05,-0.008779220779220775,-0.0026899350649350895
hard,0.2,0.2,0.35,0.4,0.7867012987012987,0.7845454545454544,0.8526785714285714,0.8881409244974288,0.8335139353400223,-0.0020519480519480826,-0.008779220779220775,-0.0005714285714286671,0.0,0.0005177257525083023,-0.008779220779220775,-0.0028506493506493813
hard,0.2,0.2,0.4,0.4,0.7867012987012987,0.7845454545454544,0.8526785714285714,0.8881409244974288,0.8331661092530658,-0.0020519480519480826,-0.008779220779220775,-0.0005714285714286671,0.0,0.00016989966555180924,-0.008779220779220775,-0.0028506493506493813
hard,0.2,0.225,0.35,0.4,0.7867012987012987,0.7845454545454544,0.8526785714285714,0.8881409244974288,0.8344267558528429,-0.0020519480519480826,-0.008779220779220775,-0.0005714285714286671,0.0,0.0014305462653289025,-0.008779220779220775,-0.0028506493506493813
hard,0.2,0.225,0.4,0.4,0.7867012987012987,0.7845454545454544,0.8526785714285714,0.8881409244974288,0.8340789297658863,-0.0020519480519480826,-0.008779220779220775,-0.0005714285714286671,0.0,0.0010827201783722984,-0.008779220779220775,-0.0028506493506493813
soft,0.2,0.2,0.35,0.4,0.7867012987012987,0.7845454545454544,0.8526785714285714,0.8881409244974288,0.8335139353400223,-0.0020519480519480826,-0.008779220779220775,-0.0005714285714286671,0.0,0.0005177257525083023,-0.008779220779220775,-0.0028506493506493813
soft,0.2,0.2,0.4,0.4,0.7867012987012987,0.7845454545454544,0.8526785714285714,0.8881409244974288,0.8331661092530658,-0.0020519480519480826,-0.008779220779220775,-0.0005714285714286671,0.0,0.00016989966555180924,-0.008779220779220775,-0.0028506493506493813
soft,0.2,0.225,0.35,0.4,0.7867012987012987,0.7845454545454544,0.8526785714285714,0.8881409244974288,0.8344267558528429,-0.0020519480519480826,-0.008779220779220775,-0.0005714285714286671,0.0,0.0014305462653289025,-0.008779220779220775,-0.0028506493506493813
soft,0.2,0.225,0.4,0.4,0.7867012987012987,0.7845454545454544,0.8526785714285714,0.8881409244974288,0.8340789297658863,-0.0020519480519480826,-0.008779220779220775,-0.0005714285714286671,0.0,0.0010827201783722984,-0.008779220779220775,-0.0028506493506493813
soft,0.2,0.3,0.15,0.275,0.7864675324675324,0.7845454545454544,0.8561785714285715,0.8843909244974287,0.8365609810479376,-0.0022857142857143353,-0.008779220779220775,0.0029285714285713915,-0.003750000000000031,0.0035647714604236658,-0.008779220779220775,-0.0029715909090909376
hard,0.2,0.2,0.275,0.35,0.7867012987012987,0.7845454545454544,0.8521785714285715,0.8881409244974288,0.8331661092530658,-0.0020519480519480826,-0.008779220779220775,-0.001071428571428612,0.0,0.00016989966555180924,-0.008779220779220775,-0.0029756493506493675
hard,0.2,0.2,0.4,0.35,0.7867012987012987,0.7845454545454544,0.8521785714285715,0.8881409244974288,0.8324704570791527,-0.0020519480519480826,-0.008779220779220775,-0.001071428571428612,0.0,-0.000525752508361288,-0.008779220779220775,-0.0029756493506493675
hard,0.2,0.225,0.275,0.35,0.7867012987012987,0.7845454545454544,0.8521785714285715,0.8881409244974288,0.8340789297658863,-0.0020519480519480826,-0.008779220779220775,-0.001071428571428612,0.0,0.0010827201783722984,-0.008779220779220775,-0.0029756493506493675
hard,0.2,0.225,0.4,0.35,0.7867012987012987,0.7845454545454544,0.8521785714285715,0.8881409244974288,0.8333832775919732,-0.0020519480519480826,-0.008779220779220775,-0.001071428571428612,0.0,0.0003870680044592012,-0.008779220779220775,-0.0029756493506493675
soft,0.2,0.2,0.275,0.35,0.7867012987012987,0.7845454545454544,0.8521785714285715,0.8881409244974288,0.8331661092530658,-0.0020519480519480826,-0.008779220779220775,-0.001071428571428612,0.0,0.00016989966555180924,-0.008779220779220775,-0.0029756493506493675
soft,0.2,0.2,0.4,0.35,0.7867012987012987,0.7845454545454544,0.8521785714285715,0.8881409244974288,0.8324704570791527,-0.0020519480519480826,-0.008779220779220775,-0.001071428571428612,0.0,-0.000525752508361288,-0.008779220779220775,-0.0029756493506493675
soft,0.2,0.225,0.275,0.35,0.7867012987012987,0.7845454545454544,0.8521785714285715,0.8881409244974288,0.8340789297658863,-0.0020519480519480826,-0.008779220779220775,-0.001071428571428612,0.0,0.0010827201783722984,-0.008779220779220775,-0.0029756493506493675
soft,0.2,0.225,0.4,0.35,0.7867012987012987,0.7845454545454544,0.8521785714285715,0.8881409244974288,0.8333832775919732,-0.0020519480519480826,-0.008779220779220775,-0.001071428571428612,0.0,0.0003870680044592012,-0.008779220779220775,-0.0029756493506493675
hard,0.2,0.3,0.15,0.275,0.7853246753246753,0.7845454545454544,0.8561785714285715,0.8843909244974287,0.8365609810479376,-0.0034285714285714475,-0.008779220779220775,0.0029285714285713915,-0.003750000000000031,0.0035647714604236658,-0.008779220779220775,-0.0032573051948052156
hard,0.2,0.2,0.2,0.3,0.7855584415584416,0.7845454545454544,0.8521785714285715,0.8881409244974288,0.8328182831661093,-0.0031948051948051948,-0.008779220779220775,-0.001071428571428612,0.0,-0.00017792642140468384,-0.008779220779220775,-0.0032613636363636456
hard,0.2,0.225,0.2,0.3,0.7855584415584416,0.7845454545454544,0.8521785714285715,0.8881409244974288,0.8337311036789298,-0.0031948051948051948,-0.008779220779220775,-0.001071428571428612,0.0,0.0007348940914158053,-0.008779220779220775,-0.0032613636363636456
soft,0.2,0.2,0.2,0.3,0.7855584415584416,0.7845454545454544,0.8521785714285715,0.8881409244974288,0.8328182831661093,-0.0031948051948051948,-0.008779220779220775,-0.001071428571428612,0.0,-0.00017792642140468384,-0.008779220779220775,-0.0032613636363636456
soft,0.2,0.225,0.2,0.3,0.7855584415584416,0.7845454545454544,0.8521785714285715,0.8881409244974288,0.8337311036789298,-0.0031948051948051948,-0.008779220779220775,-0.001071428571428612,0.0,0.0007348940914158053,-0.008779220779220775,-0.0032613636363636456
hard,0.2,0.3,0.15,0.15,0.7853246753246753,0.7845454545454544,0.8556785714285715,0.8843909244974287,0.8337783723522855,-0.0034285714285714475,-0.008779220779220775,0.0024285714285714466,-0.003750000000000031,0.000782162764771499,-0.008779220779220775,-0.003382305194805202
soft,0.2,0.3,0.15,0.15,0.7853246753246753,0.7845454545454544,0.8556785714285715,0.8843909244974287,0.8337783723522855,-0.0034285714285714475,-0.008779220779220775,0.0024285714285714466,-0.003750000000000031,0.000782162764771499,-0.008779220779220775,-0.003382305194805202
hard,0.2,0.2,0.35,0.2,0.7855584415584416,0.7845454545454544,0.8511785714285713,0.8881409244974288,0.830035674470457,-0.0031948051948051948,-0.008779220779220775,-0.002071428571428724,0.0,-0.0029605351170569616,-0.008779220779220775,-0.0035113636363636735
hard,0.2,0.2,0.35,0.225,0.7855584415584416,0.7845454545454544,0.8511785714285713,0.8881409244974288,0.8303835005574136,-0.0031948051948051948,-0.008779220779220775,-0.002071428571428724,0.0,-0.0026127090301003575,-0.008779220779220775,-0.0035113636363636735
