fw,vw,mw,dev,factorial,phone,yue,min,mean
0.15,0.075,0.15,0.0038181818181818317,0.000753246753246728,0.047499999999999876,0.025642093267882138,0.000753246753246728,0.019428380459827643
0.15,0.075,0.1,0.0055324675324675,0.000753246753246728,0.043749999999999956,0.025642093267882138,0.000753246753246728,0.01891945188839908
0.15,0.075,0.125,0.0038181818181818317,0.000753246753246728,0.0452499999999999,0.025642093267882138,0.000753246753246728,0.01886588045982765
0.15,0.2,0.0,0.007246753246753279,0.000753246753246728,0.02949999999999997,0.010548007246376834,0.000753246753246728,0.012012001811594203
0.2,0.15,0.2,0.01750649350649336,0.0004155844155845356,0.05685714285714283,0.020225426601215513,0.0004155844155845356,0.02375116184510906
0.2,0.15,0.05,0.01922077922077914,0.0004155844155845356,0.04485714285714282,0.015386716923796229,0.0004155844155845356,0.01997005585432568
0.2,0.15,0.075,0.01579220779220769,0.0004155844155845356,0.046357142857142764,0.015386716923796229,0.0004155844155845356,0.019487912997182805
0.075,0.15,0.2,0.005142857142857005,0.0004155844155845356,0.04357142857142848,0.006978143992519947,0.0004155844155845356,0.014027003530597493
0.075,0.15,0.05,0.006857142857142784,0.0004155844155845356,0.03157142857142847,0.0021394343151006634,0.0004155844155845356,0.010245897539814114
0.075,0.15,0.075,0.0034285714285713365,0.0004155844155845356,0.03307142857142842,0.0021394343151006634,0.0004155844155845356,0.009763754682671238
0.15,0.1,0.2,0.008961038961038947,0.0001818181818181719,0.05049999999999988,0.025642093267882138,0.0001818181818181719,0.021321237602684784
0.15,0.125,0.2,0.008961038961038947,0.0001818181818181719,0.05149999999999988,0.020225426601215513,0.0001818181818181719,0.020217070936018128
0.15,0.1,0.05,0.010675324675324727,0.0001818181818181719,0.03849999999999987,0.020803383590462854,0.0001818181818181719,0.017540131611901405
0.15,0.1,0.075,0.007246753246753279,0.0001818181818181719,0.039999999999999813,0.020803383590462854,0.0001818181818181719,0.01705798875475853
0.15,0.125,0.05,0.010675324675324727,0.0001818181818181719,0.03949999999999987,0.015386716923796229,0.0001818181818181719,0.01643596494523475
0.15,0.125,0.075,0.007246753246753279,0.0001818181818181719,0.040999999999999925,0.015386716923796229,0.0001818181818181719,0.0159538220880919
0.1,0.2,0.0,0.007246753246753279,0.004571428571428671,0.02571428571428569,1.811594202905109e-05,1.811594202905109e-05,0.009387645868624173
0.1,0.15,0.0,0.007246753246753279,0.0034285714285715585,0.025214285714285634,1.811594202905109e-05,1.811594202905109e-05,0.00897693158290988
0.1,0.125,0.0,0.007246753246753279,0.0022857142857142243,0.025214285714285634,1.811594202905109e-05,1.811594202905109e-05,0.008691217297195547
0.05,0.075,0.15,0.0,0.0036623376623377,0.033714285714285586,0.012394810659186573,0.0,0.012442858508952465
0.05,0.075,0.125,0.0,0.0036623376623377,0.03146428571428561,0.012394810659186573,0.0,0.011880358508952471
0.05,0.0,0.15,0.0,0.002519480519480588,0.030714285714285583,0.012394810659186573,0.0,0.011407144223238186
0.125,0.05,0.0,0.004961038961038944,0.0,0.024571428571428577,0.01596467391304346,0.0,0.011374285361377745
0.05,0.0,0.125,0.0,0.002519480519480588,0.02846428571428561,0.012394810659186573,0.0,0.010844644223238192
0.125,0.0,0.0,0.0038181818181818317,0.0,0.02207142857142852,0.01596467391304346,0.0,0.010463571075663453
0.0,0.075,0.15,0.0,0.00457142857142856,0.022499999999999964,0.009677419354838679,0.0,0.0091872119815668
0.05,0.075,0.075,0.0,0.001948051948052032,0.026214285714285523,0.007556100981767289,0.0,0.008929609661026211
0.0,0.075,0.125,0.0,0.00457142857142856,0.02024999999999999,0.009677419354838679,0.0,0.008624711981566807
0.1,0.05,0.0,0.004961038961038944,0.0,0.023714285714285688,0.005434782608695676,0.0,0.008527526821005077
0.0,0.0,0.15,0.0,0.0034285714285714475,0.019499999999999962,0.009677419354838679,0.0,0.008151497695852522
0.05,0.0,0.075,0.0,0.0008051948051949198,0.023214285714285632,0.007556100981767289,0.0,0.00789389537531196
0.1,0.0,0.0,0.0038181818181818317,0.0,0.02121428571428563,0.005434782608695676,0.0,0.0076168125352907845
0.0,0.0,0.125,0.0,0.0034285714285714475,0.017249999999999988,0.009677419354838679,0.0,0.0075889976958525285
0.0,0.075,0.075,0.0,0.0028571428571428914,0.014999999999999902,0.004838709677419395,0.0,0.005673963133640547
0.0,0.0,0.075,0.0,0.0017142857142857792,0.01200000000000001,0.004838709677419395,0.0,0.004638248847926296
0.05,0.075,0.0,0.0,0.00023376623376636374,0.014214285714285624,0.0027173913043478937,0.0,0.00429136081309997
0.0,0.1,0.0,0.0034285714285713365,0.0022857142857142243,0.0030000000000000027,0.0,0.0,0.002178571428571391
0.0,0.075,0.0,0.0,0.0011428571428571122,0.0030000000000000027,0.0,0.0,0.0010357142857142787
0.0,0.05,0.0,0.0011428571428571122,0.0,0.0024999999999999467,0.0,0.0,0.0009107142857142647
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.2,0.0,0.01579220779220769,-0.00015584415584402045,0.03485714285714281,0.010548007246376834,-0.00015584415584402045,0.015260378434970828
0.2,0.075,0.15,0.012363636363636354,-0.00015584415584413147,0.052857142857142825,0.025642093267882138,-0.00015584415584413147,0.022676757083204296
0.2,0.075,0.1,0.014077922077922023,-0.00015584415584413147,0.049107142857142794,0.025642093267882138,-0.00015584415584413147,0.022167828511775706
0.2,0.075,0.125,0.012363636363636354,-0.00015584415584413147,0.05060714285714285,0.025642093267882138,-0.00015584415584413147,0.022114257083204303
0.075,0.075,0.15,0.0,-0.00015584415584413147,0.03957142857142848,0.012394810659186573,-0.00015584415584413147,0.01295259876869273
0.075,0.075,0.1,0.0017142857142856682,-0.00015584415584413147,0.03582142857142845,0.012394810659186573,-0.00015584415584413147,0.01244367019726414
0.075,0.075,0.125,0.0,-0.00015584415584413147,0.037321428571428505,0.012394810659186573,-0.00015584415584413147,0.012390098768692737
0.15,0.05,0.15,0.004961038961038944,-0.0003896103896103842,0.04699999999999993,0.025642093267882138,-0.0003896103896103842,0.019303380459827657
0.15,0.05,0.1,0.006675324675324612,-0.0003896103896103842,0.04325000000000001,0.025642093267882138,-0.0003896103896103842,0.018794451888399094
0.15,0.05,0.125,0.004961038961038944,-0.0003896103896103842,0.044749999999999956,0.025642093267882138,-0.0003896103896103842,0.018740880459827663
0.15,0.0,0.15,0.0038181818181818317,-0.0003896103896103842,0.04449999999999987,0.025642093267882138,-0.0003896103896103842,0.018392666174113365
0.15,0.0,0.1,0.0055324675324675,-0.0003896103896103842,0.04074999999999984,0.025642093267882138,-0.0003896103896103842,0.017883737602684774
0.15,0.0,0.125,0.0038181818181818317,-0.0003896103896103842,0.0422499999999999,0.025642093267882138,-0.0003896103896103842,0.01783016617411337
0.15,0.15,0.0,0.007246753246753279,-0.0003896103896103842,0.028999999999999915,0.010548007246376834,-0.0003896103896103842,0.01160128752587991
0.0,0.2,0.05,0.006857142857142784,0.006285714285714339,0.014999999999999902,-0.0005779569892472303,-0.0005779569892472303,0.006891225038402449
0.0,0.15,0.05,0.006857142857142784,0.005142857142857227,0.014499999999999957,-0.0005779569892472303,-0.0005779569892472303,0.0064805107526881844
0.0,0.2,0.075,0.0034285714285713365,0.006285714285714339,0.01649999999999996,-0.0005779569892472303,-0.0005779569892472303,0.006409082181259601
0.0,0.125,0.05,0.006857142857142784,0.0040000000000000036,0.014499999999999957,-0.0005779569892472303,-0.0005779569892472303,0.006194796466973879
0.0,0.15,0.075,0.0034285714285713365,0.005142857142857227,0.016000000000000014,-0.0005779569892472303,-0.0005779569892472303,0.005998367895545337
0.0,0.125,0.075,0.0034285714285713365,0.0040000000000000036,0.016000000000000014,-0.0005779569892472303,-0.0005779569892472303,0.005712653609831031
0.2,0.1,0.2,0.01750649350649336,-0.0007272727272726875,0.05585714285714283,0.025642093267882138,-0.0007272727272726875,0.02456961422606141
0.2,0.125,0.2,0.01750649350649336,-0.0007272727272726875,0.05685714285714283,0.020225426601215513,-0.0007272727272726875,0.023465447559394753
0.2,0.1,0.05,0.01922077922077914,-0.0007272727272726875,0.04385714285714282,0.020803383590462854,-0.0007272727272726875,0.02078850823527803
0.2,0.1,0.075,0.01579220779220769,-0.0007272727272726875,0.045357142857142874,0.020803383590462854,-0.0007272727272726875,0.020306365378135183
0.2,0.125,0.05,0.01922077922077914,-0.0007272727272726875,0.04485714285714282,0.015386716923796229,-0.0007272727272726875,0.019684341568611374
0.2,0.125,0.075,0.01579220779220769,-0.0007272727272726875,0.046357142857142764,0.015386716923796229,-0.0007272727272726875,0.0192021987114685
0.075,0.1,0.2,0.005142857142857005,-0.0007272727272726875,0.04257142857142848,0.012394810659186573,-0.0007272727272726875,0.014845455911549843
0.075,0.125,0.2,0.005142857142857005,-0.0007272727272726875,0.04357142857142848,0.006978143992519947,-0.0007272727272726875,0.013741289244883187
0.075,0.1,0.05,0.006857142857142784,-0.0007272727272726875,0.03057142857142847,0.007556100981767289,-0.0007272727272726875,0.011064349920766464
0.075,0.1,0.075,0.0034285714285713365,-0.0007272727272726875,0.03207142857142853,0.007556100981767289,-0.0007272727272726875,0.010582207063623617
0.075,0.125,0.05,0.006857142857142784,-0.0007272727272726875,0.03157142857142847,0.0021394343151006634,-0.0007272727272726875,0.009960183254099808
0.075,0.125,0.075,0.0034285714285713365,-0.0007272727272726875,0.03307142857142842,0.0021394343151006634,-0.0007272727272726875,0.009478040396956933
0.05,0.05,0.0,0.0011428571428571122,-0.0009090909090907484,0.013714285714285679,0.0027173913043478937,-0.0009090909090907484,0.004166360813099984
0.05,0.0,0.0,0.0,-0.0009090909090907484,0.011214285714285621,0.0027173913043478937,-0.0009090909090907484,0.0032556465273856916
0.15,0.075,0.2,0.0055324675324675,-0.0009610389610389403,0.05049999999999988,0.025642093267882138,-0.0009610389610389403,0.020178380459827644
0.15,0.075,0.05,0.007246753246753168,-0.0009610389610389403,0.03849999999999987,0.020803383590462854,-0.0009610389610389403,0.016397274469044237
0.15,0.075,0.075,0.0038181818181818317,-0.0009610389610389403,0.039999999999999813,0.020803383590462854,-0.0009610389610389403,0.01591513161190139
0.2,0.15,0.0,0.01579220779220769,-0.0012987012987011326,0.034357142857142864,0.010548007246376834,-0.0012987012987011326,0.014849664149256564
0.2,0.05,0.15,0.013506493506493467,-0.0012987012987012436,0.05235714285714277,0.025642093267882138,-0.0012987012987012436,0.022551757083204282
0.2,0.05,0.1,0.015220779220779135,-0.0012987012987012436,0.04860714285714285,0.025642093267882138,-0.0012987012987012436,0.02204282851177572
0.2,0.05,0.125,0.013506493506493467,-0.0012987012987012436,0.050107142857142795,0.025642093267882138,-0.0012987012987012436,0.02198925708320429
0.2,0.0,0.15,0.012363636363636354,-0.0012987012987012436,0.04985714285714282,0.025642093267882138,-0.0012987012987012436,0.021641042797490018
0.2,0.0,0.1,0.014077922077922023,-0.0012987012987012436,0.0461071428571429,0.025642093267882138,-0.0012987012987012436,0.021132114226061455
0.2,0.0,0.125,0.012363636363636354,-0.0012987012987012436,0.04760714285714285,0.025642093267882138,-0.0012987012987012436,0.021078542797490024
0.075,0.05,0.15,0.0011428571428571122,-0.0012987012987012436,0.039071428571428535,0.012394810659186573,-0.0012987012987012436,0.012827598768692744
0.075,0.05,0.1,0.0028571428571427804,-0.0012987012987012436,0.035321428571428504,0.012394810659186573,-0.0012987012987012436,0.012318670197264153
0.075,0.05,0.125,0.0011428571428571122,-0.0012987012987012436,0.03682142857142856,0.012394810659186573,-0.0012987012987012436,0.01226509876869275
0.075,0.0,0.15,0.0,-0.0012987012987012436,0.03657142857142848,0.012394810659186573,-0.0012987012987012436,0.011916884482978451
0.075,0.0,0.1,0.0017142857142856682,-0.0012987012987012436,0.03282142857142856,0.012394810659186573,-0.0012987012987012436,0.011407955911549889
0.075,0.0,0.125,0.0,-0.0012987012987012436,0.0343214285714285,0.012394810659186573,-0.0012987012987012436,0.011354384482978458
0.15,0.1,0.0,0.007246753246753279,-0.0015324675324674963,0.027999999999999914,0.01596467391304346,-0.0015324675324674963,0.012419739906832289
0.15,0.125,0.0,0.007246753246753279,-0.0015324675324674963,0.028999999999999915,0.010548007246376834,-0.0015324675324674963,0.011315573240165633
0.2,0.075,0.2,0.014077922077922023,-0.0018701298701297997,0.05585714285714283,0.025642093267882138,-0.0018701298701297997,0.023426757083204297
0.2,0.075,0.05,0.015792207792207802,-0.0018701298701297997,0.04385714285714282,0.020803383590462854,-0.0018701298701297997,0.019645651092420918
0.2,0.075,0.075,0.012363636363636354,-0.0018701298701297997,0.045357142857142874,0.020803383590462854,-0.0018701298701297997,0.01916350823527807
0.075,0.075,0.2,0.0017142857142856682,-0.0018701298701297997,0.04257142857142848,0.012394810659186573,-0.0018701298701297997,0.01370259876869273
0.075,0.075,0.05,0.0034285714285714475,-0.0018701298701297997,0.03057142857142847,0.007556100981767289,-0.0018701298701297997,0.009921492777909352
0.075,0.075,0.075,0.0,-0.0018701298701297997,0.03207142857142853,0.007556100981767289,-0.0018701298701297997,0.009439349920766504
0.15,0.05,0.2,0.006675324675324612,-0.0021038961038960524,0.04999999999999993,0.025642093267882138,-0.0021038961038960524,0.020053380459827658
0.15,0.0,0.2,0.0055324675324675,-0.0021038961038960524,0.047499999999999876,0.025642093267882138,-0.0021038961038960524,0.019142666174113365
0.15,0.05,0.05,0.00838961038961028,-0.0021038961038960524,0.03799999999999992,0.020803383590462854,-0.0021038961038960524,0.01627227446904425
0.15,0.05,0.075,0.004961038961038944,-0.0021038961038960524,0.03949999999999987,0.020803383590462854,-0.0021038961038960524,0.015790131611901403
0.15,0.0,0.05,0.007246753246753168,-0.0021038961038960524,0.035499999999999865,0.020803383590462854,-0.0021038961038960524,0.015361560183329959
0.15,0.0,0.075,0.0038181818181818317,-0.0021038961038960524,0.03699999999999992,0.020803383590462854,-0.0021038961038960524,0.014879417326187139
0.2,0.1,0.0,0.01579220779220769,-0.002441558441558467,0.03335714285714286,0.01596467391304346,-0.002441558441558467,0.015668116530208887
0.2,0.125,0.0,0.01579220779220769,-0.002441558441558467,0.034357142857142864,0.010548007246376834,-0.002441558441558467,0.01456394986354223
0.075,0.1,0.0,0.0034285714285713365,-0.002441558441558467,0.020071428571428518,0.0027173913043478937,-0.002441558441558467,0.00594395821569732
0.15,0.075,0.0,0.0038181818181818317,-0.0026753246753246085,0.027999999999999914,0.01596467391304346,-0.0026753246753246085,0.011276882763975149
0.075,0.2,0.0,0.0034285714285713365,-0.00015584415584402045,0.021571428571428575,-0.0026992753623187316,-0.0026992753623187316,0.00553622012045929
0.075,0.15,0.0,0.0034285714285713365,-0.0012987012987011326,0.02107142857142852,-0.0026992753623187316,-0.0026992753623187316,0.005125505834744998
0.05,0.2,0.0,0.0034285714285713365,0.0036623376623377,0.01571428571428568,-0.0026992753623187316,-0.0026992753623187316,0.0050264798607189964
0.075,0.125,0.0,0.0034285714285713365,-0.002441558441558467,0.02107142857142852,-0.0026992753623187316,-0.0026992753623187316,0.004839791549030664
0.05,0.15,0.0,0.0034285714285713365,0.002519480519480588,0.015214285714285625,-0.0026992753623187316,-0.0026992753623187316,0.004615765575004704
0.05,0.125,0.0,0.0034285714285713365,0.001376623376623476,0.015214285714285625,-0.0026992753623187316,-0.0026992753623187316,0.004330051289290426
0.2,0.05,0.2,0.015220779220779135,-0.003012987012986912,0.05535714285714277,0.025642093267882138,-0.003012987012986912,0.023301757083204283
0.2,0.0,0.2,0.014077922077922023,-0.003012987012986912,0.052857142857142825,0.025642093267882138,-0.003012987012986912,0.02239104279749002
0.2,0.05,0.05,0.016935064935064914,-0.003012987012986912,0.04335714285714276,0.020803383590462854,-0.003012987012986912,0.019520651092420904
0.2,0.05,0.075,0.013506493506493467,-0.003012987012986912,0.04485714285714271,0.020803383590462854,-0.003012987012986912,0.01903850823527803
0.2,0.0,0.05,0.015792207792207802,-0.003012987012986912,0.040857142857142814,0.020803383590462854,-0.003012987012986912,0.01860993680670664
0.2,0.0,0.075,0.012363636363636354,-0.003012987012986912,0.04235714285714276,0.020803383590462854,-0.003012987012986912,0.018127793949563764
0.075,0.05,0.2,0.0028571428571427804,-0.003012987012986912,0.04207142857142854,0.012394810659186573,-0.003012987012986912,0.013577598768692745
0.075,0.0,0.2,0.0017142857142856682,-0.003012987012986912,0.03957142857142848,0.012394810659186573,-0.003012987012986912,0.012666884482978452
0.075,0.05,0.05,0.00457142857142856,-0.003012987012986912,0.030071428571428527,0.007556100981767289,-0.003012987012986912,0.009796492777909366
0.075,0.05,0.075,0.0011428571428571122,-0.003012987012986912,0.031571428571428584,0.007556100981767289,-0.003012987012986912,0.009314349920766518
0.075,0.0,0.05,0.0034285714285714475,-0.003012987012986912,0.02757142857142847,0.007556100981767289,-0.003012987012986912,0.008885778492195073
0.075,0.0,0.075,0.0,-0.003012987012986912,0.029071428571428415,0.007556100981767289,-0.003012987012986912,0.008403635635052198
0.2,0.075,0.0,0.012363636363636354,-0.003584415584415579,0.03335714285714286,0.01596467391304346,-0.003584415584415579,0.014525259387351774
0.075,0.075,0.0,0.0,-0.003584415584415579,0.020071428571428518,0.0027173913043478937,-0.003584415584415579,0.004801101072840208
0.15,0.05,0.0,0.004961038961038944,-0.0038181818181817206,0.02749999999999997,0.01596467391304346,-0.0038181818181817206,0.011151882763975163
0.15,0.0,0.0,0.0038181818181818317,-0.0038181818181817206,0.02499999999999991,0.01596467391304346,-0.0038181818181817206,0.01024116847826087
0.2,0.05,0.0,0.013506493506493467,-0.004727272727272691,0.03285714285714281,0.01596467391304346,-0.004727272727272691,0.01440025938735176
0.2,0.0,0.0,0.012363636363636354,-0.004727272727272691,0.03035714285714286,0.01596467391304346,-0.004727272727272691,0.013489545101637496
0.075,0.05,0.0,0.0011428571428571122,-0.004727272727272691,0.019571428571428573,0.0027173913043478937,-0.004727272727272691,0.004676101072840222
0.075,0.0,0.0,0.0,-0.004727272727272691,0.017071428571428515,0.0027173913043478937,-0.004727272727272691,0.0037653867871259294
0.0,0.2,0.0,0.0034285714285713365,0.004571428571428671,0.0044999999999999485,-0.005416666666666625,-0.005416666666666625,0.0017708333333333326
0.0,0.15,0.0,0.0034285714285713365,0.0034285714285715585,0.0040000000000000036,-0.005416666666666625,-0.005416666666666625,0.0013601190476190683
0.0,0.125,0.0,0.0034285714285713365,0.0022857142857142243,0.0040000000000000036,-0.005416666666666625,-0.005416666666666625,0.0010744047619047348
