EPOCH,LOSS,BASE_LOSS,CONSISTENCY_LOSS,SELECTION,MEAN_MUSIC_EER,WORST_MUSIC_EER
125,0.16255025565624237,0.12290777266025543,0.7928496599197388,0.7494132653061225,0.22117346938775512,0.28
130,0.15987202525138855,0.1206306517124176,0.7848274111747742,0.7564370748299319,0.21712585034013607,0.27
135,0.1573096215724945,0.11848411709070206,0.7765100002288818,0.760187074829932,0.21462585034013607,0.265
140,0.15487270057201385,0.1164790689945221,0.7678725123405457,0.76328231292517,0.21343537414965988,0.26
145,0.15254326164722443,0.11447159945964813,0.7614333033561707,0.76328231292517,0.21343537414965988,0.26
150,0.15031521022319794,0.11254636198282242,0.7553770542144775,0.7647108843537415,0.21182823129251702,0.25875000000000004
155,0.14817948639392853,0.11071491986513138,0.7492912411689758,0.766734693877551,0.20903061224489794,0.25749999999999995
160,0.1461309939622879,0.10895367711782455,0.7435463666915894,0.7678061224489796,0.20938775510204083,0.255
165,0.14416174590587616,0.10724759101867676,0.738283097743988,0.7689285714285714,0.20714285714285713,0.255
170,0.14226822555065155,0.10560359805822372,0.7332926392555237,0.7657142857142858,0.20857142857142857,0.26
175,0.14044490456581116,0.1040322482585907,0.7282530069351196,0.7650892857142857,0.20982142857142858,0.26
180,0.1386876106262207,0.10250940918922424,0.7235639691352844,0.7649107142857143,0.2101785714285714,0.26
185,0.13699260354042053,0.10104289650917053,0.7189940214157104,0.7649999999999999,0.21,0.26
190,0.13535605370998383,0.09963349252939224,0.7144513130187988,0.7653061224489797,0.20938775510204083,0.26
195,0.13377468287944794,0.0982668325304985,0.7101569771766663,0.7650765306122449,0.2098469387755102,0.26
200,0.13224546611309052,0.09695031493902206,0.7059031128883362,0.7701658163265306,0.20823979591836733,0.25142857142857145
205,0.13076573610305786,0.09567754715681076,0.7017638087272644,0.771466836734694,0.20706632653061224,0.25
210,0.1293327957391739,0.09444594383239746,0.697736918926239,0.7712585034013606,0.20748299319727895,0.25
215,0.12794414162635803,0.09325683861970901,0.6937462091445923,0.7713477891156462,0.20730442176870748,0.25
220,0.1265973448753357,0.09210456907749176,0.6898555159568787,0.7717942176870749,0.20641156462585034,0.25
225,0.1252901554107666,0.09099089354276657,0.6859851479530334,0.7722406462585034,0.20551870748299317,0.25
230,0.124020516872406,0.08991210162639618,0.682168185710907,0.7729549319727891,0.20409013605442178,0.25
235,0.12278655171394348,0.08886749297380447,0.678381085395813,0.7730442176870748,0.2039115646258504,0.25
240,0.1215866357088089,0.08785481750965118,0.6746364235877991,0.7734013605442176,0.2031972789115646,0.25
245,0.1204192191362381,0.08687261492013931,0.6709321737289429,0.7737287414965986,0.20254251700680273,0.25
250,0.11928284168243408,0.08591896295547485,0.6672776341438293,0.7727848639455781,0.2030017006802721,0.25142857142857145
255,0.11817615479230881,0.08499293774366379,0.6636643409729004,0.7727848639455781,0.2030017006802721,0.25142857142857145
260,0.11709782481193542,0.0840933546423912,0.660089373588562,0.772546768707483,0.20347789115646256,0.25142857142857145
265,0.1160467118024826,0.08321912586688995,0.6565516591072083,0.7726360544217686,0.20329931972789117,0.25142857142857145
270,0.1150217205286026,0.08236856758594513,0.6530630588531494,0.7722789115646258,0.20401360544217687,0.25142857142857145
275,0.11402183771133423,0.0815407857298851,0.6496209502220154,0.7718027210884354,0.20496598639455782,0.25142857142857145
280,0.11304609477519989,0.08073455840349197,0.6462306976318359,0.7729251700680273,0.2041496598639456,0.25
285,0.11209359765052795,0.07994898408651352,0.6428921818733215,0.7733333333333334,0.20333333333333334,0.25
290,0.11116346716880798,0.0791831910610199,0.6396054625511169,0.7773809523809524,0.2019047619047619,0.24333333333333332
295,0.11025479435920715,0.07843668758869171,0.6363620758056641,0.7774702380952381,0.20172619047619048,0.24333333333333332
300,0.10936674475669861,0.07770895212888718,0.6331559419631958,0.7759608843537416,0.2023639455782313,0.2457142857142857
