DATASET,ID,WINDOW_COUNT,MEDIAN,MEAN,MAX,TOP3,LME_T2,LME_T5,Q75,WINDOW_SCORES
factorial_eval_1200_v2,factorial_0684,3,0.0002098679542541,0.000205119450887,0.0002544522285461,0.000205119450887,0.000205121244564,0.0002051239350477,0.0002321600914001,"[0.00015103816986083984,0.0002098679542541504,0.0002544522285461426]"
factorial_eval_1200_v2,factorial_0685,5,0.4893068671226501,0.4965394496917724,0.997954487800598,0.8253874977429708,0.674286596298619,0.819458534672026,0.988901138305664,"[0.0011042356491088867,0.0054305195808410645,0.9889011383056641,0.9979544878005981,0.48930686712265015]"
factorial_eval_1200_v2,factorial_0686,4,0.1106740236282348,0.1762391179800033,0.4748891592025757,0.2320790688196818,0.2146892610499487,0.27326570314943,0.2743687778711319,"[0.20752865076065063,0.4748891592025757,0.008719265460968018,0.013819396495819092]"
factorial_eval_1200_v2,factorial_0687,4,0.2810563743114471,0.3877527117729187,0.9887018203735352,0.5169381896654764,0.5600928192058805,0.7354210708144837,0.6613068282604218,"[0.9887018203735352,0.5521751642227173,0.009937584400177002,0.00019627809524536133]"
factorial_eval_1200_v2,factorial_0688,3,0.9999879598617554,0.9996591210365297,0.9999964237213136,0.9996591210365297,0.999659342871442,0.99965967543877,0.9999921917915344,"[0.9989929795265198,0.9999964237213135,0.9999879598617554]"
factorial_eval_1200_v2,factorial_0689,4,0.5988688170909882,0.567794680595398,0.9995312690734864,0.7324229677518209,0.735148403366108,0.8633529591398303,0.9990253150463104,"[0.9995312690734863,0.9988566637039185,0.19888097047805786,0.07390981912612915]"
factorial_eval_1200_v2,factorial_0690,4,1.52587890625e-05,5.875527858734131e-05,0.00020033121109,7.69495964050293e-05,5.876198255779796e-05,5.877204008169399e-05,6.295740604400635e-05,"[1.71661376953125e-05,1.33514404296875e-05,4.172325134277344e-06,0.0002003312110900879]"
factorial_eval_1200_v2,factorial_0691,4,0.9929636120796204,0.751663476228714,0.9973414540290833,0.9944228927294412,0.8739352767104472,0.9374209202996828,0.9953994005918504,"[0.023385226726531982,0.9973414540290833,0.994752049446106,0.9911751747131348]"
factorial_eval_1200_v2,factorial_0692,5,0.2995985746383667,0.4554602146148682,0.9999699592590332,0.7310850024223328,0.6224639856830179,0.7763845260602538,0.8936864733695984,"[0.9999699592590332,0.8936864733695984,0.07611328363418579,0.007932782173156738,0.2995985746383667]"
factorial_eval_1200_v2,factorial_0693,3,0.6287258267402649,0.6608410875002543,0.7553113698959351,0.6608410875002543,0.6655704456780717,0.6729697681035057,0.6920185983181,"[0.7553113698959351,0.6287258267402649,0.598486065864563]"
factorial_eval_1200_v2,factorial_0694,4,0.9999975562095642,0.9777192920446396,1.0,0.999998370806376,0.9791637238272632,0.9811610518910578,0.9999999105930328,"[0.9108820557594299,0.999995231628418,0.9999998807907104,1.0]"
factorial_eval_1200_v2,factorial_0695,6,0.3832657039165497,0.3325976232687632,0.6995342373847961,0.5665114124615988,0.3962297485745322,0.4713940156486386,0.5,"[0.5,0.5,0.0001277923583984375,0.0293923020362854,0.6995342373847961,0.26653140783309937]"
factorial_eval_1200_v2,factorial_0696,4,0.3586044907569885,0.3702893406152725,0.7250173687934875,0.4807421167691548,0.4380770653650865,0.5201223266094036,0.5562543421983719,"[0.5,0.7250173687934875,0.21720898151397705,0.03893101215362549]"
factorial_eval_1200_v2,factorial_0697,3,0.0013038516044616,0.0013197461764017,0.0015026330947875,0.0013197461764017,0.0013197667056272,0.0013197975006762,0.0014032423496246,"[0.0011527538299560547,0.0015026330947875977,0.00130385160446167]"
factorial_eval_1200_v2,factorial_0698,3,0.8558348417282104,0.8923042217890421,0.9990229606628418,0.8923042217890421,0.8983522679178698,0.9078303966251192,0.927428901195526,"[0.8558348417282104,0.9990229606628418,0.8220548629760742]"
factorial_eval_1200_v2,factorial_0699,5,0.0037890672683715,0.0058981299400329,0.0140520334243774,0.008487582206726,0.0059190386584827,0.0059506095251918,0.0076216459274291,"[0.0023194551467895508,0.007621645927429199,0.0017084479331970215,0.003789067268371582,0.014052033424377441]"
factorial_eval_1200_v2,factorial_0700,5,0.5,0.5012098908424377,0.5060494542121887,0.5020164847373962,0.5012157603572542,0.5012246177959139,0.5,"[0.5,0.5060494542121887,0.5,0.5,0.5]"
factorial_eval_1200_v2,factorial_0701,4,0.1224090456962585,0.1927456855773925,0.5,0.248272697130839,0.2313187730504202,0.2922993117302493,0.2705156505107879,"[0.050797224044799805,0.5,0.026164650917053223,0.19402086734771729]"
factorial_eval_1200_v2,factorial_0702,4,0.2500137686729431,0.2500108778476715,0.5,0.3333425124486287,0.3100631045888166,0.3771501611832693,0.5,"[2.753734588623047e-05,1.5974044799804688e-05,0.5,0.5]"
factorial_eval_1200_v2,factorial_0703,4,0.2514137029647827,0.2512493580579757,0.5,0.3342758019765218,0.3107305194121496,0.3773391776497014,0.5,"[0.5,0.5,0.0021700263023376465,0.0028274059295654297]"
factorial_eval_1200_v2,factorial_0704,4,0.8504529297351837,0.6681220680475235,0.964314877986908,0.8884069124857584,0.7777411069701895,0.8450431448458564,0.9287647008895874,"[0.0072675347328186035,0.964314877986908,0.7839912176132202,0.9169146418571472]"
factorial_eval_1200_v2,factorial_0705,4,0.0141600668430328,0.017690360546112,0.0420747399330139,0.0234649578730265,0.0180123217675892,0.0184978281924185,0.0312689691781997,"[0.02766704559326172,0.042074739933013916,0.00036656856536865234,0.0006530880928039551]"
factorial_eval_1200_v2,factorial_0706,4,0.9667711853981018,0.8581205457448959,0.99893981218338,0.9774940609931946,0.8944990175887282,0.927341884171028,0.9918140769004822,"[0.5,0.9441035389900208,0.9989398121833801,0.9894388318061829]"
factorial_eval_1200_v2,factorial_0707,6,0.0042586624622344,0.1686892509460449,0.5,0.3350576361020406,0.2277052917823918,0.3111105411335007,0.3762932270765304,"[0.0016494989395141602,0.003344416618347168,0.5,0.5,0.005172908306121826,0.001968681812286377]"
factorial_eval_1200_v2,factorial_0708,4,6.616115570068359e-06,3.1322240829467773e-05,0.0001085996627807,4.061063130696615e-05,3.132423367430374e-05,3.132722319757759e-05,3.287196159362793e-05,"[0.00010859966278076172,7.62939453125e-06,5.602836608886719e-06,3.4570693969726562e-06]"
factorial_eval_1200_v2,factorial_0709,4,0.2513507902622223,0.2513444274663925,0.5,0.3342338601748149,0.3107818206599058,0.3773537543614924,0.5,"[0.00270158052444458,0.0026761293411254883,0.5,0.5]"
factorial_eval_1200_v2,factorial_0710,4,0.561864048242569,0.5330322235822678,0.9999727010726928,0.7079002658526102,0.7256520582719763,0.8632707698694629,0.999946504831314,"[0.008428096771240234,0.12379032373428345,0.9999727010726929,0.9999377727508545]"
factorial_eval_1200_v2,factorial_0711,4,0.0005460977554321,0.0037799626588821,0.013630986213684,0.0049077272415161,0.0038124619049248,0.0038617383320521,0.0039038211107254,"[0.00043076276779174805,0.013630986213684082,0.0003966689109802246,0.0006614327430725098]"
factorial_eval_1200_v2,factorial_0712,5,0.9979939460754396,0.9960500240325928,0.9999881982803344,0.9993166526158652,0.996066587461198,0.996091375382495,0.9999678134918212,"[0.9979939460754395,0.9914931654930115,0.9908069968223572,0.9999881982803345,0.9999678134918213]"
factorial_eval_1200_v2,factorial_0713,5,0.0593416094779968,0.1380355954170227,0.5,0.217426061630249,0.1771493369908107,0.2484704327898969,0.0929365754127502,"[0.5,0.014422476291656494,0.059341609477996826,0.02347731590270996,0.09293657541275024]"
factorial_eval_1200_v2,factorial_0714,4,4.190206527709961e-05,0.1250261068344116,0.5,0.1666946013768514,0.1787052721400618,0.2667766166657128,0.125036746263504,"[2.0623207092285156e-05,4.8995018005371094e-05,3.4809112548828125e-05,0.5]"
factorial_eval_1200_v2,factorial_0715,4,0.0659545063972473,0.2642913460731506,0.9246779680252076,0.352195660273234,0.4406247343064465,0.6549593192779082,0.3260627835988998,"[0.005384624004364014,0.0005784034729003906,0.9246779680252075,0.12652438879013062]"
factorial_eval_1200_v2,factorial_0716,5,0.218298852443695,0.2650203704833984,0.5,0.3740505973498026,0.2942732940790651,0.3330323517299073,0.4038529396057129,"[0.002306520938873291,0.5,0.4038529396057129,0.21829885244369507,0.20064353942871094]"
factorial_eval_1200_v2,factorial_0717,4,0.4997564554214477,0.4991631209850311,0.996740996837616,0.6654179692268372,0.7141893257278153,0.8594586671122121,0.996697187423706,"[0.0003985762596130371,0.002830326557159424,0.9966825842857361,0.996740996837616]"
factorial_eval_1200_v2,factorial_0718,4,0.5,0.5904686003923416,0.8618744015693665,0.6206248005231222,0.617748400420531,0.6645412615437901,0.5904686003923416,"[0.8618744015693665,0.5,0.5,0.5]"
factorial_eval_1200_v2,factorial_0719,4,0.2775460481643677,0.2660027593374252,0.5,0.3516973654429118,0.3190183896008953,0.3798814407172432,0.5,"[0.008918941020965576,0.05509209632873535,0.5,0.5]"
factorial_eval_1200_v2,factorial_0720,5,8.809566497802734e-05,0.0009162187576293,0.004119873046875,0.0015184879302978,0.0009188038319825,0.0009226967764014,0.0003474950790405,"[9.5367431640625e-06,1.609325408935547e-05,0.00034749507904052734,8.809566497802734e-05,0.004119873046875]"
factorial_eval_1200_v2,factorial_0721,5,0.2374069094657898,0.3319631576538085,0.8671220541000366,0.4773953954378764,0.4265239849450935,0.5748183375095725,0.3276572227478027,"[0.18373918533325195,0.043890416622161865,0.2374069094657898,0.32765722274780273,0.8671220541000366]"
factorial_eval_1200_v2,factorial_0722,5,0.0517217516899108,0.08221036195755,0.2434355020523071,0.1284587979316711,0.0900293929122627,0.1032464591437862,0.0902191400527954,"[0.0020123720169067383,0.023663043975830078,0.05172175168991089,0.09021914005279541,0.24343550205230713]"
factorial_eval_1200_v2,factorial_0723,5,0.2934364080429077,0.3530744075775146,0.8459125757217407,0.5464496612548828,0.4469626250780452,0.5736133971154714,0.5,"[0.018738508224487305,0.8459125757217407,0.5,0.1072845458984375,0.2934364080429077]"
factorial_eval_1200_v2,factorial_0724,5,0.5,0.4778376221656799,0.706977367401123,0.5689924558003744,0.498337507999817,0.52890861752642,0.5,"[0.5,0.5,0.2691412568092346,0.706977367401123,0.413069486618042]"
factorial_eval_1200_v2,factorial_0725,4,0.7477045357227325,0.622829794883728,0.995762288570404,0.830390453338623,0.7621250060916591,0.86583722106965,0.9954973757266998,"[0.9954090714454651,0.995762288570404,0.5,0.00014781951904296875]"
factorial_eval_1200_v2,factorial_0726,4,0.0246427953243255,0.0241374969482421,0.0468831658363342,0.0320562521616617,0.0244527348781777,0.0249240950757827,0.0373145192861557,"[0.00038123130798339844,0.015160620212554932,0.03412497043609619,0.04688316583633423]"
factorial_eval_1200_v2,factorial_0727,4,0.0070053040981292,0.03241828083992,0.1155099272727966,0.0431735118230183,0.0348245127379865,0.0387218134407658,0.0382002592086792,"[0.012430369853973389,0.11550992727279663,0.0015802383422851562,0.000152587890625]"
factorial_eval_1200_v2,factorial_0728,4,0.7496362626552582,0.6869055479764938,0.999702513217926,0.8329916795094808,0.782364669804196,0.8711597473751205,0.9993800222873688,"[0.24864715337753296,0.5,0.999702513217926,0.9992725253105164]"
factorial_eval_1200_v2,factorial_0729,4,0.7491897940635681,0.7123915255069733,0.9993693232536316,0.832582970460256,0.7916562120421262,0.8720782783408254,0.99862702190876,"[0.35181719064712524,0.5,0.9983795881271362,0.9993693232536316]"
factorial_eval_1200_v2,factorial_0730,4,0.7315061092376709,0.7406168133020401,0.9994550347328186,0.8208224177360535,0.7966477996911311,0.8606295869064283,0.972122922539711,"[0.9994550347328186,0.9630122184753418,0.5,0.5]"
factorial_eval_1200_v2,factorial_0731,4,0.7095350921154022,0.601502999663353,0.9866787791252136,0.8019163211186727,0.7292621852805081,0.8278768455736717,0.9359723329544068,"[0.00026303529739379883,0.5,0.9190701842308044,0.9866787791252136]"
factorial_eval_1200_v2,factorial_0732,4,0.0007348656654357,0.1253693103790283,0.5,0.1671565771102905,0.1789455806589959,0.2668672971247644,0.1259756088256836,"[0.00016891956329345703,7.510185241699219e-06,0.5,0.001300811767578125]"
factorial_eval_1200_v2,factorial_0733,5,0.2929364442825317,0.2793175339698791,0.672179639339447,0.4463165203730265,0.3398315274372963,0.4254314905580764,0.3738334774971008,"[0.0020051002502441406,0.672179639339447,0.05563300848007202,0.29293644428253174,0.37383347749710083]"
factorial_eval_1200_v2,factorial_0734,5,0.0596342682838439,0.1907342195510864,0.5,0.3158942461013794,0.2368716587263569,0.3009993424509062,0.3880484700202942,"[0.3880484700202942,0.059634268283843994,0.5,0.00016701221466064453,0.005821347236633301]"
factorial_eval_1200_v2,factorial_0735,4,0.7488976716995239,0.6254868507385254,0.9990297555923462,0.8322750329971313,0.764652084369795,0.8685593571019586,0.9981039464473724,"[0.0051223039627075195,0.5,0.9990297555923462,0.9977953433990479]"
factorial_eval_1200_v2,factorial_0736,4,0.9922451078891754,0.8711224943399429,0.9999997615814208,0.9948299924532572,0.9094391855501758,0.9429606416286668,0.9999990463256836,"[0.9999997615814209,0.9999988079071045,0.5,0.9844914078712463]"
factorial_eval_1200_v2,factorial_0737,4,0.306633859872818,0.283161923289299,0.5,0.371089239915212,0.3294287010713598,0.3835942838861529,0.5,"[0.5,0.5,0.11326771974563599,0.01937997341156006]"
factorial_eval_1200_v2,factorial_0738,4,5.859136581420898e-05,0.1250315308570861,0.5,0.1667057275772094,0.1787090672935191,0.2667780467088942,0.1250759065151214,"[0.00010120868682861328,0.5,1.5974044799804688e-05,8.940696716308594e-06]"
factorial_eval_1200_v2,factorial_0739,5,0.0061937570571899,0.4018462300300598,0.9999914169311525,0.6686655879020691,0.634715943641172,0.818687448556829,0.999811589717865,"[0.9999914169311523,0.999811589717865,0.0027900338172912598,0.0004443526268005371,0.006193757057189941]"
factorial_eval_1200_v2,factorial_0740,5,0.5,0.5006994605064392,0.9988817572593688,0.8325029810269674,0.6797613898375465,0.8249077895843964,0.9986271858215332,"[0.9988817572593689,0.9986271858215332,0.5,0.00016701221466064453,0.005821347236633301]"
factorial_eval_1200_v2,factorial_0741,4,0.0008037090301513,0.0013027936220169,0.0035104155540466,0.0017059445381164,0.0013046620201303,0.001307469471273,0.0019026100635528,"[9.334087371826172e-05,0.00024074316024780273,0.0013666749000549316,0.003510415554046631]"
factorial_eval_1200_v2,factorial_0742,4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,"[0.5,0.5,0.5,0.5]"
factorial_eval_1200_v2,factorial_0743,4,0.4551299214363098,0.4775116145610809,0.999692678451538,0.6366508404413859,0.6790542370668387,0.8227802586240847,0.9322955161333084,"[0.9098297953605652,0.9996926784515381,0.00043004751205444336,9.393692016601562e-05]"
factorial_eval_1200_v2,factorial_0744,4,5.412101745605469e-05,0.1250312030315399,0.5,0.1667027473449707,0.178708837471533,0.2667779598585503,0.1250611543655395,"[2.6702880859375e-05,1.6570091247558594e-05,0.5,8.153915405273438e-05]"
factorial_eval_1200_v2,factorial_0745,5,0.0278398990631103,0.4104658722877502,1.0,0.6759466330210367,0.6372654494936612,0.8189375568056197,1.0,"[1.0,1.0,0.018497765064239502,0.005991697311401367,0.02783989906311035]"
factorial_eval_1200_v2,factorial_0746,4,0.749962568283081,0.6270774304866791,0.999956488609314,0.8332938750584921,0.7660527849063848,0.8700323763537305,0.99993297457695,"[0.008428096771240234,0.5,0.9999251365661621,0.999956488609314]"
factorial_eval_1200_v2,factorial_0747,5,0.2934294939041137,0.4659252166748047,0.9996448755264282,0.7641756733258566,0.6579250095329221,0.8206572254555855,0.9994526505470276,"[0.9994526505470276,0.9996448755264282,0.003924429416656494,0.03317463397979736,0.29342949390411377]"
factorial_eval_1200_v2,factorial_0748,5,0.9984353184700012,0.9861074447631836,0.9999823570251464,0.9994642933209738,0.9867167503954308,0.9875734291021424,0.9999752044677734,"[0.9959393739700317,0.9984353184700012,0.9362049698829651,0.9999823570251465,0.9999752044677734]"
factorial_eval_1200_v2,factorial_0749,4,0.7332687377929688,0.7387746721506119,0.98856121301651,0.8183662295341492,0.7938318534660322,0.8567696469435482,0.9720434099435806,"[0.9665374755859375,0.98856121301651,0.5,0.5]"
factorial_eval_1200_v2,factorial_0750,3,3.850460052490234e-05,0.1666854619979858,0.5,0.1666854619979858,0.2264281634065371,0.3106831951688306,0.2500192523002624,"[0.5,1.7881393432617188e-05,3.8504600524902344e-05]"
factorial_eval_1200_v2,factorial_0751,5,0.7214224934577942,0.6084964752197266,0.9999823570251464,0.8422332207361857,0.702499877469586,0.7860409629296494,0.8052948117256165,"[0.7214224934577942,0.015782713890075684,0.5,0.8052948117256165,0.9999823570251465]"
factorial_eval_1200_v2,factorial_0752,4,0.5,0.37652088701725,0.5,0.5,0.4146625988301705,0.4480268354232038,0.5,"[0.5,0.5,0.5,0.006083548069000244]"
factorial_eval_1200_v2,factorial_0753,4,0.6995336413383484,0.5924087464809418,0.9704113006591796,0.7898261944452921,0.715198834552417,0.8110383848391267,0.9169032871723176,"[0.8990672826766968,0.9704113006591797,0.5,0.000156402587890625]"
factorial_eval_1200_v2,factorial_0754,5,0.5976256132125854,0.6407387495040894,0.9931835532188416,0.8517863750457764,0.7330928169210813,0.821646198823991,0.964549958705902,"[0.10831469297409058,0.5400199294090271,0.5976256132125854,0.9645499587059021,0.9931835532188416]"
factorial_eval_1200_v2,factorial_0755,5,0.5,0.3101761698722839,0.5,0.5,0.3594944280519703,0.409981716710786,0.5,"[0.0008566379547119141,0.050024211406707764,0.5,0.5,0.5]"
factorial_eval_1200_v2,factorial_0756,4,0.0001750588417053,0.1250897049903869,0.5,0.1667833725611368,0.1787497752540724,0.2667933890514528,0.125252217054367,"[0.0003362894058227539,0.5,8.702278137207031e-06,1.3828277587890625e-05]"
factorial_eval_1200_v2,factorial_0757,4,0.0079948008060455,0.0141697824001312,0.0392897129058837,0.0184264381726582,0.0144006430463095,0.0147544953737381,0.019370287656784,"[0.0013998150825500488,0.03928971290588379,0.003259122371673584,0.01273047924041748]"
factorial_eval_1200_v2,factorial_0758,5,0.0024537444114685,0.0035112261772155,0.0099609494209289,0.0051495432853698,0.0035222624989306,0.0035389356202092,0.0030339360237121,"[0.002453744411468506,0.009960949420928955,0.003033936023712158,0.0010568499565124512,0.0010506510734558105]"
factorial_eval_1200_v2,factorial_0759,4,0.0054373741149902,0.1277594268321991,0.5,0.1702915827433268,0.1806312239811744,0.2675122414532153,0.1325015574693679,"[0.0008726716041564941,0.5,0.00016295909881591797,0.010002076625823975]"
factorial_eval_1200_v2,factorial_0760,4,0.9828093647956848,0.8663862645626068,0.9999263286590576,0.9885150194168092,0.904006072396062,0.9373109941083412,0.9999087154865264,"[0.9999263286590576,0.9999028444290161,0.5,0.9657158851623535]"
factorial_eval_1200_v2,factorial_0761,4,0.003853440284729,0.0098244547843933,0.0314615964889526,0.0130561590194702,0.0099860280367003,0.0102337100132464,0.0121660977602005,"[0.03146159648895264,0.00012934207916259766,0.0019726157188415527,0.005734264850616455]"
factorial_eval_1200_v2,factorial_0762,3,5.7220458984375e-06,0.166668971379598,0.5,0.166668971379598,0.2264176780304094,0.3106797066622302,0.2500028610229492,"[1.1920928955078125e-06,5.7220458984375e-06,0.5]"
factorial_eval_1200_v2,factorial_0763,4,0.5,0.3755090236663818,0.5,0.5,0.4142172796546382,0.4479168876281235,0.5,"[0.0020360946655273438,0.5,0.5,0.5]"
factorial_eval_1200_v2,factorial_0764,5,0.3004693388938904,0.2460731744766235,0.5,0.4024010101954142,0.2852135726951957,0.3330783692404063,0.4067336916923523,"[0.021692633628845215,0.3004693388938904,0.5,0.0014702081680297852,0.4067336916923523]"
factorial_eval_1200_v2,factorial_0765,6,0.0108474195003509,0.0267180999120076,0.0912189483642578,0.0531232357025146,0.0278578073802087,0.0296558547689498,0.04051473736763,"[0.00013959407806396484,0.00030112266540527344,0.0004981756210327148,0.09121894836425781,0.02119666337966919,0.04695409536361694]"
factorial_eval_1200_v2,factorial_0766,4,0.5,0.6249460130929947,0.9997840523719788,0.6665946841239929,0.6785843670327976,0.7665964792248385,0.6249460130929947,"[0.5,0.5,0.9997840523719788,0.5]"
factorial_eval_1200_v2,factorial_0767,4,0.0150311291217803,0.0146127790212631,0.0241361260414123,0.018066128094991,0.0146662283065569,0.014746243697801,0.0194006413221359,"[0.012240111827850342,0.004252731800079346,0.024136126041412354,0.01782214641571045]"
factorial_eval_1200_v2,factorial_0768,5,0.0002580285072326,0.0004188060760498,0.0009853839874267,0.0006053646405537,0.00041891239302,0.0004190719353777,0.0005726814270019,"[0.0005726814270019531,0.0009853839874267578,0.000258028507232666,9.238719940185547e-05,0.00018554925918579102]"
factorial_eval_1200_v2,factorial_0769,5,0.0027331113815307,0.2009264588356018,0.5,0.3342443704605102,0.2621184593999767,0.3401353548368925,0.5,"[0.5,0.5,0.0027331113815307617,0.0007966160774230957,0.0011025667190551758]"
factorial_eval_1200_v2,factorial_0770,5,0.0081204771995544,0.0491599917411804,0.2176483869552612,0.0789588292439778,0.0568611447880022,0.0704925873994394,0.0111076235771179,"[0.008120477199554443,0.0023046135902404785,0.01110762357711792,0.21764838695526123,0.006618857383728027]"
factorial_eval_1200_v2,factorial_0771,4,0.250331312417984,0.2502827197313308,0.5,0.333554208278656,0.3102093889862447,0.3771914618299871,0.5,"[0.5,0.5,0.00046825408935546875,0.0006626248359680176]"
factorial_eval_1200_v2,factorial_0772,5,0.559278130531311,0.6429890871047974,0.994065284729004,0.7383151451746622,0.681878688835879,0.7495758285520701,0.6616020202636719,"[0.559278130531311,0.6616020202636719,0.5,0.9940652847290039,0.5]"
factorial_eval_1200_v2,factorial_0773,4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,"[0.5,0.5,0.5,0.5]"
factorial_eval_1200_v2,factorial_0774,5,0.0001630783081054,0.1001057386398315,0.5,0.1668376922607422,0.1477759752863713,0.2349311162433892,0.000349998474121,"[1.0967254638671875e-05,4.649162292480469e-06,0.5,0.00034999847412109375,0.00016307830810546875]"
factorial_eval_1200_v2,factorial_0775,4,0.9924595654010772,0.7471662908792496,0.999438226222992,0.9947857856750488,0.8734384008564553,0.9377640954039238,0.996622309088707,"[0.004307806491851807,0.9994382262229919,0.9892354607582092,0.9956836700439453]"
factorial_eval_1200_v2,factorial_0776,6,0.5,0.4070025980472564,0.64434415102005,0.5481147170066833,0.4444075200304562,0.4826356697753803,0.5,"[0.5,0.5,0.0018851757049560547,0.5,0.2957862615585327,0.64434415102005]"
factorial_eval_1200_v2,factorial_0777,4,0.556682825088501,0.5848488807678223,0.7260298728942871,0.6131318410237631,0.5938658001154525,0.6078472296904592,0.6415317058563232,"[0.5,0.5,0.613365650177002,0.7260298728942871]"
factorial_eval_1200_v2,factorial_0778,5,0.9982701539993286,0.8972416520118713,0.9999974966049194,0.9994216362635294,0.9292862249591842,0.9561171304239836,0.9999972581863404,"[0.9982701539993286,0.9879433512687683,0.5,0.9999974966049194,0.9999972581863403]"
factorial_eval_1200_v2,factorial_0779,4,0.0359458625316619,0.072667509317398,0.2120504379272461,0.0946473876635233,0.0799995724803087,0.0920347514566612,0.1004306674003601,"[0.2120504379272461,0.06322407722473145,0.006727874279022217,0.00866764783859253]"
factorial_eval_1200_v2,factorial_0780,4,0.0002027153968811,0.1251205205917358,0.5,0.1668018102645874,0.1787713287333577,0.2668015074016042,0.1252437233924865,"[7.665157318115234e-05,0.5,8.046627044677734e-05,0.0003249645233154297]"
factorial_eval_1200_v2,factorial_0781,4,0.5,0.4896859228610992,0.5,0.5,0.4900006537857518,0.4904560614690384,0.5,"[0.458743691444397,0.5,0.5,0.5]"
factorial_eval_1200_v2,factorial_0782,5,0.5,0.5063495516777039,0.999635934829712,0.8329224387804667,0.6816708790075447,0.8256033742422086,0.9991313815116882,"[0.9991313815116882,0.9996359348297119,0.5,0.0015322566032409668,0.031448185443878174]"
factorial_eval_1200_v2,factorial_0783,4,0.7489646077156067,0.7490032911300659,0.9980839490890504,0.8320043881734213,0.8086007344700294,0.875307022263285,0.9979678988456726,"[0.9980839490890503,0.9979292154312134,0.5,0.5]"
factorial_eval_1200_v2,factorial_0784,4,0.7490957677364349,0.7492903620004654,0.9989699125289916,0.8323871493339539,0.8090201864490102,0.8758376019384704,0.9983861297369004,"[0.5,0.5,0.9981915354728699,0.9989699125289917]"
factorial_eval_1200_v2,factorial_0785,4,0.0355437099933624,0.1468110382556915,0.5,0.1903624733289083,0.1942717124963666,0.2729825673961005,0.1622142642736435,"[0.04961901903152466,0.01615673303604126,0.5,0.021468400955200195]"
factorial_eval_1200_v2,factorial_0786,4,0.2500135898590088,0.2500069737434387,0.5,0.3333423932393392,0.310061004621422,0.377149568844793,0.5,"[2.7179718017578125e-05,7.152557373046875e-07,0.5,0.5]"
factorial_eval_1200_v2,factorial_0787,5,0.0047891736030578,0.3844342350959778,0.9767118692398072,0.6393417716026306,0.5993444435345775,0.7768876368302728,0.9365242719650269,"[0.9767118692398071,0.9365242719650269,0.0016591548919677734,0.004789173603057861,0.002486705780029297]"
factorial_eval_1200_v2,factorial_0788,5,0.0476651787757873,0.1522071242332458,0.5215395092964172,0.2399431665738423,0.1942768042190764,0.2689010027956831,0.1506248116493225,"[0.1506248116493225,0.5215395092964172,0.008746922016143799,0.047665178775787354,0.03245919942855835]"
factorial_eval_1200_v2,factorial_0789,4,0.7495603859424591,0.6252273172140121,0.9993256330490112,0.8328154683113098,0.7651538127277657,0.8693256164951325,0.9991719871759416,"[0.0024628639221191406,0.5,0.9991207718849182,0.9993256330490112]"
factorial_eval_1200_v2,factorial_0790,5,0.9905266761779784,0.885975444316864,0.999998927116394,0.9968407154083252,0.916958454227238,0.9437518664865824,0.999996542930603,"[0.999998927116394,0.999996542930603,0.5,0.9905266761779785,0.9393550753593445]"
factorial_eval_1200_v2,factorial_0791,4,0.0440359711647033,0.1470421254634857,0.5,0.1960239807764689,0.194568692467821,0.2731820194591826,0.1633588075637817,"[0.051145076751708984,0.036926865577697754,0.5,9.655952453613281e-05]"
factorial_eval_1200_v2,factorial_0792,4,0.0514013171195983,0.1507401466369629,0.5,0.2009342114130655,0.1982223976275761,0.2753724237229352,0.2008586823940277,"[0.10114490985870361,0.001657724380493164,0.5,0.00015795230865478516]"
factorial_eval_1200_v2,factorial_0793,4,0.5018221735954285,0.5016841888427734,0.9999678134918212,0.6678707202275594,0.7172546272672997,0.8626863954175112,0.9999400973320008,"[0.9999678134918213,0.9999308586120605,0.0031245946884155273,0.0037134885787963867]"
factorial_eval_1200_v2,factorial_0794,5,0.9587761759757996,0.6553245067596436,0.9984365105628968,0.9848201870918274,0.7923048560112588,0.8861720699692228,0.997247874736786,"[0.021692633628845215,0.3004693388938904,0.9587761759757996,0.9984365105628967,0.9972478747367859]"
factorial_eval_1200_v2,factorial_0795,4,0.738659530878067,0.6392209231853485,0.998114824295044,0.825144628683726,0.7607898011752013,0.8589173449127875,0.9825180023908616,"[0.5,0.08144980669021606,0.998114824295044,0.977319061756134]"
factorial_eval_1200_v2,factorial_0796,6,0.9884502589702606,0.9054139057795206,0.9999897480010986,0.9976276954015096,0.9320214794802704,0.9541656079742318,0.9982162415981292,"[0.9929075241088867,0.9556073546409607,0.9839929938316345,0.5,0.9999897480010986,0.9999858140945435]"
factorial_eval_1200_v2,factorial_0797,5,0.0449545979499816,0.172792363166809,0.5,0.2879422903060913,0.2162050671231223,0.2808306862544346,0.3188722729682922,"[0.31887227296829224,0.04495459794998169,0.5,8.618831634521484e-05,4.875659942626953e-05]"
factorial_eval_1200_v2,factorial_0798,5,0.4805829524993896,0.2934394598007202,0.5,0.4883339007695516,0.345186804571397,0.3976751066703407,0.4844187498092651,"[0.48441874980926514,0.48058295249938965,0.5,0.0003916621208190918,0.0018039345741271973]"
