EPOCH,LOSS,BASE_LOSS,PAIR_LOSS,SELECTION,MEAN_ADS,WORST_ADS
480,0.3233724534511566,0.31042638421058655,0.012946067377924919,0.6607414772727273,0.7115868506493506,0.6098961038961039
490,0.323254257440567,0.31026315689086914,0.012991102412343025,0.6600713383838384,0.7113894300144299,0.6087532467532468
500,0.32314345240592957,0.31010934710502625,0.013034109026193619,0.6603907828282829,0.7120283189033189,0.6087532467532468
510,0.3230394124984741,0.30996423959732056,0.013075176626443863,0.660439393939394,0.712125541125541,0.6087532467532468
520,0.3229416310787201,0.3098272383213043,0.01311439648270607,0.6604914772727273,0.7122297077922077,0.6087532467532468
530,0.32284969091415405,0.30969783663749695,0.013151850551366806,0.660238005050505,0.7117227633477633,0.6087532467532468
540,0.3227630853652954,0.30957546830177307,0.013187619857490063,0.6601859217171717,0.7116185966810966,0.6087532467532468
550,0.3226815462112427,0.30945977568626404,0.013221776112914085,0.6602113846801347,0.7116695226070225,0.6087532467532468
560,0.3226046562194824,0.30935025215148926,0.013254395686089993,0.6601940235690236,0.7116348003848003,0.6087532467532468
570,0.322532057762146,0.3092465102672577,0.013285545632243156,0.6595479797979797,0.7112518037518036,0.6078441558441559
580,0.3224634826183319,0.3091481924057007,0.013315293937921524,0.6606174242424243,0.7116764069264069,0.6095584415584416
590,0.3223986029624939,0.3090549111366272,0.013343703001737595,0.6605861742424242,0.7116139069264068,0.6095584415584416
600,0.32233726978302,0.30896642804145813,0.013370835222303867,0.6606035353535353,0.711648629148629,0.6095584415584416
610,0.3222791254520416,0.30888238549232483,0.01339674647897482,0.6606035353535353,0.711648629148629,0.6095584415584416
620,0.3222240209579468,0.3088025152683258,0.013421495445072651,0.6606035353535353,0.711648629148629,0.6095584415584416
630,0.32217174768447876,0.30872660875320435,0.013445131480693817,0.6591565656565657,0.7116637806637806,0.6066493506493507
640,0.32212206721305847,0.3086543679237366,0.01346770953387022,0.6591878156565656,0.7117262806637806,0.6066493506493507
650,0.32207486033439636,0.30858558416366577,0.013489272445440292,0.6594204545454545,0.7121915584415585,0.6066493506493507
660,0.3220299482345581,0.3085200786590576,0.013509874232113361,0.6599760101010101,0.7133026695526695,0.6066493506493507
670,0.3219871520996094,0.308457612991333,0.013529554009437561,0.6599968434343435,0.7133443362193362,0.6066493506493507
680,0.3219464421272278,0.3083980977535248,0.013548355549573898,0.6599968434343435,0.7133443362193362,0.6066493506493507
690,0.32190755009651184,0.30834123492240906,0.013566318899393082,0.660021148989899,0.7133929473304473,0.6066493506493507
700,0.32187044620513916,0.30828699469566345,0.013583448715507984,0.660160037878788,0.7136707251082252,0.6066493506493507
710,0.32183602452278137,0.30823689699172974,0.01359911635518074,0.6601044823232324,0.7135596139971141,0.6066493506493507
720,0.3227733075618744,0.30912140011787415,0.013651908375322819,0.6599864267676767,0.7133235028860029,0.6066493506493507
730,0.32549941539764404,0.3114246726036072,0.01407475583255291,0.659677398989899,0.7127054473304474,0.6066493506493507
740,0.3217935562133789,0.3079979121685028,0.0137956403195858,0.6584690656565657,0.7125744949494949,0.6043636363636364
750,0.32208961248397827,0.3083152770996094,0.013774342834949493,0.6601287878787878,0.7136082251082251,0.6066493506493507
760,0.3222042918205261,0.3084479868412018,0.013756318017840385,0.6612607323232323,0.7141578282828283,0.6083636363636364
770,0.32173651456832886,0.308003306388855,0.01373322308063507,0.6610824915824915,0.7138013468013468,0.6083636363636364
780,0.3216779828071594,0.3079366087913513,0.013741374015808105,0.6611554082491584,0.7139471801346803,0.6083636363636364
790,0.32160574197769165,0.3078716993331909,0.013734038919210434,0.6608926767676768,0.7134217171717173,0.6083636363636364
800,0.32160332798957825,0.30785778164863586,0.013745540753006935,0.6603371212121212,0.7140248917748918,0.6066493506493507
810,0.3362482190132141,0.3206188976764679,0.01562933437526226,0.6586635101010101,0.7123919552669552,0.6049350649350649
820,0.3285592198371887,0.3135238587856293,0.015035375021398067,0.6603868897306397,0.7141244288119287,0.6066493506493507
830,0.321744441986084,0.3077135384082794,0.01403089053928852,0.6590500841750841,0.7125936748436749,0.6055064935064935
840,0.32208213210105896,0.3081494867801666,0.013932640664279461,0.6598834175084175,0.7125460557960558,0.6072207792207792
850,0.3215583562850952,0.307640016078949,0.013918325304985046,0.659341750841751,0.7131770081770082,0.6055064935064935
860,0.32174035906791687,0.30782458186149597,0.013915767893195152,0.657345223063973,0.7120410954785954,0.6026493506493507
870,0.3283267021179199,0.3139215111732483,0.014405177906155586,0.6589042508417509,0.7117305796055796,0.6060779220779221
880,0.3240525722503662,0.3100268542766571,0.014025712385773659,0.6598635311447811,0.7122725168350169,0.6074545454545455
890,0.32238173484802246,0.30840811133384705,0.013973638415336609,0.6583311237373738,0.7114934163059163,0.6051688311688312
900,0.3218110203742981,0.30792754888534546,0.013883473351597786,0.6608102904040403,0.7130231782106781,0.6085974025974026
910,0.3215881884098053,0.3077024519443512,0.013885749503970146,0.6576227904040405,0.7112196067821069,0.604025974025974
920,0.3213581442832947,0.3075038194656372,0.013854337856173515,0.6593519570707072,0.712392225829726,0.6063116883116884
930,0.32143351435661316,0.3075845241546631,0.013848981820046902,0.6601945496632997,0.7129345538720538,0.6074545454545455
940,0.32210347056388855,0.3082215487957001,0.013881933875381947,0.6597929292929292,0.7127027417027416,0.6068831168831169
950,0.3232792913913727,0.30929362773895264,0.013985654339194298,0.6597825126262626,0.7121104797979797,0.6074545454545455
960,0.3220329284667969,0.3080800473690033,0.013952872715890408,0.6575047348484848,0.7109834956709956,0.604025974025974
970,0.321503609418869,0.3075871169567108,0.01391648780554533,0.6577061237373737,0.7119577020202019,0.6034545454545455
980,0.3213997781276703,0.3075231611728668,0.013876603916287422,0.660258207070707,0.7130618686868687,0.6074545454545455
990,0.32255658507347107,0.3086230158805847,0.01393357664346695,0.6598461700336701,0.7122377946127947,0.6074545454545455
1000,0.32296478748321533,0.30904150009155273,0.013923299498856068,0.6617225378787879,0.7139385822510822,0.6095064935064936
